ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-21-001077	3	Sean Adler	Principal Accounting Officer	2021-11-01
0001669191-21-001077	2	Sean Adler	Principal Financial Officer	2021-11-01
0001669191-21-001077	1	Sean Adler	Principal Executive Officer	2021-11-01
0001669191-21-001077	4	Sean Adler	Board Member	2021-11-01
0001665160-21-001945	3	Lim Tze Yang	CEO	2021-11-01
0001665160-21-001945	2	Ooi Poh Ghee	CFO	2021-11-01
0001665160-21-001945	1	Ivan Chew	COO, CTO	2021-11-01
0001669191-21-001075	4	Jonathan Cooper	Board Member	2021-11-01
0001669191-21-001075	1	Pierre  Rogers	Principal Executive Officer	2021-11-01
0001669191-21-001075	2	Joshua  Leavitt	Principal Financial Officer	2021-11-01
0001669191-21-001075	3	Joshua  Leavitt	Principal Accounting Officer	2021-11-01
0001669191-21-001075	5	Pierre  Rogers	Board Member	2021-11-01
0001669191-21-001075	6	Joshua  Leavitt	Board Member	2021-11-01
0001669191-21-001072	6	Kilton  Agolli	Board Member	2021-11-01
0001669191-21-001072	4	Paul Inglese	Board Member	2021-11-01
0001669191-21-001072	3	Scott Foster	Board Member	2021-11-01
0001669191-21-001072	2	Scott Foster	Principal Financial Officer	2021-11-01
0001669191-21-001072	5	Dwaine Parker	Board Member	2021-11-01
0001669191-21-001072	1	Paul Inglese	Principal Executive Officer	2021-11-01
0001669191-21-001070	1	Pier Francesco Giacopelli	Principal Executive Officer	2021-11-01
0001669191-21-001070	2	Pier Francesco Giacopelli	Board Member	2021-11-01
0001669191-21-001070	3	Bruce  Riezenman	Board Member	2021-11-01
0001665160-21-001944	1	Jacques Beaudry Losique	PRESIDENT, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-11-01
0001665160-21-001943	1	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-11-01
0001746059-21-000539	1	Mark Slaughter	President	2021-11-01
0001850742-21-000004	1	Kirk Uhler	CEO	2021-11-01
0001746059-21-000538	1	Jeffrey Springer	Owner and CEO	2021-11-01
0001746059-21-000537	1	Michael Fields	Owner and CoFounder	2021-11-01
0001746059-21-000536	1	Sylvain Chaillout	CEO	2021-11-01
0001746059-21-000535	1	Carline Simeon	Owner and CEO	2021-11-01
0001746059-21-000534	1	Dragon Den & Dungeon Hall, LLC	Owner and Founder	2021-11-01
0001746059-21-000533	1	Joanna Mouming	CEO	2021-11-01
0001809210-21-000004	1	Cory J. Linton	CEO	2021-11-01
0001665160-21-001942	1	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-11-01
0001670254-21-001258	3	Geoffrey J. Dickson	Director of Finance	2021-10-29
0001670254-21-001258	2	Simer Sawhney	Co-Founder	2021-10-29
0001670254-21-001258	1	Kahlil Byrd	Director	2021-10-29
0001670254-21-001256	4	Patrick Whitfield	Chief Finance Officer	2021-10-29
0001670254-21-001256	3	Marc Conneely	President	2021-10-29
0001670254-21-001256	2	Aaron Day	Board Member	2021-10-29
0001670254-21-001256	1	Laura Haines	Board Member	2021-10-29
0001670254-21-001258	4	Nimit Sawhney	Co-Founder, CEO	2021-10-29
0001670254-21-001254	1	Ivy Irene Gutierrez Noche	CTO	2021-10-29
0001670254-21-001254	2	Melvin Noche	Co-Founder & CEO	2021-10-29
0001851491-21-000008	1	Mark Lynn	Chief Executive Officer	2021-10-29
0001851491-21-000008	2	Morgan McLachlan	Chief Product Officer	2021-10-29
0001851491-21-000008	4	Geoffrey McFarlane	Member of Board of Directors	2021-10-29
0001851491-21-000008	3	Gene Song	Chief Revenue Officer	2021-10-29
0001665160-21-001941	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001665160-21-001940	2	Barry Buchholtz	President, Chief Financial Officer, Principal Financial Officer and Principal Accounting Officer, and Director President, Chief Financial Officer, Principal Financial Officer and Principal Accounting Officer, and Director	2021-10-29
0001665160-21-001940	1	Gill Hong	CEO, Principal Executive Officer and Director	2021-10-29
0001670254-21-001252	2	Abhi Dobhal	COO/Co-Founder	2021-10-29
0001670254-21-001252	1	Mark Taylor	CEO	2021-10-29
0001665160-21-001938	1	Thomas Gauthier	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001878661-21-000001	1	Eric Kraemer	Managing Member	2021-10-29
0001829993-21-000003	2	Olga Lidia Aranda Salas	Chief Operating Officer	2021-10-29
0001829993-21-000003	1	Victor Hugo Rosales Aranda	Member	2021-10-29
0001781955-21-000006	1	Ben White	Founder and CEO	2021-10-29
0001665160-21-001937	1	Zain Zaidi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2021-10-29
0001670254-21-001251	1	Zachary David Hoff	CTO	2021-10-29
0001670254-21-001251	2	Alexander Cohen	COO	2021-10-29
0001670254-21-001251	3	Dave Lauer	CEO	2021-10-29
0001670254-21-001249	3	Alex Damianou	Founder, CEO	2021-10-28
0001670254-21-001249	1	Patrick Russo	CTO	2021-10-28
0001670254-21-001249	2	Andrew Chung	Founder, Chief Product Officer	2021-10-28
0001665160-21-001935	1	Rolan Reichel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001634025-21-000009	3	David Lilly	CEO and Director	2021-10-29
0001634025-21-000009	2	Mont Handley	Director	2021-10-29
0001634025-21-000009	1	Brian P Scott	CEO & Director	2021-10-29
0001634025-21-000009	4	Carl Nicolia	Director	2021-10-29
0001864237-21-000003	1	Jason Johnson	CEO	2021-10-29
0001665160-21-001934	2	Galiano Tiramani	Founder and Director	2021-10-29
0001665160-21-001934	1	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001746059-21-000532	1	Kijana Rose	Owner and CEO	2021-10-29
0001670254-21-001248	1	Sascha Deri	CEO	2021-10-28
0001669191-21-001066	1	Ganga Bathula	Principal Executive Officer	2021-10-29
0001669191-21-001066	2	Kranthi Bathula	Principal Financial Officer	2021-10-29
0001669191-21-001066	3	Ganga Bathula	Principal Accounting Officer	2021-10-29
0001669191-21-001066	4	Kranthi Bathula	Board Member	2021-10-29
0001669191-21-001066	5	Ganga Bathula	Board Member	2021-10-29
0001779469-21-000006	1	Brock Heasley	CEO	2021-10-29
0001863224-21-000002	1	Andrew Thompson	Founder and CEO	2021-10-29
0001669191-21-001064	5	Ganga Bathula	Board Member	2021-10-29
0001669191-21-001064	2	Kranthi Bathula	Principal Financial Officer	2021-10-29
0001669191-21-001064	3	Ganga Bathula	Principal Accounting Officer	2021-10-29
0001669191-21-001064	4	Kranthi Bathula	Board Member	2021-10-29
0001669191-21-001064	1	Ganga Bathula	Principal Executive Officer	2021-10-29
0001665160-21-001933	1	Matthew Chasen	CEO, Principal Executive Officer, and Director	2021-10-29
0001670254-21-001246	2	Jonah Belanger	CEO	2021-10-26
0001670254-21-001246	3	Ryan Richards	President and Co-Founder	2021-10-26
0001670254-21-001246	1	Steve Cronin	Partner	2021-10-29
0001670254-21-001244	1	Victor Ching	Co-founder & CEO	2021-10-28
0001640709-21-000005	1	Payam Safa	CEO	2021-10-29
0001665160-21-001930	1	Behshad (Ben) Jamshahi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001746059-21-000531	1	Jeffrey Olsen	Owner and Founder	2021-10-29
0001665160-21-001928	2	Najaf Hashim	Secretary	2021-10-29
0001665160-21-001928	3	Zain Zaidi	Founder & Chief Executive Officer	2021-10-29
0001665160-21-001928	1	Ali Zaheer	Chief Technology Officer	2021-10-29
0001665160-21-001927	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001665160-21-001927	1	Chris Outwater	CEO, Principal Executive Officer and Director	2021-10-29
0001669191-21-001062	1	Pierre  Rogers	Principal Executive Officer	2021-10-29
0001669191-21-001062	2	Joshua  Leavitt	Principal Financial Officer	2021-10-29
0001669191-21-001062	3	Joshua  Leavitt	Principal Accounting Officer	2021-10-29
0001669191-21-001062	4	Jonathan Cooper	Board Member	2021-10-29
0001669191-21-001062	5	Pierre  Rogers	Board Member	2021-10-29
0001669191-21-001062	6	Joshua  Leavitt	Board Member	2021-10-29
0001885303-21-000006	2	James Abely	Manager	2021-10-29
0001885303-21-000006	1	Will Marotti	Manager	2021-10-29
0001665160-21-001925	1	Mark Russo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-29
0001889098-21-000001	1	Ross Dodds	Managing Member	2021-10-29
0001779469-21-000005	1	Brock Heasley	CEO	2021-10-29
0001670254-21-001242	1	Yueming Yan	Co-founder & COO	2021-10-26
0001873892-21-000002	1	Matthew Lutz	CEO	2021-10-28
0001873892-21-000003	1	Matthew Lutz	CEO	2021-10-28
0001746059-21-000530	1	Adam Baiardi	Owner and Founder	2021-10-28
0001746059-21-000529	1	Joshua Cannon	Owner and COO	2021-10-28
0001670254-21-001242	2	Guangzhe Cui	Co-founder & CEO	2021-10-25
0001665160-21-001922	1	Mendel Bassman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001665160-21-001920	2	Jake Ryder	COO and Director	2021-10-28
0001665160-21-001920	3	Andy Kuklock	CMO and Director	2021-10-28
0001665160-21-001920	1	Garrett Olsen	CEO and Director	2021-10-28
0001665160-21-001916	1	Jonathan Ovadia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001665160-21-001914	1	Hugo Pakula	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001644600-21-000127	2	Gill Hong	CEO, Principal Executive Officer and Director	2021-10-28
0001644600-21-000127	1	Barry Buchholtz	President, Chief Financial Officer, Principal Financial Officer and Principal Accounting Officer, and Director	2021-10-28
0001665160-21-001913	1	Jonathan Ovadia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001670254-21-001239	1	Sascha Deri	CEO	2021-10-28
0001665160-21-001911	1	David A. Crowley	CEO and Co-Founder	2021-10-28
0001873882-21-000001	1	Jaron Lukas	Manager	2021-10-28
0001873882-21-000001	2	Yo Sub Kwon	Manager	2021-10-28
0001873882-21-000001	3	Raymond Bailey	Manager	2021-10-28
0001779469-21-000004	1	Brock Heasley	CEO	2021-10-28
0001665160-21-001908	1	Lawrence Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001665160-21-001906	1	Archil Cheishvili	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001880446-21-000002	1	Trina Williams	Owner	2021-10-28
0001665160-21-001902	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001665160-21-001901	1	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001665160-21-001900	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-28
0001872382-21-000008	1	Rebekah Borucki	President	2021-07-13
0001722969-21-000013	1	Annie Pratt	President	2021-10-27
0001788590-21-000002	1	Terje Skotheim	Chief Executive Officer	2021-10-27
0001788590-21-000002	2	Gordon Davidson	Director	2021-10-27
0001788590-21-000002	3	Bruce Berkoff	Chief Marketing Officer	2021-10-27
0001746059-21-000528	1	Bobby McAfee-Leason	Owner and Founder	2021-10-27
0001670254-21-001235	1	Ryan Farrell	Treasurer	2021-10-26
0001670254-21-001235	2	Jasmine I Farrell	Co-Founder	2021-10-26
0001746059-21-000527	1	Bobby McAfee-Leason	Owner and Founder	2021-10-27
0001840495-21-000003	1	Robert Cefail by Sean Fuellhart POA	President	2021-10-27
0001876142-21-000001	1	James Wynn by Sean Fuellhart POA	CEO	2021-10-27
0001857547-21-000003	1	Christine Gregory	Member/Manager	2021-10-27
0001857547-21-000003	2	Terrence Williams	Member/Manager	2021-10-27
0001669191-21-001060	3	Eric Weaver	Principal Accounting Officer	2021-10-27
0001669191-21-001060	2	Eric Weaver	Principal Financial Officer	2021-10-27
0001669191-21-001060	1	Eric Weaver	Principal Executive Officer	2021-10-27
0001669191-21-001060	4	Eric Weaver	Board Member	2021-10-27
0001669191-21-001060	5	Mark Kammerer	Board Member	2021-10-27
0001669191-21-001058	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2021-10-27
0001669191-21-001058	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2021-10-27
0001669191-21-001058	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2021-10-27
0001669191-21-001058	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2021-10-27
0001669191-21-001058	4	Leonard S.   Johnson Ph.D. student	Board Member	2021-10-27
0001665160-21-001899	1	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2021-10-27
0001670254-21-001233	2	Danh Vo	CEO and Founder	2021-10-22
0001670254-21-001233	1	Danh Vo	CEO and Founder	2021-10-22
0001740075-21-000004	1	Andreas Roussos	CEO	2021-10-27
0001665160-21-001897	1	Patrick Henry	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-27
0001746059-21-000526	1	Selena Gabrielle	Owner and CoFounder	2021-10-27
0001665160-21-001896	1	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-27
0001669191-21-001056	6	Gunnar Link	CFO	2021-02-05
0001669191-21-001056	5	Byron Galbraith	Board Director	2021-02-05
0001669191-21-001056	1	Rob May	Board Director	2021-02-05
0001669191-21-001056	2	Brady Bohrmann	Board Director	2021-02-08
0001669191-21-001056	3	Francis Speiser	Board Director and CEO	2021-02-08
0001669191-21-001056	4	Rudina Seseri	Board Director	2021-02-05
0001665160-21-001894	1	Micah Bergdale	CEO/Director	2021-10-26
0001889396-21-000001	1	Michael Paul	Owner	2021-10-26
0001665160-21-001895	1	Micah Bergdale	CEO/Director	2021-10-26
0001889963-21-000001	1	EDAN MIMRAN	CEO	2021-10-26
0001665160-21-001892	1	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001683827-21-000005	1	Amber Lewis	Manager	2021-10-26
0001665160-21-001890	1	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001888901-21-000001	1	Aaron James House	Owner	2021-10-26
0001665160-21-001889	1	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001665160-21-001887	1	Micah Bergdale	CEO/Director	2021-10-26
0001886772-21-000001	2	/s/ Thomas Kirk	Manager	2021-10-26
0001886772-21-000001	1	/s/ Dr. Trent Jones	Chief Executive Officer, Manager	2021-10-26
0001665160-21-001885	1	Scott Stowell	CEO	2021-10-26
0001665160-21-001884	1	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001665160-21-001881	1	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001644600-21-000125	3	Clarence Kwan	Director	2021-10-26
0001644600-21-000125	2	Bob Guterma	Chief Operating Officer	2021-10-26
0001644600-21-000125	1	Anla Cheng	Chief Executive Officer and Director	2021-10-26
0001887265-21-000002	1	Adeel Yang	Sole Director	2021-10-26
0001665160-21-001879	2	Karina Kagramanova	Controller	2021-10-26
0001665160-21-001879	1	David Arthur Brown	CEO and Director	2021-10-26
0001746059-21-000525	1	Myo Moe	Owner and Founder	2021-10-26
0001665160-21-001876	1	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001665160-21-001874	1	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2021-10-26
0001746059-21-000524	1	John Ellett	Owner	2021-10-26
0001665160-21-001873	1	Sarah Lynch	Sarah Lynch - CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-26
0001746059-21-000523	1	Shelly Ann Storer	Owner and Founder	2021-10-26
0001746059-21-000522	1	Marco Albertin	Owner and Founder	2021-10-26
0001669191-21-001054	5	Arlene  Dodds	Board Member	2021-10-26
0001669191-21-001054	6	Sunil Ahuja	Board Member	2021-10-26
0001669191-21-001054	7	Clifford Martin	Board Member	2021-10-26
0001669191-21-001054	1	Dale Amon	Principal Executive Officer	2021-10-26
0001669191-21-001054	3	Sunil Ahuja	Principal Accounting Officer	2021-10-26
0001669191-21-001054	4	Dale Amon	Board Member	2021-10-26
0001669191-21-001054	2	Sunil Ahuja	Principal Financial Officer	2021-10-26
0001670254-21-001231	1	Stephan Hartman	CHAIRMAN & CEO	2021-10-25
0001859165-21-000003	1	Oscar Pedroso	Director	2021-10-25
0001670254-21-001229	4	David Guzy	CFO, CR&PO	2021-10-22
0001670254-21-001229	3	Byron Kwok	CTO	2021-10-23
0001670254-21-001229	2	David Baker	CEO and Chief Product Architect	2021-10-25
0001670254-21-001229	1	Vadim Tarasov	CIO	2021-10-25
0001665160-21-001872	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2021-10-25
0001665160-21-001871	1	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001665160-21-001870	1	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001665160-21-001869	1	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001669191-21-001051	3	Yu-Cheng (Mike) Kao	Principal Accounting Officer	2021-10-25
0001669191-21-001051	4	Rodney Reum	Board Member	2021-10-25
0001669191-21-001051	5	Vincenzo DePalma	Board Member	2021-10-25
0001669191-21-001051	6	Nicolette Keith	Board Member	2021-10-25
0001669191-21-001051	7	Carlo Rossato	Board Member	2021-10-25
0001669191-21-001051	8	Kenneth Reardon	Board Member	2021-10-25
0001669191-21-001051	9	Pasquale Lavacca	Board Member	2021-10-25
0001669191-21-001051	2	Nicolette Keith	Principal Financial Officer	2021-10-25
0001669191-21-001051	1	Rodney Reum	Principal Executive Officer	2021-10-25
0001665160-21-001868	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001555127-21-000011	3	John Michael (Michael) Bell	Director	2021-10-25
0001555127-21-000011	1	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2021-10-25
0001555127-21-000011	2	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2021-10-25
0001665160-21-001867	1	Ben Chang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001746059-21-000521	1	Derek Lees	Owner and CoFounder	2021-10-25
0001746059-21-000521	2	Susan Lees	Owner and CoFounder	2021-10-25
0001665160-21-001866	1	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-25
0001881847-21-000002	1	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC	2021-10-25
0001670254-21-001224	1	Alexander Livingston	President + Founder	2021-10-22
0001670254-21-001226	1	Daniel Marek	Co-Founder	2021-10-22
0001670254-21-001224	2	James Wagoner	CEO + Founder	2021-10-22
0001670254-21-001226	3	Mikey Pasciuto	Co-Founder & COO	2021-10-21
0001670254-21-001226	2	Evan Gwynne Davies	Co-Founder	2021-10-21
0001746059-21-000520	1	Debbie DeVico-O'Neil	Owner Member	2021-10-22
0001665160-21-001865	1	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-22
0001746059-21-000519	1	Debbie DeVico-O'Niel	owner executive chef	2021-10-22
0001571942-21-000005	3	/s/ David Barber	Director	2021-10-21
0001571942-21-000005	2	/s/ Stephen Goldberg	Director	2021-10-21
0001571942-21-000005	1	/s/ Peter Murray	Director & Chair	2021-10-20
0001670254-21-001222	1	Howard Lee Gatch	MeetEm.com	2021-10-21
0001746059-21-000517	1	Tito Jackson	Owner and Founder	2021-10-22
0001669191-21-001049	3	Joshua  Leavitt	Principal Accounting Officer	2021-10-22
0001669191-21-001049	6	Joshua  Leavitt	Board Member	2021-10-22
0001669191-21-001049	2	Joshua  Leavitt	Principal Financial Officer	2021-10-22
0001669191-21-001049	1	Pierre  Rogers	Principal Executive Officer	2021-10-22
0001669191-21-001049	4	Jonathan Cooper	Board Member	2021-10-22
0001669191-21-001049	5	Pierre  Rogers	Board Member	2021-10-22
0001794222-21-000002	2	Ryan Armstrong	Director	2021-10-22
0001794222-21-000002	1	Scott Armstrong	Director	2021-10-22
0001833362-21-000002	1	ARMAND DAUPLAISE	CEO	2021-10-22
0001889325-21-000001	1	AROON TUNGARE	CEO	2021-10-22
0001875705-21-000003	1	David Lewis	President	2021-10-21
0001665160-21-001864	1	Kenny Gregg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-22
0001665160-21-001862	1	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-22
0001876524-21-000003	1	Joshua Lawch by Sean Fuellhart POA	VP	2021-10-22
0001848794-21-000004	1	PHILLIP POMPA	CEO	2021-10-22
0001665160-21-001860	1	Zachary Lambert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-21
0001670254-21-001221	3	Gary Thomas Hildebrand	Board Member	2021-10-21
0001670254-21-001221	4	Hugh McTavish	Founder and CEO	2021-10-21
0001670254-21-001221	1	Arkadiusz Z Dudek	Director	2021-10-21
0001886189-21-000001	1	/s/Colin Breeze	Director and President	2021-10-21
0001884807-21-000001	1	Darron Hays	Manager	2021-10-21
0001670254-21-001221	2	Joseph Cunningham	CFO	2021-10-21
0001644600-21-000123	1	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-21
0001670254-21-001219	1	Alan James Bailey	CFO	2021-10-21
0001670254-21-001219	2	Alejandro Zalles	CTO	2021-10-21
0001670254-21-001219	3	Michael Sean Hynson	COO	2021-10-21
0001670254-21-001219	4	Jean Pierre Fatta	Founder & CEO	2021-10-21
0001812129-21-000006	1	Sean O'Neill	President	2021-10-21
0001825072-21-000001	1	John Park	Manager of Brick x Brick Hospitality Group, LLC, the Manager of the Company	2021-10-21
0001834350-21-000010	1	Hassan Miah	Founder and CEO	2021-02-23
0001834350-21-000010	2	John A Marhofer Jr.	Co-Founder and CFO	2021-02-23
0001670254-21-001217	1	Valerii Spiridonov	President	2021-10-20
0001755224-21-000002	3	David Haines	Director	2021-10-21
0001755224-21-000002	2	Michael Cassella	Director	2021-10-21
0001755224-21-000002	1	Christian Zimmerman	Director	2021-10-21
0001669191-21-001047	4	Adrienne Moore	Board Member	2021-10-21
0001669191-21-001047	3	Adrienne Moore	Principal Accounting Officer	2021-10-21
0001669191-21-001047	2	Adrienne Moore	Principal Financial Officer	2021-10-21
0001669191-21-001047	1	Adrienne Moore	Principal Executive Officer	2021-10-21
0001670254-21-001215	3	Sean Bair	Board Member	2021-10-20
0001670254-21-001215	4	David Everitt	Chief Executive Officer	2021-10-19
0001670254-21-001215	2	Noel T Coon	Co-Founder/ Board member	2021-10-21
0001670254-21-001215	1	Aaron V Sandeen	Board Member	2021-10-21
0001669191-21-001045	4	David Sterling	Board Member	2021-10-21
0001669191-21-001045	3	James Mulford	Principal Accounting Officer	2021-10-21
0001669191-21-001045	2	James Mulford	Principal Financial Officer	2021-10-21
0001669191-21-001045	1	James Mulford	Principal Executive Officer	2021-10-21
0001669191-21-001045	6	James Mulford	Board Member	2021-10-21
0001669191-21-001045	5	Roderick McLean	Board Member	2021-10-21
0001885303-21-000004	2	James Abely	Manager	2021-10-28
0001885303-21-000004	1	Will Marotti	Manager	2021-10-28
0001665160-21-001858	1	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-21
0001793655-21-000004	1	Priya Amin	CEO and Manager	2021-10-21
0001669191-21-001043	1	Lonnie Johnson	Principal Executive Officer	2021-10-21
0001669191-21-001043	2	Julianna  Smoot	Principal Financial Officer	2021-10-21
0001669191-21-001043	3	Brian Spangle	Principal Accounting Officer	2021-10-21
0001669191-21-001043	4	Lonnie Johnson	Board Member	2021-10-21
0001669191-21-001043	6	Brian Spangle	Board Member	2021-10-21
0001669191-21-001043	5	Julianna  Smoot	Board Member	2021-10-21
0001669191-21-001041	2	Anthony Lewis	Principal Financial Officer	2021-10-21
0001669191-21-001041	1	Anthony Lewis	Principal Executive Officer	2021-10-21
0001669191-21-001041	3	Anthony Lewis	Principal Accounting Officer	2021-10-21
0001669191-21-001041	4	Jordan Maness	Board Member	2021-10-21
0001669191-21-001039	1	Nikody Keating	Principal Executive Officer	2021-10-21
0001669191-21-001039	2	David Kirschbaum	Principal Financial Officer	2021-10-21
0001669191-21-001039	3	David Kirschbaum	Principal Accounting Officer	2021-10-21
0001669191-21-001039	4	Nikody Keating	Board Member	2021-10-21
0001888739-21-000001	1	Roberta Lowe	CEO	2021-10-21
0001665160-21-001856	1	Deep Chakraborty	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-10-21
0001746059-21-000516	1	Randall Connelly	Owner and Founder	2021-10-21
0001888667-21-000001	1	Nahjee Maybin	CEO	2021-10-21
0001747584-21-000025	1	Peter Krajsa	Managing Member	2021-10-20
0001889444-21-000003	1	Steven Erich Hubbard	CEO	2021-10-21
0001670254-21-001213	1	Christine Rogers	President & COO	2021-10-20
0001670254-21-001212	2	Paolo Cadegiani	CEO	2021-10-18
0001670254-21-001212	1	Vincenzo Foglia	COO	2021-10-19
0001881845-21-000002	3	Devon Oakley	CEO	2021-09-07
0001881845-21-000002	2	Bobby Phills III	CMO	2021-09-07
0001670254-21-001213	2	Corey Kossack	Founder & CEO	2021-10-20
0001881845-21-000002	1	Akim Mitchell	COO	2021-09-07
0001665160-21-001855	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2021-10-20
0001665160-21-001855	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2021-10-20
0001821982-21-000014	1	Zebulon Parsons	CEO	2021-10-20
0001669191-21-001036	1	Glen DeBarros	Principal Executive Officer	2021-10-20
0001669191-21-001036	2	Robbie DeBarros	Principal Financial Officer	2021-10-20
0001669191-21-001036	3	Robbie DeBarros	Principal Accounting Officer	2021-10-20
0001669191-21-001036	5	Gerardo  Melendrez	Board Member	2021-10-20
0001669191-21-001036	4	Glen DeBarros	Board Member	2021-10-20
0001669191-21-001036	6	Robbie DeBarros	Board Member	2021-10-20
0001669191-21-001034	3	Neil Littman	Principal Accounting Officer	2021-10-20
0001669191-21-001034	1	Neil Littman	Principal Executive Officer	2021-10-20
0001669191-21-001034	2	Neil Littman	Principal Financial Officer	2021-10-20
0001669191-21-001034	4	Neil Littman	Board Member	2021-10-20
0001665160-21-001852	1	Howie Busch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-10-20
0001665160-21-001849	1	Kevin Arca	CEO/CFO/Director	2021-10-20
0001644600-21-000120	6	Jim Cantrell	Director	2021-10-20
0001644600-21-000120	4	Lance Adams	Director	2021-10-20
0001644600-21-000120	3	John Pham	Treasurer, VP of Finance	2021-10-20
0001644600-21-000120	2	Michael T. Tate	Chief Operating Officer and Director	2021-10-20
