ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-22-003100	0	At the close of the offering, the issuer closed on $387,016.91 and 231,061 number of securities.		PherDal Fertility Science, Inc.	Corporation		DE	2016-10-28	405 W 2ND ST UNIT 1141		DIXON	IL	61021	https://www.pherdal.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003099	0	At the close of the offering, the issuer closed on $37,982.43 and 22,885 number of securities.		Sollievo Pharmaceuticals, Inc	Corporation		CA	2018-02-23	32452 SPYGLASS COURT		SAN JUAN CAPISTRANO	CA	92675	http://sollievopharm.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003098	0	At the close of the offering, the issuer closed on $728,009.52 and 442,312 number of securities.		AiViva Holding Ltd	Corporation		DE	2020-02-18	1300 BRISTOL STREET NORTH, STE 220	STE 220	NEWPORT BEACH	CA	92660	www.aiviva.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003097	0	At the close of the offering, the issuer closed on $140,750.88 and 120,445 number of securities.		SkyMirr Inc.	Corporation		FL	2021-12-07	1437 PINEAPPLE AVE. UNIT 604	UNIT 604	MELBOURNE	FL	32935	www.skymirr.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003096	0	At the close of the offering, the issuer closed on $143,715.70 and 7,439 number of securities.		PDX BIOTECH LLC	Limited Liability Company		KY	2019-12-10	404 CLYDEBANK COURT		LOUISVILLE	KY	40243	https://orastripdx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001280	0			She Inc.	Corporation		DE	2022-09-13	2679 W Main Street	Suite 274	Littleton	CO	80120	https://shebanks.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003094	0			Eva Medtec, Inc.	Corporation		MN	2016-07-07	6300 W. Old Shakopee Road, Ste 140		Bloomington	MN	55438	http://evamedtec.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001956480-22-000002	0	Total raised $26,600		Mythic Massage, LLC	Limited Liability Company		NC	2019-10-24	5500 EXECUTIVE CENTER DR	STE 223	CHARLOTTE	NC	28212	mythic-massage.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001956480-22-000001	0			Moy Bien, LLC	Limited Liability Company		PA	2021-06-03	1628 N NEWKIRK ST		PHILADELPHIA	PA	19121	MoyBien.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-003091	0			Vantage Sports Co.															
0001670254-22-001278	0			Perfekto LLC	Limited Liability Company		DE	2021-07-13	1209 Orange Street	Wilmington	Country of New Castle	DE	19801	https://www.perfekto.mx/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003090	0			Imperia Caviar, LLC															
0001670254-22-001275	0			FemHealth Insights, Inc.	Corporation		DE	2022-08-01	1111 Lupine Court	Apt A	Raleigh	NC	27606	https://www.femhealthinsights.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003087	0			Vasitum Inc															
0001670254-22-001274	1		Updating the early bird and normal valuation caps of the SAFE.	ZENCASTR, INC.	Corporation		DE	2020-06-06	2416 Nantucket Dr		Cottonwood Heights	UT	84121	https://zencastr.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003088	0			HeatGenie, Inc.															
0001709244-22-000002	0			Gab AI Inc	Corporation		DE	2016-09-09	700 N STATE STREET		CLARKS SUMMIT	PA	18411	https://gab.com	LEVELX CAPITAL LLC	N	0001146190	008-53580	000117028
0001665160-22-003092	0			VeraScore, Inc.															
0001665160-22-003089	0	At the close of the offering, the issuer closed on $163,234.31 and 44,546 number of securities.		ScriptCo Inc.	Corporation		DE	2019-05-08	6916 WOODWAY DR		WOODWAY	TX	76712	www.scriptco.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001949283-22-000001	0			Exlites Holdings International Inc	Corporation		NM	1979-04-26	16034 US HIGHWAY 19		HUDSON	FL	34667	http://exlitesholdings.us/	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-22-000432	1		Issuer is amending the maximum offering amount. Issuer is also extending the deadline to make an investment	5 Mile Brewing Co LLC	Limited Liability Company		MI	2016-02-08	4779 FIVE MILE RD		ANN ARBOR	MI	48105	https://easternmarket.beer/	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-001169	0		the issuer extended the offering deadline.	Solib Solutions LLC	Limited Liability Company		NC	2022-01-06	232 High House Rd		Cary	NC	27513	https://www.solibsolutions.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-003086	1		Issuer is extending the campaign end date.	ABH Holdco, Inc.	Corporation		SC	2019-03-01	49 IMMIGRATION ST. SUITE 204	PLEASE UPDATE THIS VALUE	CHARLESTON	SC	29403	www.islandbrandsusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001943467-22-000003	0	The Offering closed successfully on 12/15/2022, having received investment commitments of $92,100, although a final accounting has not taken place.		Join Day One, Inc	Corporation		DE	2020-08-19	84 OAK HILL ROAD		OAK HILL	NY	12460	https://www.joindayone.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001937440-22-000004	0	The Offering closed successfully on 12/16/2022, having received investment commitments of $44,580, although a final accounting has not taken place.		Stock Card, Inc.	Corporation		DE	2018-02-27	2372 MORSE AVE	938	IRVINE	CA	92614	https://stockcard.io/home	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001790674-22-000008	0	The Offering closed successfully on 12/17/2022, having received investment commitments of $219,259.46, although a final accounting has not taken place.		Delee Corp.	Corporation		DE	2016-11-14	1211 SAN DARIO AVENUE	#2068	LAREDO	TX	78040	https://www.delee.co/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001954890-22-000001	0			GUARDD, Inc.	Corporation		DE	2018-08-30	1700 LINCOLN ST.	17TH FL.	DENVER	CO	80238	https://guardd.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-22-001273	0		Increasing campaign maximum from $1,070,000 to $1,235,000	Bit Body, Inc.	Corporation		DE	2012-09-06	548 Market St	PMB 80182	San Francisco	CA	94104	https://www.mtailor.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001833215-22-000002	0		Extension of deadline	Amia Investments LLC	Limited Liability Company		DE	2020-11-17	705 W 9TH STREET UNIT 2306		LOS ANGELES	CA	90025	www.amiainvestments.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001765330-22-000004	0			AIRSPACE EXPERIENCE TECHNOLOGIES, INC.	Corporation		DE	2018-07-02	11499 CONNER STREET	LEVEL 2	DETROIT	MI	48213	https://www.iflyasx.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001840495-22-000009	0		American Stories is extending their campaign to April 1st, 2023.	American Stories Entertainment Inc.	Corporation		FL	2020-12-16	1449 WETHERINGTON WAY		PALM HARBOR	FL	34683	https://www.americanstoriesentertainment.com/	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001957519-22-000002	0			Resolution 8 Technologies, Inc.	Corporation		DE	2019-01-09	8336 PASEO VISTA DR		LAS VEGAS	NV	89128	https://www.blissdivorce.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-22-001269	0			Babe Brewing LLC	Limited Liability Company		CA	2016-12-28	7727 Formula Place		San Diego	CA	92121	http://babekombucha.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001957519-22-000001	0	$704,976 is the total amount raised.		Resolution 8 Technologies, Inc.	Corporation		DE	2019-01-19	8336 PASEO VISTA DR		LAS VEGAS	NV	89128	https://www.blissdivorce.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001957519-22-000003	0			Jet LLC	Limited Liability Company		DE	2022-10-09	1320 N COURTHOUSE RD	SUITE 130	ARLINGTON	VA	22201	https://thejet.coach/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001930889-22-000007	0	$4,869,700 was raised through regulation crowdfunding on PicMii Crowdfunding.		Value Add Growth REIT III LLC	Limited Liability Company		DE	2022-03-16	750 B STREET	SUITE 1930	SAN DIEGO	CA	92101	www.diversyfund.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001930889-22-000006	0	Trialsite has raised $59,250 through the equity crowdfunding exemption on PicMii Crowdfunding.		TrialSite Inc.	Corporation		DE	2021-04-30	159 W BROADWAY	SUITE 200	SALT LAKE CITY	UT	84101	http://trialsitenews.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001670254-22-001268	0	The final number is $204,260.00 in investments.		TEMPLE I, LLC	Limited Liability Company		PA	2020-06-26	85 BROAD ST, 16TH FL		NEW YORK	NY	10004	http://techmansion.co	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-22-001266	0			Reimagine Football Company	Corporation		DE	2016-01-21	4200 Park Blvd	#607	Oakland	CA	94602	http://www.goalfive.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-001272	0			Hobbydb Corp.	Corporation		DE	2013-10-01	1500 S Vona Ct		Superior	CO	80027	https://www.hobbydb.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003084	0			iMetabolic Biopharma Corporation	Corporation		NV	2017-11-17	2155 E Conference Dr STE 115		Tempe	AZ	85284	https://imbiopharma.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003083	0			CovInnovations Inc	Corporation		NV	2021-05-24	3012 South Durango Drive		Las Vegas	NV	89117	https://www.covinnovations.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001874810-22-000001	0			Mr Bing Foods Inc	Corporation		DE	2021-06-10	200 EAST 69TH STREET	19D	NEW YORK	NY	10021	https://mr-bing.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-001264	0			AllerPops Corp	Corporation		NM	2016-04-01	1650 Trinity Dr. #103		Los Alamos	NM	87544	https://allerpops.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-003081	0		Moved end date closer by one day	Fisher Wallace Laboratories, Inc.	Corporation		DE	2019-08-23	630 FLUSHING AVENUE, SUITE #104		BROOKLYN	NY	11206	www.fisherwallace.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-22-000147	0			Cub Crafters, Inc.	Corporation		DE	1986-10-15	1918 S. 16TH AVENUE		YAKIMA	WA	98903	www.cubcrafters.com	Title3Funds LLC	N	0001685995	007-00083	286035
0001746059-22-000431	0			Uxbridge 660 Douglas LLC	Limited Liability Company		MA	2021-04-08	660 DOUGLAS ST		UXBRIDGE	MA	01569	https://www.goodgreensflower.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-003080	0			AGOGIE INC	Corporation		DE	2021-12-28	1317 Horan Drive		Fenton	MT	63026	https://agogie.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001263	0			AllerPops Corp	Corporation		NM	2016-04-06	1650 Trinity Dr.	Ste 103	Los Alamos	NM	87544	https://allerpops.com		N			
0001928576-22-000004	0		The Maximum Offering Amount is raised from $3,000,000 to $5,000,000 and the minimum investment amount is lowered from $2,200 per investor to $500 per investor.	Liquid Mining Inc	Corporation		FL	2021-11-15	48 WEST HURON STREET		PONTIAC	MI	48342	liquidmining.net	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001849878-22-000004	0		The reasons for the amendment were to update the start and end dates and make several miscellaneous corrections.	Clear Protocol, Inc.	Corporation		CA	2016-05-11	2108 N ST.	SUITE C	SACRAMENTO	CA	95816	www.ClearProtocol.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-22-003078	1		Issuer is extending campaign end date.	Immergo Labs, Inc.	Corporation		DE	2022-03-04	250 NATURAL BRIDGES DR	STARTUP SANDBOX, OFFICE 211	SANTA CRUZ	CA	95060	http://immergolabs.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003076	0			El Hempe Spirits, Inc.	Corporation		TX	2019-11-18	11565 S.W. 67th Avenue		Portland	OR	97223	https://www.el-hempe.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001775794-22-000008	0			RAIDATECH INC	Corporation		WY	2018-08-05	6576 NC 96 HIGHWAY WEST		YOUNGSVILLE	NC	27596	http://raidatech.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-22-003074	1		Issuer is extending the campaign end date.	Stellaris Corp	Corporation		DE	2007-10-16	1 TARA BLVD, STE 200	4th Floor	NASHUA	NH	03062-2809	www.clearpower.energy	StartEngine Capital, LLC	N	0001665160	007-00007	
0001683168-22-008460	0			Curtiss Motorcycle Company, Inc.	Corporation		DE	2002-05-05	8118 Parkway Drive		Leeds	AL	35094	curtissmotorcycles.com	DEALMAKER SECURITIES LLC	N	0001872856	008-70756	315324
0001665160-22-003073	1		Issuer is extending campaign end date.	StartUpWind, Inc.	Corporation		DE	2016-01-20	11610 ORCHARD SPRING CT	BUILDING #22, SUITE #125	CUPERTINO	CA	95014-5122	https://www.startupwind.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000430	0			Sporty Dog Creations, LLC	Limited Liability Company		MD	2019-11-07	333 N CHARLES ST, BALTIMORE MD 21201, 1S		BALTIMORE	MD	21201	www.sportydogcreations.com		N			
0001665160-22-003072	1		Issuer is extending campaign end date.	metaMedia Inc.	Corporation		WY	2019-08-30	600 5TH AVENUE	STE. 800 WEST	NEW YORK	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003071	0	At the close of the offering, the issuer closed on $1,031,420.89 and 1,850,117 number of securities.		Zeehaus Inc.	Corporation		DE	2016-12-28	1390 MARKET ST SUITE 200		SAN FRANCISCO	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-001167	0			EFIS Products, Inc.	Corporation		DE	2019-03-04	392 Central Park W		New York	NY	10025	http://fitjab.io	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001956001-22-000001	0			LiveRetail, Inc	Corporation		DE	2022-09-28	770 SE INDIAN		STUART	FL	34997	www.liveretail.com	NETSHARES FINANCIAL SERVICES LLC	N	0001805615	008-70502	000307532
0001665160-22-003070	0			Envirosult Inc	Corporation		DE	2021-10-14	203 G Long Plantation		Lafayette	LA	70508	https://envirosult.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-22-000144	0			AdoraPet Biosciences, Inc.	Corporation		DE	2022-08-15	55 E 3rd Ave.		San Mateo	CA	94401	www.adora.pet	DEALMAKER SECURITIES LLC	Y	0001872856	008-70756	000315324
0001665160-22-003067	0	At the close of the offering, the issuer closed on $66,791.77 and 48,085 number of securities.		Bizfluence, Inc.	Corporation		DE	2020-08-26	5900 BALCONES DR. STE. 100	STE. 100	AUSTIN	TX	78731	https://bizfluenceapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001817571-22-000001	0			COI Energy Services, Inc.	Corporation		DE	2018-01-01	802 EAST WHITING STREET		TAMPA	TX	33602	coienergy.com		N			
0001665160-22-003068	0	At the close of the offering, the issuer closed on $1,041,536.78 and 362,241 number of securities.		BELLA RIO CONSULTING, INC	Corporation		IL	2015-06-29	400 RIVERSIDE RD		BELVIDERE	IL	61008	https://www.rocknvodkas.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003066	1		Issuer is extending campaign end date.	Impact Infrastructure, Inc	Corporation		DE	2012-03-05	230 PARK AVE, 3RD FLOOR WEST	3RD FLOOR WEST	NEW YORK	NY	10169	https://autocase.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-001163	1		the issuer increased the price per unit from $15.17 to $15.57.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001161	0		the issuer made multiple edits to the offering page.	Digital Direct IR, Inc.	Corporation		NY	1998-02-25	61-21 183rd Street		Fresh Meadows	NY	11365	https://digitaldirectir.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001951831-22-000002	1		Amendment for extension of offering close date from December 21, 2022, to January 6, 2023.	Bratton Construction, LLC	Limited Liability Company		OR	2020-01-09	PO BOX 11115		PORTLAND	OR	97211	https://www.brattonconstruction.net/	SMBX, Inc.	N	0001707214	007-00129	290186
0001829396-22-000004	1		This Form C Amendment is being filed for the purpose of amending the share price of the combined offerings and inform that SS Beverages has converted from a California Corporation to a Delaware Corporation	SS Beverages 1, Inc.	Corporation		DE	2019-12-18	1575 TREAT BOULEVARD SUITE 215		WALNUT CREEK	CA	94598	https://unclearnies.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001747584-22-000050	0			Applied Bioplastics Corp.	Corporation		DE	2019-06-13	1503 E 13TH ST UNIT A		AUSTIN	TX	78702	https://www.appliedbioplastics.com/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001670254-22-001260	0		Non-material amendment updating close date.	KTD, LLC d/b/a Homeshake	Limited Liability Company		OH	2019-09-26	7333 Country Club Lane		West Chester	OH	45069	http://www.homeshake.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-001159	0		the issuer extended the offering deadline.	Tahiti's Breeze, Inc.	Corporation		TX	2020-09-18	5570 Fm 423	Suite 250-2067	Frisco	TX	75034	https://tahitisbreeze.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001158	0		the issuer extended the offering deadline.	Immortal Data Incorporated	Corporation		WY	2010-09-20	8990 Zia Blvd	Suite D	Las Cruces	NM	88007	www.immortaldata.net	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001157	0		the issuer extended the offering deadline.	Community Musician, Inc.	Corporation		DE	2018-03-22	1920 McKinney Avenue	7th Floor	Dallas	TX	75201	https://investors.communitymusician.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-001156	0		the issuer extended the offering deadline.	Above & Beyond Studios, Inc.	Corporation		DE	2020-11-06	20 Glade Ave		Jamaica Plain	MA	02368	https://shopfreedom.io/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001938236-22-000003	0		FILING AMENDMENT TO INCLUDE WEBINAR TRANSCRIPTION	DC Wellness, Inc.	Corporation		MI	2019-08-12	115 BRECKENRIDGE LANE		BATTLE CREEK	TX	49015	https://www.mylifewell.com/	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001670254-22-001258	0			DonorSee, Inc.	Corporation		DE	2016-03-11	10560 Main St		Fairfax	VA	22030	http://donorsee.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001946213-22-000003	1		Amendment for updated financial statements for 2021 and 2022.	et Oliva LLC	Limited Liability Company		DC	2021-03-09	1140 3RD STREET NE FL-1		WASHINGTON	DC	20002	https://www.etoliva.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-003064	0			MySky ECO, Inc.	Corporation		FL	2015-02-19	5889 S Williamson Blvd, Suite 1329		Port Orange	FL	32128	https://myskyeco.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-003062	1		Issuer is extending their campaign 30 days.	Hang Obi, Inc.	Corporation		DE	2020-12-14	22 KING STREET APT 22	APT 22	NEW YORK	NY	10014	https://hangobi.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001942233-22-000002	1		Update officers, address, and extend expiration date of offering	Security Ride, LLC	Limited Liability Company		TX	2016-10-13	3400 14th St.		Plano	TX	75074	https://ucar.sppx.io/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001669191-22-001150	0		the issuer extended the offering deadline.	O2Boost, LLC	Limited Liability Company		TX	2022-05-02	6160 Warren Parkway	Suite 100	Frisco	TX	75034	https://www.o2boost66.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
