ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-22-000136	1	Thomas Stewart	CEO	2022-02-07
0001669191-22-000113	1	Wilder Rumpf	Principal Executive Officer	2022-02-08
0001669191-22-000113	2	Wilder Rumpf	Principal Financial Officer	2022-02-08
0001669191-22-000113	4	Steve Forbes	Board Member	2022-02-08
0001669191-22-000113	5	Wilder Rumpf	Board Member	2022-02-08
0001669191-22-000113	3	Wilder Rumpf	Principal Accounting Officer	2022-02-08
0001665160-22-000241	3	Teresa Nealon	President, Principal Financial Officer and Principal Accounting Officer	2022-02-08
0001665160-22-000241	2	Geoffrey Thyne	Secretary and Director	2022-02-08
0001665160-22-000241	1	Salem Thyne	CEO, Principal Executive Officer and Director	2022-02-08
0001644600-22-000020	1	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-08
0001746059-22-000060	1	Vincenzo Sisti	Owner and Founder	2022-02-08
0001781955-22-000005	1	Ben White	Founder and CEO	2022-02-08
0001908255-22-000001	1	Benjamin Steffen	Co-Owner	2022-02-08
0001829993-22-000001	1	Victor Hugo Rosales Aranda	CEO	2022-02-08
0001669191-22-000111	5	Thomas Haag	Board Member	2022-02-08
0001669191-22-000111	4	Keith Flaherty	Board Member	2022-02-08
0001669191-22-000111	3	Thomas Haag	Principal Accounting Officer	2022-02-08
0001669191-22-000111	2	Thomas Haag	Principal Financial Officer	2022-02-08
0001669191-22-000111	1	Thomas Haag	Principal Executive Officer	2022-02-08
0001665160-22-000240	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-08
0001665160-22-000240	3	George Murnane	Founding Advisor	2022-02-08
0001665160-22-000240	2	Mike Winston	Founding Advisor	2022-02-08
0001665160-22-000240	4	Miguel Amigot II	Advisor	2022-02-08
0001665160-22-000240	5	Marcelo Burbano	Advisor	2022-02-08
0001669191-22-000109	4	Dennis  Dresser	Board Member	2022-02-08
0001669191-22-000109	3	Bruce  Weber	Principal Accounting Officer	2022-02-08
0001669191-22-000109	2	Bruce  Weber	Principal Financial Officer	2022-02-08
0001669191-22-000109	1	Dennis  Dresser	Principal Executive Officer	2022-02-08
0001669191-22-000109	5	Xugang Li	Board Member	2022-02-08
0001669191-22-000109	6	Bruce  Weber	Board Member	2022-02-08
0001665160-22-000239	1	Nicholas Guida	Chairman of the Board of Directors, Founder, CEO and CTO	2022-02-08
0001665160-22-000239	3	Lisa Kassa	Treasurer, Controller, Principal Financial Officer	2022-02-08
0001665160-22-000239	8	Justin Mark Ryan, Jr	Director	2022-02-08
0001665160-22-000239	2	Jacob Klinginsmith	President and Director	2022-02-08
0001665160-22-000239	4	David McClenahan	Director	2022-02-08
0001665160-22-000239	5	David Cox	Director	2022-02-08
0001665160-22-000239	7	Jere Kovach	Secretary and Director	2022-02-08
0001665160-22-000239	6	Robert G. Knollenberg	Director	2022-02-08
0001806528-22-000001	1	/Justin Ayars/	CEO	2022-02-08
0001665160-22-000237	2	Jacob Davis	CEO	2022-02-07
0001665160-22-000237	1	Yoel Wolhendler	CMO	2022-02-07
0001665160-22-000236	3	Tommy Tallarico	President, Chief Creative Officer and Director	2022-02-07
0001665160-22-000236	4	Stephen Roney	Co-Founder, Legacy Historian and Director	2022-02-07
0001665160-22-000236	1	Phil Adam	CEO	2022-02-07
0001665160-22-000236	2	Nick Richards	CFO, COO, Director, Secretary	2022-02-07
0001670254-22-000135	1	Simon Humphreys	Director	2022-02-05
0001670254-22-000135	3	Sanjeev Lowe	Director	2022-02-05
0001670254-22-000135	2	Graham Eves	Director	2022-02-05
0001670254-22-000135	4	Hollis Hopkins	Director	2022-02-04
0001670254-22-000135	5	David Higgs	Director	2022-02-04
0001670254-22-000135	6	Thomas Hollis Hopkins	CEO & Director	2022-02-04
0001669191-22-000106	1	John Clark	Principal Executive Officer	2022-02-07
0001669191-22-000106	2	John Clark	Principal Financial Officer	2022-02-07
0001669191-22-000106	3	John Clark	Principal Accounting Officer	2022-02-07
0001669191-22-000106	6	Thomas Silber	Board Member	2022-02-07
0001669191-22-000106	5	Peter Hanson	Board Member	2022-02-07
0001669191-22-000106	4	John Clark	Board Member	2022-02-07
0001670254-22-000133	1	Jason Ford	Board Member	2022-02-04
0001670254-22-000133	2	Mbye Njie	Founder/ CEO	2022-02-04
0001665160-22-000233	1	Nikolaos Tezapsidis	Chief Executive Officer, President and Chairman of the Board of Directors	2022-02-07
0001893569-22-000001	4	Luke Stanton	CEO	2022-02-04
0001893569-22-000001	3	Omri Casspi	Co-Founder	2022-02-04
0001893569-22-000001	2	Aleksey Klempner	Co-Founder	2022-02-04
0001893569-22-000001	1	Roie Edery	Co-Founder	2022-02-04
0001665160-22-000232	1	Vipin Jain	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-07
0001665160-22-000231	1	Brent Zimmerman	CEO, CO-Founder, Principal Executive Officer and Manager,	2022-02-07
0001669191-22-000103	3	Joshua  Leavitt	Principal Accounting Officer	2022-02-07
0001669191-22-000103	5	Pierre  Rogers	Board Member	2022-02-07
0001669191-22-000103	2	Joshua  Leavitt	Principal Financial Officer	2022-02-07
0001669191-22-000103	1	Pierre  Rogers	Principal Executive Officer	2022-02-07
0001669191-22-000103	4	Jonathan Cooper	Board Member	2022-02-07
0001669191-22-000103	6	Joshua  Leavitt	Board Member	2022-02-07
0001746059-22-000059	1	Bethany Gregory	Owner and Founder	2022-02-07
0001746059-22-000058	1	Billy Joseph Darr	President	2022-02-07
0001665160-22-000229	1	Saeed Khosravi	CTO	2022-02-07
0001670254-22-000131	2	Patrick Henry	President & CEO	2022-02-04
0001670254-22-000131	1	Farooq Anjum	Board Member	2022-02-04
0001665160-22-000227	1	Ryan Hoang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-04
0001670254-22-000129	3	Punna Paramasivan	Chief Technology Officer	2022-02-03
0001670254-22-000129	2	Nishadha Fonseka	Executive Vice President	2022-02-03
0001670254-22-000129	1	Arun Kumar Madras Subramanian	CEO	2022-02-03
0001670254-22-000127	1	Stephen Flaherty	Founder & CEO	2022-02-04
0001851491-22-000002	4	Geoffrey McFarlane	Member of Board of Directors	2022-02-04
0001851491-22-000002	3	Gene Song	Chief Revenue Officer	2022-02-04
0001851491-22-000002	2	Morgan McLachlan	Chief Product Officer	2022-02-04
0001851491-22-000002	1	Mark Lynn	Chief Executive Officer	2022-02-04
0001859165-22-000001	1	Oscar Pedroso	Director	2022-02-04
0001670254-22-000125	2	Tommy Gibbons	Co-founder	2022-02-03
0001670254-22-000125	1	Matthew Mead	CEO	2022-02-03
0001908197-22-000003	1	Matthew Lutz	CEO	2022-02-04
0001665160-22-000225	1	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-04
0001746059-22-000057	1	Elias Majid	Owner and Founder	2022-02-04
0001665160-22-000223	1	Jospeh Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-04
0001665160-22-000222	1	Lance King	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-04
0001665160-22-000221	1	Vincent Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-04
0001670254-22-000123	1	Philip Michael	CEO, NYCE	2022-02-03
0001670254-22-000121	2	Hamoun Karami	CEO	2022-02-03
0001670254-22-000121	1	Alexander Lehnert	CDO	2022-02-03
0001907058-22-000002	1	Natasha Birge	President	2022-02-03
0001907058-22-000001	1	Shayfonyia Reed	President	2022-02-03
0001670254-22-000119	1	Douglas McCright	President and Co-Founder	2022-02-02
0001670254-22-000119	2	Matthew Andelman	CEO & Co-Founder	2022-02-02
0001670254-22-000117	1	Anthony Franco	CEO & Founder	2022-02-02
0001669191-22-000100	4	Jennifer Esposito	Board Member	2022-02-03
0001669191-22-000100	1	Jennifer Esposito	Principal Executive Officer	2022-02-03
0001669191-22-000100	3	Christine Crokos	Principal Accounting Officer	2022-02-03
0001669191-22-000100	2	Alexis Varouxakis	Principal Financial Officer	2022-02-03
0001669191-22-000100	6	Alexis Varouxakis	Board Member	2022-02-03
0001669191-22-000100	5	Christine Crokos	Board Member	2022-02-03
0001746059-22-000056	1	Joshua Cannon	Owner and COO	2022-02-03
0001665160-22-000220	3	Michael Horn	Director	2022-02-03
0001665160-22-000220	4	Michael J. Wood	Director	2022-02-03
0001665160-22-000220	2	Robert Hickernell	Director	2022-02-03
0001665160-22-000220	1	Brandon Perry	Director	2022-02-03
0001907870-22-000001	1	Sheldon Richard (Rick) Bentley	Director	2022-02-02
0001744818-22-000002	1	Tracy L. Hazzard	Director	2022-02-02
0001744818-22-000002	2	Thomas B. Hazzard	Director	2022-02-02
0001670254-22-000114	1	Julien Uhlig	CEO at ZERO CARBON INC.	2022-01-19
0001670254-22-000115	2	Thomas Connelly	Co-Founder & COO	2022-01-28
0001670254-22-000115	3	Matias Burdman	Co-Founder & CEO	2022-01-28
0001744818-22-000001	3	Matt Coffin	Director	2022-02-02
0001744818-22-000001	2	Roelof Botha	Director	2022-02-02
0001744818-22-000001	1	Jason Calacanis	Chief Executive Officer, President, Chief Financial Officer, Secretary and Director	2022-02-02
0001670254-22-000115	1	Matias Burdman	Co-Founder & CEO	2022-02-02
0001908197-22-000001	1	Matthew Lutz	CEO	2022-02-02
0001665160-22-000218	1	Nicolas Mendiharat	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-01
0001669191-22-000098	6	Kilton  Agolli	Board Member	2022-02-02
0001669191-22-000098	1	Paul Inglese	Principal Executive Officer	2022-02-02
0001669191-22-000098	2	Scott Foster	Principal Financial Officer	2022-02-02
0001669191-22-000098	3	Scott Foster	Board Member	2022-02-02
0001669191-22-000098	4	Paul Inglese	Board Member	2022-02-02
0001669191-22-000098	5	Dwaine Parker	Board Member	2022-02-02
0001669191-22-000096	4	Uri Stern	Board Member	2022-02-02
0001669191-22-000096	1	David Young	Principal Executive Officer	2022-02-02
0001669191-22-000096	2	David Young	Principal Financial Officer	2022-02-02
0001669191-22-000096	3	David Young	Principal Accounting Officer	2022-02-02
0001669191-22-000096	5	Michael Herr	Board Member	2022-02-02
0001665160-22-000216	3	Frauke Wittmer Grant	Board Secretary, Interim CFO, Board Member	2022-02-02
0001665160-22-000216	2	Diego Jacobson	Board member	2022-02-02
0001665160-22-000216	1	Cathi Lamberti	Chief Executive Officer, Chairperson of the board of directors, and founder of SMARTfit	2022-02-02
0001665160-22-000216	4	James Manley	CTO, Board Member	2022-02-02
0001665160-22-000214	3	Geoff Shafer	Co-Founder	2022-02-02
0001665160-22-000214	1	Jonathan Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-02
0001665160-22-000214	2	Alexander Metviner	Co-Founder	2022-02-02
0001665160-22-000210	1	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-02
0001665160-22-000206	3	Francis G Johnson	Director	2022-02-02
0001665160-22-000206	2	Jim Van Law	Chief Revenue Officer and President, Director	2022-02-02
0001665160-22-000206	1	Warren Colodner	Director, EVP and General Counsel	2022-02-02
0001665160-22-000202	1	Stephen Parry	Director	2022-02-02
0001665160-22-000202	2	W. Richard Laton	Director	2022-02-02
0001894944-22-000001	1	Danielle Goss	Governor	2022-02-01
0001894944-22-000001	2	Nathaniel Goss	Governor	2022-02-01
0001665160-22-000199	1	Dan Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-01
0001670254-22-000112	1	Amy Lee	Controller	2022-02-01
0001670254-22-000112	2	Hardy Zhu	Founder	2022-01-31
0001879211-22-000001	1	Jeffrey (&quot;Jeff&quot;) Heglie	Co-founder	2022-02-01
0001879211-22-000001	2	Mischelle (&quot;Shelley&quot;) Elkovich	Co-founder	2022-02-01
0001491281-22-000001	1	Brandon Skall	CEO	2022-02-01
0001665160-22-000197	1	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-02-01
0001644600-22-000009	5	Robert Ahlgren	Director	2022-02-01
0001644600-22-000009	4	Shreyas Sadalgi	Director	2022-02-01
0001644600-22-000009	3	Craig London	Director	2022-02-01
0001644600-22-000009	1	Shane Dyer	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2022-02-01
0001644600-22-000009	2	Gary Klinefelter	Director	2022-02-01
0001665160-22-000196	1	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-02-01
0001669191-22-000094	5	Tyler Prescott	Board Member	2022-02-01
0001669191-22-000094	4	James Hopkins	Board Member	2022-02-01
0001669191-22-000094	3	Tyler Prescott	Principal Accounting Officer	2022-02-01
0001669191-22-000094	1	Tyler Prescott	Principal Executive Officer	2022-02-01
0001669191-22-000094	2	Tyler Prescott	Principal Financial Officer	2022-02-01
0001670254-22-000110	2	Kwane Watson	CEO	2022-01-30
0001670254-22-000110	1	Michael Kelley	Officer	2022-01-30
0001746059-22-000055	1	Bethany Gregory	Owner and Founder	2022-02-01
0001669191-22-000092	4	Akash  Bellippady	Board Member	2022-02-01
0001669191-22-000092	3	Akash  Bellippady	Principal Accounting Officer	2022-02-01
0001669191-22-000092	2	Akash  Bellippady	Principal Financial Officer	2022-02-01
0001669191-22-000092	1	Akash  Bellippady	Principal Executive Officer	2022-02-01
0001669191-22-000090	3	Robert Feierbach	Principal Accounting Officer	2022-02-01
0001669191-22-000090	2	Robert Feierbach	Principal Financial Officer	2022-02-01
0001669191-22-000090	1	Robert Feierbach	Principal Executive Officer	2022-02-01
0001669191-22-000090	4	Robert Feierbach	Board Member	2022-02-01
0001736664-22-000002	1	Joseph Daniluk by Sean Fuellhart POA	CEO	2022-02-01
0001907209-22-000003	1	OLUWASEYI KIKIOWO	CEO	2022-01-31
0001828473-22-000002	1	Xiaoyang Tang	Manager	2022-02-01
0001860477-22-000001	1	Matthew Lutz	CEO	2022-02-01
0001852878-22-000001	1	Yishan Wong	CEO	2022-02-01
0001665160-22-000192	1	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001665160-22-000192	2	Michael Winston	Advisor	2022-01-31
0001665160-22-000192	3	Ron Sandel	Advisor	2022-01-31
0001665160-22-000192	4	J.B. Bernstein	Advisor	2022-01-31
0001665160-22-000192	5	Brenda Paauwe-Navori	Advisor	2022-01-31
0001670254-22-000107	1	Kyle Blasco	SEO Director	2022-01-31
0001670254-22-000107	2	vidur raj bhalla	director	2022-01-31
0001670254-22-000107	3	Tony Cheung	Officer	2022-01-31
0001670254-22-000107	4	Yannis Moati	CEO	2022-01-31
0001670254-22-000103	1	Eric Rodli	Chair	2022-01-28
0001746059-22-000054	1	Tome Andrade	Owner	2022-01-31
0001670254-22-000105	1	Julien Uhlig	CEO at ZERO CARBON INC.	2022-01-20
0001886806-22-000001	1	Timothy DeJesus	President	2022-01-31
0001670254-22-000103	2	Michael John Fusco	CTO	2022-01-28
0001670254-22-000103	3	Richard W. Parker	CEO	2022-01-28
0001670254-22-000106	1	Bryan Veloso	Founder & CEO	2022-01-31
0001669191-22-000088	6	Sophia Becker	Board Member	2022-01-31
0001669191-22-000088	3	Sophia Becker	Principal Accounting Officer	2022-01-31
0001669191-22-000088	1	Sophia Becker	Principal Executive Officer	2022-01-31
0001669191-22-000088	2	Patrick Cahill	Principal Financial Officer	2022-01-31
0001669191-22-000088	5	Patrick Lincoln	Board Member	2022-01-31
0001669191-22-000088	4	Patrick Cahill	Board Member	2022-01-31
0001665160-22-000191	2	Lloyd Brown	Director	2022-01-31
0001665160-22-000191	1	Lloyd Stewart	CFO, Director	2022-01-31
0001665160-22-000191	3	Douglas Kihm	CEO, Director	2022-01-31
0001665160-22-000189	1	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001746059-22-000053	1	Sharon Russell	Owner and CoFounder	2022-01-31
0001665160-22-000187	2	Adam Steele	CTO and Director	2022-01-31
0001665160-22-000187	1	Austin Rolling	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001746059-22-000052	1	Katherine Redman	Program Director	2022-01-31
0001875492-22-000001	1	Jeffrey Shiring	Managing Member	2022-01-31
0001555127-22-000001	1	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2022-01-31
0001555127-22-000001	2	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2022-01-31
0001555127-22-000001	3	John Michael (Michael) Bell	Director	2022-01-31
0001669191-22-000086	5	Cynthia Archer	Board Member	2022-01-31
0001669191-22-000086	3	Bina Khan	Principal Accounting Officer	2022-01-31
0001669191-22-000086	1	Zachary Sadow	Principal Executive Officer	2022-01-31
0001669191-22-000086	2	Bina Khan	Principal Financial Officer	2022-01-31
0001669191-22-000086	4	Christopher Kelley	Board Member	2022-01-31
0001669191-22-000084	6	Nailah   Malak	Board Member	2022-01-31
0001669191-22-000084	5	Anthony Farrar	Board Member	2022-01-31
0001669191-22-000084	4	Charon Collier	Board Member	2022-01-31
0001669191-22-000084	2	Anthony Farrar	Principal Financial Officer	2022-01-31
0001669191-22-000084	1	Nailah   Malak	Principal Executive Officer	2022-01-31
0001669191-22-000084	3	Anthony Farrar	Principal Accounting Officer	2022-01-31
0001669191-22-000082	2	Robert Waterman	Principal Financial Officer	2022-01-31
0001669191-22-000082	1	Robert Waterman	Principal Executive Officer	2022-01-31
0001669191-22-000082	4	Robert Waterman	Board Member	2022-01-31
0001669191-22-000082	3	Robert Waterman	Principal Accounting Officer	2022-01-31
0001746059-22-000051	2	Janine Smalls	Owner and CoFounder	2022-01-31
0001746059-22-000051	1	Lanise Thomas	Owner and CoFounder	2022-01-31
0001746059-22-000050	1	Rachel Miller	Chef/Owner	2022-01-31
0001665160-22-000185	1	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001746059-22-000049	1	Christopher Waldron	Owner and CoFounder	2022-01-31
0001665160-22-000183	1	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001665160-22-000181	1	Luke Phelps	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-31
0001906102-22-000001	1	Patrick Fay	Director	2022-01-31
0001665160-22-000177	2	Ramy Barsoum Mikhail	Co-Founder, CEO, Principal Executive Officer,  Director and Principal Accounting Officer	2022-01-31
0001665160-22-000177	1	Amir Barsoum Mikhail	Chairman	2022-01-31
0001670254-22-000100	1	Frances Alicea	Co-Founder	2022-01-28
0001670254-22-000100	2	Chris Manus	Co-Founder and CEO	2022-01-28
0001670254-22-000097	1	David W TurnerJr	Manager and Advisor	2022-01-13
0001670254-22-000097	2	Steve Taplin	Co-Founder, CEO	2022-01-12
0001890670-22-000002	1	Mitchella Gilbert	CEO	2021-10-27
0001670254-22-000101	2	Zachary Ratliff	Tech & Data Guru	2022-01-27
0001784144-22-000001	2	Margaret B. Polizzi	Board Director	2022-01-28
0001784144-22-000001	1	Elizabeth Polizzi Oertle	Chief Executive Officer and Board Director	2022-01-28
0001670254-22-000098	1	Rony Hage	Founder and CEO	2022-01-28
0001670254-22-000101	1	Christine Schneider	Chief Clinical Officer	2022-01-28
0001670254-22-000096	1	Allison Walsh	CEO at Agora	2022-01-28
0001669191-22-000080	4	Peter  Goodman	Board Member	2022-01-28
0001669191-22-000080	3	Peter  Goodman	Principal Accounting Officer	2022-01-28
0001669191-22-000080	2	Peter  Goodman	Principal Financial Officer	2022-01-28
0001669191-22-000080	1	Peter  Goodman	Principal Executive Officer	2022-01-28
0001665160-22-000174	1	Zain Zaidi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-01-28
0001669191-22-000078	5	Luigi Boschin	Board Member	2022-01-28
0001669191-22-000078	6	Andrea Mandel Mantello	Board Member	2022-01-28
0001669191-22-000078	4	Bruce  Riezenman	Board Member	2022-01-28
0001669191-22-000078	3	Luigi Boschin	Principal Accounting Officer	2022-01-28
0001669191-22-000078	2	Luigi Boschin	Principal Financial Officer	2022-01-28
0001669191-22-000078	1	Luigi Boschin	Principal Executive Officer	2022-01-28
0001669191-22-000076	5	Tyler Prescott	Board Member	2022-01-28
0001669191-22-000076	2	Tyler Prescott	Principal Financial Officer	2022-01-28
0001669191-22-000076	3	Tyler Prescott	Principal Accounting Officer	2022-01-28
0001669191-22-000076	4	James Hopkins	Board Member	2022-01-28
0001669191-22-000076	1	Tyler Prescott	Principal Executive Officer	2022-01-28
0001802405-22-000001	1	Tiffany Kelly	CEO	2022-01-28
0001896654-22-000001	1	Reuben Pemberton III	Owner	2022-01-28
0001746059-22-000048	1	Rahul Dharod	Owner and CoFounder	2022-01-28
0001746059-22-000048	2	William Holdenstern	Owner and CoFounder	2022-01-28
0001669191-22-000074	1	Seymour Segnit	Principal Executive Officer	2022-01-28
0001669191-22-000074	2	Amy Rau Segnit	Principal Financial Officer	2022-01-28
0001669191-22-000074	3	Seymour Segnit	Principal Accounting Officer	2022-01-28
0001669191-22-000074	5	Amy Rau Segnit	Board Member	2022-01-28
0001669191-22-000074	4	Seymour Segnit	Board Member	2022-01-28
0001670254-22-000092	1	Justin Fenchel	Co-Founder/CEO	2022-01-26
0001670254-22-000091	3	Aimy Steadman	COO	2022-01-27
0001670254-22-000091	2	Matthew Meehan	Director	2022-01-27
0001670254-22-000091	1	Justin Fenchel	CEO	2022-01-27
0001670254-22-000090	1	Warren Sager	VP of Operations	2022-01-26
0001670254-22-000092	2	Matthew Meehan	Director	2022-01-26
0001670254-22-000090	3	Charlie Davis	President	2022-01-26
0001670254-22-000094	2	David Gonzalez	Co-founder, President	2022-01-27
0001670254-22-000094	1	Favio Osorio	Co-founder, CEO	2022-01-27
0001670254-22-000092	3	Aimy Steadman	Co-Founder & COO	2022-01-26
0001670254-22-000090	2	David L Davis	Executive Vice President and Founder	2022-01-26
0001665160-22-000173	1	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-27
0001746059-22-000047	1	Bobby McAfee-Leason	Owner and Founder	2022-01-27
0001746059-22-000045	1	Kristen Houghton	Owner and Founder	2022-01-27
0001669191-22-000072	1	Farideh Bischoff	Principal Executive Officer	2022-01-27
0001669191-22-000072	5	Menachem Shavit	Board Member	2022-01-27
0001669191-22-000072	4	Farideh Bischoff	Board Member	2022-01-27
0001669191-22-000072	3	Stephanie Sangare	Principal Accounting Officer	2022-01-27
0001669191-22-000072	2	Linda Holder	Principal Financial Officer	2022-01-27
0001746059-22-000044	1	Jeffrey Olsen	Owner and Founder	2022-01-27
0001670254-22-000082	3	Charlie Davis	President	2022-01-26
0001670254-22-000082	2	Warren Sager	VP of Operations	2022-01-26
0001670254-22-000082	1	David L. Chip Davis	Executive VP and Founder	2022-01-26
0001746059-22-000043	1	Jeffrey Bugay	Owner and Founder	2022-01-27
0001893970-22-000008	1	Justin Lepley	President	2022-01-27
0001893970-22-000007	1	Kristina Hale	President	2022-01-27
0001893970-22-000006	1	Michael Marek	President	2022-01-27
0001893970-22-000005	1	Samantha Story-Camp	President	2022-01-27
0001893970-22-000004	1	Gregory Mitchell	CEO	2022-01-27
0001893970-22-000003	1	Sarah Daigneault	President	2022-01-27
0001893970-22-000002	1	Brooke Hesse	Co-Owner	2022-01-27
0001893970-22-000001	1	Lauren Beth Marts	President	2022-01-27
0001665160-22-000172	3	Karen Hunter	Advisor	2022-01-27
0001665160-22-000172	1	Dele Atanda	CEO, Principal Executive Officer and Director	2022-01-27
0001665160-22-000172	4	Michael Holstein	Chief Revenue Officer and CFO	2022-01-27
0001665160-22-000172	2	Brittany Kaiser	Advisor	2022-01-27
0001669191-22-000069	5	Menachem Shavit	Board Member	2022-01-27
0001669191-22-000069	4	Farideh Bischoff	Board Member	2022-01-27
0001669191-22-000069	3	Stephanie Sangare	Principal Accounting Officer	2022-01-27
0001669191-22-000069	2	Linda Holder	Principal Financial Officer	2022-01-27
0001669191-22-000069	1	Farideh Bischoff	Principal Executive Officer	2022-01-27
0001669191-22-000066	1	Peter Hanson	Director	2022-01-10
0001669191-22-000066	2	Thomas Silber	Director	2022-01-10
0001665160-22-000171	1	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-27
0001665160-22-000170	1	Michael DeVerna	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2022-01-27
0001669191-22-000065	1	Seymour Segnit	Principal Executive Officer	2022-01-27
0001669191-22-000065	5	Amy Rau Segnit	Board Member	2022-01-27
0001669191-22-000065	4	Seymour Segnit	Board Member	2022-01-27
0001669191-22-000065	2	Amy Rau Segnit	Principal Financial Officer	2022-01-27
0001669191-22-000065	3	Seymour Segnit	Principal Accounting Officer	2022-01-27
0001670254-22-000081	1	Tyson King	Board member	2022-01-25
0001670254-22-000081	2	Jay Anderton	CEO	2022-01-24
0001670254-22-000081	3	Shane Walker	Founder, CRO, and Executive VP	2022-01-24
0001669191-22-000063	5	David Norris	Board Member	2022-01-26
0001669191-22-000063	4	Jeff Chambers	Board Member	2022-01-26
0001669191-22-000063	3	David Norris	Principal Accounting Officer	2022-01-26
0001669191-22-000063	2	David Norris	Principal Financial Officer	2022-01-26
0001669191-22-000063	1	David Norris	Principal Executive Officer	2022-01-26
0001669191-22-000060	3	Stuart Alexander	Principal Accounting Officer	2022-01-26
0001669191-22-000060	4	Michael Hennesy	Board Member	2022-01-26
0001669191-22-000060	2	Stuart Alexander	Principal Financial Officer	2022-01-26
0001669191-22-000060	1	Stuart Alexander	Principal Executive Officer	2022-01-26
0001669191-22-000060	6	Antonio Dutra	Board Member	2022-01-26
0001669191-22-000060	5	Stuart Alexander	Board Member	2022-01-26
0001669191-22-000058	5	Kathyrn Smith	Board Member	2022-01-26
0001669191-22-000058	2	John  Adamson, Jr.,	Principal Financial Officer	2022-01-26
0001669191-22-000058	3	John  Adamson, Jr.,	Principal Accounting Officer	2022-01-26
0001669191-22-000058	1	John  Adamson, Jr.,	Principal Executive Officer	2022-01-26
0001669191-22-000058	4	Catherine Bryant	Board Member	2022-01-26
0001665160-22-000166	1	Beny Ashburn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-26
0001665160-22-000165	1	Vasily Starostenko	Director	2022-01-26
0001665160-22-000165	3	Valentin Scinteie	Director	2022-01-26
0001665160-22-000165	2	Robert James	CTO and Director	2022-01-26
0001665160-22-000163	1	Balazs Wellisch	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-26
0001892429-22-000001	1	/s/ Julie Davitz	President and Director	2022-01-26
0001665160-22-000162	1	Matthew Fleck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001822923-22-000003	1	Paul Perkins	CEO	2022-01-25
0001665160-22-000158	1	Chandler Murch	CEO, CTO and Co-Founder	2022-01-25
0001665160-22-000158	2	Aaron Finch	Director	2022-01-25
0001665160-22-000158	3	Dan Gerrity	Director	2022-01-25
0001665160-22-000160	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001665160-22-000158	4	Amy Boes	COO and Co-Founder, Principal Financial Officer and Principal Accounting Officer	2022-01-25
0001876413-22-000002	1	Duane A. Quamina	Senior Managing Partner, President & CEO	2022-01-25
