ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-21-001074	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001071	2	Galiano Tiramani	Founder and Director	2021-06-17
0001665160-21-001071	1	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001068	1	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-06-17
0001746059-21-000285	1	Shelly Ann Storer	Owner and Founder	2021-06-17
0001665160-21-001065	7	John Kang	Director	2021-06-17
0001665160-21-001065	5	Meg Cowley	Director	2021-06-17
0001665160-21-001065	6	Angela J. Ford	Director	2021-06-17
0001665160-21-001065	4	Melinda Spencer-Crabbe	Director	2021-06-17
0001665160-21-001065	3	Eric T. Knight	Director	2021-06-17
0001665160-21-001065	2	Janice DeFluiter	Director	2021-06-17
0001665160-21-001065	1	Sean Hansen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001746059-21-000284	1	Benjamin Hill	President	2021-06-17
0001665160-21-001063	1	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001062	1	William J. Cox	CEO & Chairman & Corporate Secretary, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001059	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001839394-21-000006	1	Apoorva Chintala	CEO, Director	2021-06-17
0001665160-21-001057	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001055	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001053	1	Christopher Dell'Olio	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001665160-21-001051	1	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-17
0001630105-21-000002	4	Sue Marks	Director	2021-06-17
0001630105-21-000002	3	Jim Feuille	Director	2021-06-17
0001630105-21-000002	2	Daniel Frawley	Director	2021-06-17
0001630105-21-000002	1	Michael Beygelman	Director	2021-06-17
0001665160-21-001048	1	Luke Tipple	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-16
0001665160-21-001045	2	Kimberly Reilly	Co-CEO and Principal Executive Officer, Director	2021-06-16
0001665160-21-001045	1	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-06-16
0001669191-21-000628	2	Mr. Terry Marshall	Principal Financial Officer	2021-06-17
0001669191-21-000628	1	Mr. Terry Marshall	Principal Executive Officer	2021-06-17
0001669191-21-000628	8	Mr. Terry Marshall	Board Member	2021-06-17
0001669191-21-000628	7	Mr.  Farid Monseur	Board Member	2021-06-17
0001669191-21-000628	6	Mrs.  Lauren  Murphy	Board Member	2021-06-17
0001669191-21-000628	5	Mr.  Peter Blacklow	Board Member	2021-06-17
0001669191-21-000628	4	Mrs.  Jane  Kanter	Board Member	2021-06-17
0001669191-21-000628	3	Mr. Terry Marshall	Principal Accounting Officer	2021-06-17
0001670254-21-000725	1	Aditya	COO	2021-06-08
0001665160-21-001043	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-14
0001670254-21-000727	2	Paul Carlisle	CEO	2021-06-11
0001670254-21-000727	1	James W McConnaughay	COO	2021-06-11
0001670254-21-000724	2	Casey Musick	Chief Executive Officer	2021-06-02
0001670254-21-000724	1	Jessica Musick	President	2021-06-02
0001670254-21-000722	3	Joseph Marquis	Founder & COO	2021-06-09
0001670254-21-000725	2	Mohit Kumar	CEO	2021-06-08
0001670254-21-000722	1	Aaron Roubitchek	CEO	2021-06-10
0001670254-21-000722	2	Joseph Marquis	Founder & COO	2021-06-10
0001644600-21-000061	1	Jeremy Allam	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer, Director	2021-06-16
0001852221-21-000004	1	C.R. CELONA	CEO	2021-06-16
0001669191-21-000625	3	Timothy Alatorre	Principal Accounting Officer	2021-06-16
0001669191-21-000625	9	John Blincow	Board Member	2021-06-16
0001669191-21-000625	5	James Wolff	Board Member	2021-06-16
0001669191-21-000625	6	Timothy Alatorre	Board Member	2021-06-16
0001669191-21-000625	7	Tom Spilker	Board Member	2021-06-16
0001669191-21-000625	8	Jeff Greenblatt	Board Member	2021-06-16
0001669191-21-000625	2	Timothy Alatorre	Principal Financial Officer	2021-06-16
0001669191-21-000625	1	John Blincow	Principal Executive Officer	2021-06-16
0001669191-21-000625	4	Robert Miyake	Board Member	2021-06-16
0001669191-21-000622	3	Luke Hohmann	Principal Accounting Officer	2021-06-16
0001669191-21-000622	4	Luke Hohmann	Board Member	2021-06-16
0001669191-21-000622	2	Luke Hohmann	Principal Financial Officer	2021-06-16
0001669191-21-000622	1	Luke Hohmann	Principal Executive Officer	2021-06-16
0001746059-21-000283	1	Jibran Akhtar	Owner and Founder	2021-06-16
0001821201-21-000003	3	/s/Julie Leclercq	Director, Chief Community Officer	2021-06-16
0001821201-21-000003	2	/s/Matthew Story	Director	2021-06-16
0001821201-21-000003	1	/s/Rebecca Story	CEO, Director	2021-06-16
0001867385-21-000002	1	Samantha Story-Camp	President	2021-06-16
0001746059-21-000282	1	Jeffrey Hansen	CEO	2021-06-16
0001746059-21-000281	1	Ralph Rapa	Owner and Founder	2021-06-16
0001665160-21-001039	1	Brandon Perry	CEO, Principal Executive Officer and Director	2021-06-15
0001832864-21-000004	2	/s/ Ken Smith	Chairman of the Board of Directors	2021-06-15
0001832864-21-000004	3	/s/ Philip Steffes	Secretary, General Counsel and Director	2021-06-15
0001832864-21-000004	1	/s/ Wayne Kugel	Chief Executive Officer and Director	2021-06-15
0001832864-21-000004	4	/s/ Lee Prinkkila	Chief Financial Officer and Treasurer	2021-06-15
0001665160-21-001039	2	Scott Hansen	COO, CFO, Principal Financial Officer, Principal Accounting Officer and Director	2021-06-15
0001746059-21-000280	1	Tyler Steinbrenner	Owner and Founder	2021-06-15
0001669191-21-000620	2	Sourabh Jha	Principal Financial Officer	2021-06-15
0001669191-21-000620	1	India  Hayes	Principal Executive Officer	2021-06-15
0001669191-21-000620	3	India  Hayes	Principal Accounting Officer	2021-06-15
0001669191-21-000620	4	India  Hayes	Board Member	2021-06-15
0001669191-21-000620	5	Sourabh Jha	Board Member	2021-06-15
0001669191-21-000618	3	Seymour Segnit	Principal Accounting Officer	2021-06-15
0001669191-21-000618	5	Amy Rau Segnit	Board Member	2021-06-15
0001669191-21-000618	4	Seymour Segnit	Board Member	2021-06-15
0001669191-21-000618	2	Seymour Segnit	Principal Financial Officer	2021-06-15
0001669191-21-000618	1	Seymour Segnit	Principal Executive Officer	2021-06-15
0001665160-21-001037	2	Jonathan Ganther	Chief Operations Officer and Director	2021-06-15
0001665160-21-001037	1	Randall Huntsinger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-15
0001669191-21-000616	3	Vadim Tarasov	Board Member	2021-06-15
0001669191-21-000616	4	Byron Kwok	Board Member	2021-06-15
0001669191-21-000616	2	David Baker	Board Member	2021-06-15
0001669191-21-000616	1	David Baker	Principal Executive Officer	2021-06-15
0001746059-21-000279	1	Benjamin Holmes	Founder	2021-06-15
0001746059-21-000278	1	Robin Bugge	Owner and CoFounder	2021-06-15
0001809210-21-000002	2	Lisa M. Samara	Director	2021-06-14
0001809210-21-000002	1	Cory J. Linton	Director	2021-06-14
0001809210-21-000002	3	Kirill Tatarinov	Director	2021-06-14
0001809210-21-000001	2	Shahid Chishty	Chief Financial Officer	2021-06-15
0001809210-21-000001	3	Cory Linton	Chief Executive Officer	2021-06-15
0001809210-21-000001	1	Lisa M. Samara	Board Member	2021-06-15
0001791845-21-000002	1	Peter Vogel	CEO, principal executive officer, principal financial officer, controller and/or principal accounting officer	2021-06-15
0001791845-21-000002	3	Marion Mariathasasn	Board of Directors	2021-06-15
0001791845-21-000002	4	Alain Bankier	Board of Directors	2021-06-15
0001791845-21-000002	2	Marc Marin	Chief Operating Officer	2021-06-15
0001670254-21-000721	1	Tiffany Kelly	Founder & CEO	2021-06-11
0001742162-21-000010	1	Tanen Andrews	Founder/CEO	2021-06-14
0001722969-21-000004	1	Annie Pratt	President	2021-06-14
0001839529-21-000005	1	Doug Jennings	Principal of the Issuer's Managing Member	2021-06-14
0001842021-21-000004	1	Alex Rochegude	COO	2021-06-14
0001821518-21-000003	1	/s/ Dakota Van Deursen	CFO, Materials Engineer	2021-06-14
0001821518-21-000003	2	/s/ Nathan Tahbaz	CEO	2021-06-14
0001746059-21-000277	1	Ryan Westover	Owner and Founder	2021-06-14
0001665160-21-001036	1	Jonathan Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-14
0001857726-21-000002	1	Kirsten Jones	President	2021-06-14
0001665160-21-001034	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-14
0001859717-21-000002	1	Joanna Bartholomew	Manager	2021-06-14
0001867385-21-000001	1	Samantha Story-Camp	President	2021-06-14
0001746059-21-000275	1	Ryan Macdougall	Owner and Cofounder	2021-06-14
0001816536-21-000005	1	/s/ Howard Nelson	President	2021-06-14
0001816536-21-000005	2	/s/ Alexander Gutsol	Director & Chief Science Officer	2021-06-14
0001746059-21-000274	1	Myo Moe	Owner and Founder	2021-06-14
0001850742-21-000002	2	Brian Jagger	Manager	2021-06-11
0001850742-21-000002	1	Kirk Uhler	Manager	2021-06-11
0001746059-21-000273	1	Dino Bedinelli	Executive Director	2021-06-11
0001665160-21-001033	1	Umit Yelken	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-11
0001850742-21-000002	3	Bryan Heath	Manager	2021-06-11
0001746059-21-000272	1	Thomas Uehara	CEO	2021-06-11
0001859483-21-000002	1	Charles Caliman	Counsel	2021-06-11
0001669191-21-000614	3	Archil Cheishvili	Principal Accounting Officer	2021-06-11
0001669191-21-000614	1	Archil Cheishvili	Principal Executive Officer	2021-06-11
0001669191-21-000614	2	Archil Cheishvili	Principal Financial Officer	2021-06-11
0001669191-21-000614	4	Archil Cheishvili	Board Member	2021-06-11
0001669191-21-000612	3	Anita Darden Gardyne	Board Member	2021-06-11
0001669191-21-000612	1	Anita Darden Gardyne	Principal Executive Officer	2021-06-11
0001669191-21-000612	2	Anita Darden Gardyne	Principal Accounting Officer	2021-06-11
0001860258-21-000003	1	Chiquita Zachery	President	2021-06-11
0001746059-21-000271	1	Kimberly Fernandez	Owner and CoFounder	2021-06-11
0001669191-21-000610	5	Tim Tight	Board Member	2021-06-11
0001669191-21-000610	6	Andrew   Tight	Board Member	2021-06-11
0001669191-21-000610	4	Kyle Haley	Board Member	2021-06-11
0001669191-21-000610	3	Tim Tight	Principal Accounting Officer	2021-06-11
0001669191-21-000610	2	Tim Tight	Principal Financial Officer	2021-06-11
0001669191-21-000610	1	Andrew   Tight	Principal Executive Officer	2021-06-11
0001665160-21-001031	2	Frank Golbeck	Director	2021-06-11
0001665160-21-001031	1	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-11
0001830365-21-000003	1	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairman	2021-06-11
0001828208-21-000002	1	Patrick Quinton	President of the Manager, Dweller, Inc.	2021-06-11
0001834402-21-000006	1	Darin Hickman by Sean Fuellhart POA	CEO	2021-06-11
0001665160-21-001030	1	Chris Bridges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-11
0001840495-21-000002	1	Robert Cefail by Sean Fuellhart POA	President	2021-06-11
0001824123-21-000001	2	Paul L. Kessler	Director	2021-06-11
0001824123-21-000001	3	Diana Derycz-Kessler	Director	2021-06-11
0001824123-21-000001	4	Brian Garrett	Vice President of Finance and IT	2021-06-11
0001824123-21-000001	1	Scott LaPorta	Chief Executive Officer and Director	2021-06-11
0001865875-21-000001	1	James Chandler	CEO	2021-06-11
0001746059-21-000270	1	Joseph Chase	Owner	2021-06-10
0001752964-21-000001	1	/s/Samuel W. Bogoch	CEO, Director	2021-06-10
0001788935-21-000004	1	/s/ David Schacter	Chief Executive Officer	2021-06-10
0001665160-21-001027	1	Scott K. Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-10
0001746059-21-000269	1	Clint Norton	Co-Owner	2021-06-10
0001746059-21-000268	1	DeHaven Barnes	CEO	2021-06-10
0001746059-21-000267	1	Daniel Miller	Owner and Founder	2021-06-10
0001845329-21-000005	1	George Haymaker	Managing Member	2021-06-10
0001852185-21-000006	1	Brian Gorder	President	2021-06-10
0001852185-21-000005	1	Ednamae Gaines	Owner	2021-06-10
0001852185-21-000004	1	Simon Huntley	CEO	2021-06-10
0001670254-21-000718	3	Weiting Liu	Founder & CEO	2021-06-08
0001670254-21-000718	2	Wei Ling Liu	Director	2021-06-08
0001670254-21-000718	1	Ching Hsiang Tsai	Principal	2021-06-08
0001833362-21-000001	1	ARMAND DAUPLAISE	FOUNDER AND CEO	2021-06-09
0001860436-21-000002	1	/s/ Joshua Pigford	Chief Executive Officer, President, Secretary and Director	2021-06-09
0001797422-21-000003	2	/s/ Monte Henige	Director	2021-06-09
0001797422-21-000003	1	/s/Kyle LaFond	Director, President, Secretary	2021-06-09
0001797422-21-000003	3	/s/ Gary Keider	Director	2021-06-09
0001864902-21-000004	1	Charles Schaffer	Control Member	2021-06-09
0001746059-21-000266	1	Hascall Schaffer II	CEO	2021-06-09
0001746059-21-000265	1	Kathryn Read	Owner and Founder	2021-06-09
0001746059-21-000264	1	Ryan Macdougall	Owner and CoFounder	2021-06-09
0001669191-21-000608	1	Andrew   Tight	Principal Executive Officer	2021-06-09
0001669191-21-000608	2	Tim Tight	Principal Financial Officer	2021-06-09
0001669191-21-000608	3	Tim Tight	Principal Accounting Officer	2021-06-09
0001669191-21-000608	5	Kyle Haley	Board Member	2021-06-09
0001669191-21-000608	6	Tim Tight	Board Member	2021-06-09
0001669191-21-000608	4	Andrew   Tight	Board Member	2021-06-09
0001863674-21-000003	4	Salamat Mukhamediyev	Chief of International Operations	2021-06-08
0001863674-21-000003	3	Peter Zhmutski	Vice President	2021-06-08
0001863674-21-000003	2	Jamie Loy	Secretary	2021-06-08
0001863674-21-000003	1	David Greene	President	2021-06-08
0001862793-21-000001	7	Nate Odio	Board Memeber	2021-06-08
0001862793-21-000001	6	Robb Stowell	Board Member	2021-06-08
0001862793-21-000001	5	Dallin Jolley	Founder	2021-06-08
0001862793-21-000001	4	Nate Stoltenow	VP of Sales	2021-06-08
0001862793-21-000001	3	Dan Barrell	Director of Finance	2021-06-08
0001862793-21-000001	2	Colin Jube	Founder & COO	2021-06-08
0001670254-21-000716	1	Eli Dent	President & CEO	2021-06-02
0001862793-21-000001	1	Scott Stowell	Chairman of the Board & CEO	2021-06-08
0001776395-21-000005	1	Duane A. Quamina	Senior Managing Partner, President & CEO	2021-06-08
0001665160-21-001024	2	Eli Fouch	COO, Director	2021-06-08
0001665160-21-001024	1	Lucas Wright	CEO, Principal Execuetive Officer and Director, Principal Financial Officer and Controller	2021-06-08
0001665160-21-001023	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-08
0001851773-21-000014	3	Aviad Eyal	Director	2021-06-08
0001851773-21-000014	1	Garrett Gee	Director	2021-06-08
0001851773-21-000014	2	Kirk Ouimet	Director	2021-06-08
0001865239-21-000001	1	John Lundholm	CEO	2021-06-08
0001665160-21-001019	1	Ted Gee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-07
0001747584-21-000017	1	Peter Krajsa	Managing Member	2021-06-07
0001665160-21-001017	1	Ryan White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-08
0001669191-21-000605	3	David Kirschbaum	Principal Accounting Officer	2021-06-08
0001669191-21-000605	2	David Kirschbaum	Principal Financial Officer	2021-06-08
0001669191-21-000605	1	Nikody Keating	Principal Executive Officer	2021-06-08
0001669191-21-000605	4	Nikody Keating	Board Member	2021-06-08
0001665160-21-001015	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-06-07
0001742162-21-000008	1	Tanen Andrews	Founder/CEO	2021-06-07
0001852221-21-000002	1	C.R. CELONA	CEO	2021-06-07
0001669191-21-000602	5	Raju Panjwani	Board Member	2021-06-07
0001669191-21-000602	4	Triccia Ramos	Board Member	2021-06-07
