ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-21-001414	0			Tale Of Nicky Newark LLC	Limited Liability Company		NJ	2018-10-23	121 Church St		Ramsey	NJ	07446	https://taleofnickynewarkthemovie.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002281	1		Issuer is extending campaign, increasing minimum amount, and update page	VLISO Inc.	Corporation		DE	2017-07-21	2035 Sunset Lake RoadSuite B-2		Newark	DE	19702	http://chow420.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002279	1		Issuer is extending campaign	Swabbies Tech, Inc.	Corporation		DE	2010-06-15	20093 E.PENNSYLVANIA AVE, STE 3	STE 3	DUNNELLON	FL	34432	https://betterfamilyinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001835500-21-000001	0			AgWiki, Inc.	Corporation		DE	2015-05-01	19 NORTH MAIN, SUITE B	SUITE B	PERRYVILLE	MO	63775	https://agwiki.com	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001665160-21-002278	0	At the close of the offering, the issuer closed on $254,577.16 and 186,865 shares of common stock.		Espre Technologies, Inc.	Corporation		DE	2018-07-24	1775 TYSONS BLVD		TYSONS	VA	22102	https://espretech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001403	0			NAVISYO INC	Corporation		DE	2020-04-23	1114 SW 113 WAY		PEMBROKE PINES	FL	33026	http://www.navisyogroup.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002277	0			Boomerang Bike Corporation	Corporation		DE	2013-07-02	440 N. Wolfe Rd		Sunnyvale	CA	94085	https://boomerangbike.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002274	0			Scinovia Corp.	Corporation		WY	2014-06-12	8801 Fast Park Dr, STE 301		Raleigh	NC	27617	https://www.scinovia.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001263	0	End of offering. Issuer failed to reach target amount and investor funds are being returned by the escrow agent.		Oneva, Inc.	Corporation		DE	2014-01-29	55 Santa Clara Avenue	Suite 148	Oakland	CA	94610	https://www.oneva.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001260	0		issuer made text edits and fixed a typo on the offering page.	PennyFly Publishing LLC	Limited Liability Company		CA	2017-05-22	2455 Vista Wood Circle	#21	Thousand Oaks	CA	91362	https://www.pennyflyentertainment.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001898330-21-000001	0			Artillery Brewing Co	Limited Liability Company		PA	2018-11-08	533 RADEK COURT		WEST CHESTER	PA	19382	https://www.artillerybrewing.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-21-001402	1		Increasing maximum target.	My Divorce Party LLC	Limited Liability Company		CA	2020-08-04	31332 Monterey Street		Laguna Beach	CA	92651	http://desireestaples.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001401	0			Atom Limbs Inc.															
0001665160-21-002270	0			Ryca International, Inc.	Corporation		DE	2007-03-22	8300 McConnell Ave.		Los Angeles	CA	90045	www.encompassbrush.com		N			
0001747584-21-000030	0	The raise failed to meet its minimum target offering amount and thus was canceled. Investors have been notified and funds are in the process of being repaid.		SolSolutions, LLC	Limited Liability Company		CA	2021-02-03	465 STONY POINT RD.	SUITE 260	SANTA ROSA	CA	95401	https://sol-solutions.com/	Raise Green, Inc.	N	0001747584	007-00191	
0001665160-21-002271	0		Issuer is moving up their campaign end date	StartEngine Capital LLC	Corporation		DE	2019-02-21	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://yaeorganics.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001398	0			Lean Med LLC	Limited Liability Company		PA	2018-05-12	2107 Totteridge Drive		Greensburg	PA	15601	https://leanmedinnovation.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000623	0			Kava Garden, Inc.	Corporation		FL	1995-05-22	1504 BAY RD APT 1206		MIAMI BEACH	FL	33139	https://www.thekavagarden.com/	MainVest, Inc.	N	0001746059	007-00162	
0001853183-21-000005	0		Amending the offering deadline	QwikLeaf, Inc.	Corporation		NV	2020-02-27	77570 SPRINGFIELD LN. STE. J		PALM DESERT	CA	92211	https://www.qwikleaf.com/	truCrowd, Inc	N	0001667145	007-00015	283063
0001669191-21-001257	0			CARMEN TV PILOT LLC	Limited Liability Company		TX	2020-06-16	5 Cowboys Way	Suite 300	Frisco	TX	75034	https://www.afteredenpictures.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001254	0			Unlocked Reality Inc.	Corporation		DE	2020-10-05	5655 Silver Creek Valley Road	#689	San Jose	CA	95138	https://www.unlockedreality.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-002268	0			Hyperlight Energy, Inc.															
0001867385-21-000005	1		Target end date extended	Pip & Lola's Everything Homemade, LLC	Limited Liability Company		PA	2011-01-01	1921 SMALLMAN ST		PITTSBURGH	PA	15222	www.pipandlola.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-21-002266	0			Online Stores, Inc.	Corporation		PA	2003-01-09	1000 Westinghouse Dr., Suite 1,		New Stanton	PA	15672	https://www.onlinestores.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001396	0			Telebionix Inc	Corporation		DE	2020-10-27	10089 Stockton Road		Moorpark	CA	93021	https://telebionix.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002264	0	At the close of the offering, the issuer closed on $4,924,591.64 and 4,942,055 shares of common stock.		Laneaxis, Inc.	Corporation		DE	2015-06-04	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://laneaxis.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001742162-21-000018	1		We changed the minimum investment to $100, the minimum target to $3,000, updated the notes to the accompanied audited financial statements and provided comparative interim financials ending September 30, 2021.	Consumer Cooperative Group Inc	Other	Cooperative	OR	2017-01-27	6713 AMESBURY LANE		ROWLETT	TX	75089	https://.ccg.coop	truCrowd, Inc	N	0001667145	007-00015	
0001746059-21-000622	0	At the close of the offering, the issuer closed on $33,000. The funds are currently being processed. The actual amount may be lower.		Crafty Cat Brewing Concern, LLC	Limited Liability Company		SC	2020-04-27	939 WANDO RD		ROEBUCK	SC	29376	https://peachcitybrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000621	0	At the close of the offering, the issuer closed on $168,400. The funds are currently being processed. The actual amount may be lower.		Xenia LA LLC	Limited Liability Company		CA	2019-03-18	500 1/2 N GENESEE AVE		LOS ANGELES	CA	90036	https://eatxenia.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000620	0	At the close of the offering, the issuer closed on $37,500. The funds are currently being processed. The actual amount may be lower.		Rancho Relaxo	Limited Partnership		CA	2019-11-15	69930 HIGHWAY 111 STE 116		RANCHO MIRAGE	MA	92270	http://www.ranchorelaxoca.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000619	0			Krazie Wings & Sauces LLC															
0001897710-21-000001	0			Upshur Burger Concepts Parent, LLC	Limited Liability Company		DC	2019-09-17	843 UPSHUR STREET NW		WASHINGTON	DC	20011	https://www.luckybuns.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001746059-21-000618	0			Granite Slates LLC	Limited Liability Company		NH	2020-10-27	121 UNION RD		STRATHAM	NH	03885	https://www.graniteslates.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000617	0			Blazin' D's Delivery, LLC	Limited Liability Company		MA	2020-10-12	144 W BRITANNIA ST		TAUNTON	MA	02780	https://blazindelivery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-002261	0			HireJoe, Inc.	Corporation		CO	2017-09-05	303 S Broadway #493		Denver	CO	80209	www.propertyrepair.co		N			
0001746059-21-000616	0		Intermediary is amending a typographical error in the Offering Memorandum regarding beneficial owners.	Lass Cafe & Cocktails, LLC	Limited Liability Company		TX	2019-05-01	993 LOOP 337		NEW BRAUNFELS	TX	78130	http://lasscafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001394	0			The Wine RayZyn Company, LLC	Limited Liability Company		GA	2014-07-24	2090 Dunwoody Club Dr., Suite 106-40		Atlanta	GA	30350	http://rayzyn.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002257	1		Issuer is disclosing inside investment.	Hyperlight Energy Inc.	Corporation		DE	2012-08-29	11651 Riverside Dr., Suite 143		Lakeside	CA	92040	www.hyperlightenergy.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002263	0		Issuer is disclosing title change and Acorn fee change.	Beanstox Inc.	Corporation		DE	2018-03-14	75 State Street, Suite 100		Boston	MA	02109	www.beanstox.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000615	1		Issuer is decreasing minimum and maximum target amounts. Issuer is amending minimum and maximum revenue share percentage. Issuer is amending use of funds. Issuer is extending deadline to invest.	Roast Umber, LLC	Limited Liability Company		MI	2018-11-26	3408 MILLER RD # 309		KALAMAZOO	MI	49001	roastumber.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-002255	0			The OLLO Group Inc.	Corporation		DE	2012-06-19	1321 Engracia Avenue		Torrance	CA	90501	https://ollopk.com/		N			
0001794222-21-000003	1		This Amendment is filed to (i) extend the Offering Deadline to April 26, 2022; and (ii) add a disclosure for a commission sharing agreement by the Intermediary.	New World Savings, Inc.	Corporation		CA	2017-08-21	33831 GRANADA DR.		DANA POINT	CA	92629	https://Joinguac.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-002252	0			Streamlytics, Inc.	Corporation		DE	2018-10-11	777 Brickell Avenue	Suite 500	Miami	FL	33131	https://www.streamlytics.co/		N			
0001665160-21-002250	1		Issuer is extending their campaign by 60 days.	Beanstox Inc.	Corporation		DE	2018-03-14	75 STATE STREET, SUITE 100	SUITE 100	BOSTON	MA	02109	www.beanstox.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000614	0		Issuer is correcting a typographical error on their Pro-Forma Statement.	Lifted Genetics Inc.	Corporation		MA	2018-06-06	42 HOLLISTON ST		MEDWAY	MA	02053	https://www.liftedgenetics.com/	MainVest, Inc.	N	0001746059	007-00162	
0001859717-21-000004	1		The target date has been extended to April 1, 2022.	O'Hara Dev QOZF LLC	Limited Liability Company		DE	2021-04-27	10 E NORTH AVE		BALTIMORE	MD	21202	www.oharadev.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001885405-21-000005	0		The issuer will incorporate a discounted security token offering (STO) as a part of its equity crowd offering which can only be sold after holding for a year. In addition, the issuer updated the oversubscription statement as it will not be allowing it.	NGHBR Inc.	Corporation		DE	2021-07-09	7209 Perrywood Rd		Upper Marlboro	MD	20772	https://www.nghbr.app	Seed At The Table	N	0001808131	007-00230	005548762
0001665160-21-002241	0			Gift of College, Inc.	Corporation		CA	2007-09-11	24005 Ventura Boulevard		Calabasas	CA	91302	https://www.giftofcollege.com/		N			
0001746059-21-000613	0			Lass Cafe & Cocktails, LLC	Limited Liability Company		TX	2019-05-01	993 LOOP 337		NEW BRAUNFELS	TX	78130	http://lasscafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001858449-21-000008	0		Issuer is extending the length of their campaign.	Mediloq, Inc.	Corporation		DE	2016-10-12	5546 SPINE RD	UNIT 104	BOULDER	CO	80301	https://www.mediloq.com/	Ignite Social Impact	N	0001810362	007-00237	310501
0001872382-21-000010	0	The issuer has raised $600k and met its initial raise target. Payments are still being processed. The issuer still has the opportunity to exceed its raise amount if it chooses to do so as outlined in the filing.		Row House Publishing, Inc.	Corporation		NJ	2020-11-03	196 Long Swamp Rd		New Egypt	NJ	08533	http://rowhousepublishing.com	Seed At The Table	N	0001808131	007-00230	005831240
0001665160-21-002234	0			Hello Vacay	Corporation		CA	2016-01-21	3090 Bristol, Suite #255		Costa Mesa	CA	92626	https://hellovacay.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002232	0			NarcX Solutions Inc.	Corporation		UT	2019-06-05	523 E 1750 N, Suite 500		Vineyard	UT	84059	https://narcx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002229	0			Luxury Travel Hackers, Inc.	Corporation		DE	2019-02-12	203 South Haskell Ave. Ste. #D		Dallas	TX	75226	https://luxurytravelhackers.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001897215-21-000001	0			Ventures C & A LLC	Limited Liability Company		FL	2018-02-04	19050 SW 125 AVE		MIAMI	FL	33177	https://niurkacastaneda.com/umbrella-shop/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-21-002227	0		Issuer is lowering their minimum investment to 131.32	Avimesa Corporation	Corporation		CA	2016-12-20	3725 Mission Blvd.		San Diego	CA	92109	https://www.avimesa.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001839828-21-000004	0	The Offering closed successfully on April 1, 2021, having received investment commitments of $4,720,880 after the final accounting.		Backstage Capital, LLC	Limited Liability Company		DE	2018-08-07	6121 SUNSET BLVD		LOS ANGELES	CA	90028	backstagecapital.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001844955-21-000004	0	The issuer raised approximately $197,474.50 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Polycade Inc.	Corporation		DE	2015-11-03	2411 GATEWOOD ST	SUITE 108	LOS ANGELES	CA	90031	WWW.POLYCADE.COM	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-21-002226	0			HireJoe, Inc.	Corporation		CO	2017-09-05	303 S Broadway #493		Denver	CO	80209	www.propertyrepair.co		N			
0001665160-21-002224	0		The issuer is moving up their close date to 12/31/2021.	Detonation Space Inc.	Corporation		DE	2020-10-21	8605 SANTA MONICA BLVD		WEST HOLLYWOOD	CA	90069	https://detonation.space/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002223	0			Smart Eye Technology, Inc.	Corporation		GA	2018-01-11	107 Technology Parkway		Peachtree Corners	GA	30092	www.getsmarteye.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001392	0			Boseco, inc.	Corporation		DE	2021-07-16	111 N. Market Street	Suite 300	San Jose	CA	95113	https://boseco-world.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000612	0			Chewy's Bagels, LLC	Limited Liability Company		VA	2019-08-01	3138 W CARY ST		RICHMOND	VA	23221	http://chewysbagelsrva.com	MainVest, Inc.	N	0001746059	007-00162	
0001897390-21-000001	0			Carbonic LLC	Limited Liability Company		MN	2020-02-18	1274 SCHOONER WAY		WOODBURY	MN	55125	https://carbonic.live/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-21-002222	0			Battle Approved Motors Inc	Corporation		DE	2019-02-21	2801 E. Camelback Road, Suite 200		Phoenix	AZ	85016	BattleApproved.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002221	0		Fixing clerical error	Advanced AI Solutions, Inc.	Corporation		CA	2020-03-23	8910 University Center Lane, Suite 400		San Diego	CA	92122	xfireusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002218	0			Cadi, Inc.	Corporation		DE	2016-06-27	2032 Convent Place		Nashville	TN	37212	www.cadikiosk.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-002217	0			AtomBeam Technologies Inc.	Corporation		DE	2017-08-17	1036 Country Club Dr, Suite 200		Moraga	CA	94556	https://atombeamtech.com/		N			
0001665160-21-002215	1		Issuer is extending campaign for 60 days	Hacking Labs	Corporation		CA	2016-07-28	46 DIGITAL DR., STE. 2	STE. 2	NOVATO	CA	94949	https://www.veercycle.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-001251	0		the issuer has extended the offering deadline.	Correlate Health, Inc.	Corporation		DE	2019-01-04	1029 N. Peachtree Parkway #112		Peachtree City	GA	30269	https://www.correlatehealth.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-002214	1		Issuer is extending campaign for 60 days	NanoVMs, Inc.	Corporation		DE	2015-08-05	148 TOWNSEND ST		SAN FRANCISCO	CA	94107	https://nanovms.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001879211-21-000004	0		Increasing the offering's early bird perk threshold from $150,000 to $175,000.	Heglovich LLC	Limited Liability Company		OR	2018-12-17	835 N Simpson		Portland	OR	97217	https://forbitterforworse.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001896853-21-000003	1		The offering is hereby materially amended to (i) implement an amendment to the security instrument's terms with respect to subscribers; and (ii) extend the Offering Deadline to May 15, 2022	Alghony LLC	Limited Liability Company		NY	2021-10-26	7-13 WASHINGTON SQ NORTH		NEW YORK	NY	10003	alghony.com	Bananafina LLC.	N	0001808307	007-00235	309121
0001665160-21-002213	0			SapientX Inc.	Corporation		DE	2016-04-06	4600 Smith Grade Road		Santa Cruz	CA	95060	https://www.sapientx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001390	0			Why Local, Inc.	Corporation		DE	2020-09-23	3946 road 9		burlington	WY	82411	http://www.yocal.io	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000611	0			Tu Casa Restaurant & Lounge LLC	Limited Liability Company		NY	2021-11-04	200 BROADWAY		HASTINGS ON HUDSON	NY	10706	http://www.tucasarestaurantlounge.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001388	0			Island Savoy LLC	Limited Liability Company		CA	2021-03-04	1542 Sherman St		Alameda	CA	94501	http://www.islandsavoymarket.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001805081-21-000003	0			A-Plan Coaching, LLC	Limited Liability Company		DE	2017-09-17	40 GRACE COURT, #1		BROOKLYN	NY	11201	https://www.a-plancoaching.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-21-001386	0			Lunch Inc.	Corporation		DE	2021-01-06	1241 5th St #309		Santa Monica	CA	90401	https://www.lunchpayments.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-002210	0	At the close of the offering, the issuer closed on $1,481,490.86 and 3,500,356 shares of security-type stock.		Cadi, Inc.	Corporation		DE	2016-06-27	2032 CONVENT PLACE	STE. 800 WEST	NASHVILLE	TN	37212	www.cadikiosk.com	StartEngine Capital, LLC	N	0001665160	007-00007	
