ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-23-000202	2	Gianfranco Nocerino	Finance Director	2023-02-08
0001665160-23-000202	4	Federico Maria Urdaneta Cortes	VP, Co-Founder, Board Member	2023-02-08
0001665160-23-000202	5	John Klinger	Managing Director, Co-Founder, Sync Transport LLC	2023-02-08
0001665160-23-000202	1	Mauricio Diaz	CEO, Co-Founder, Board Member	2023-02-08
0001665160-23-000200	2	Charles E Harrel	Chief Legal Officer, Secretary and Director	2023-02-08
0001665160-23-000200	1	Anthony Bash	CEO, Director and President	2023-02-08
0001665160-23-000200	3	Brent Adam	CFO	2023-02-08
0001665160-23-000199	4	James Whims	Board of Directors	2023-02-08
0001665160-23-000199	5	Ron Ricci	Board of Directors	2023-02-08
0001665160-23-000199	3	Mark Krentzman	Board of Directors	2023-02-08
0001665160-23-000199	2	Stephen Peary	CFO and General Counsel	2023-02-08
0001665160-23-000199	1	Ben Davis III	CEO and Director	2023-02-08
0001964614-23-000001	1	Abhilash Rachagiri	President	2023-02-08
0001670254-23-000083	1	Jordan Baker	CEO/Founder	2023-02-07
0001665160-23-000197	3	Ben Vershcuere	Board of Directors	2023-02-07
0001665160-23-000197	2	Aydin Babakhani	Board of Directors	2023-02-07
0001665160-23-000197	1	Omar Kulbrandstad	CEO & CFO/Principal Accounting Officer	2023-02-07
0001665160-23-000196	1	Bashar Badran	CEO, Principal Executive Officer and Director	2023-02-07
0001665160-23-000196	3	Christian Stiller	Director	2023-02-07
0001746059-23-000038	1	Ralph Rapa	Owner and President	2023-02-07
0001665160-23-000198	1	Kurtis Sluss	CEO and Director	2023-02-07
0001665160-23-000198	2	Michael Heims	CFO and Director	2023-02-07
0001853669-23-000002	1	Timothy Lewis	Director and COO	2023-01-31
0001918617-23-000002	1	DawnMarin Dell	Attorney	2023-02-07
0001746059-23-000039	1	Ivo Schilbach	Member	2023-02-07
0001665160-23-000196	2	Edward Baron Short	Chief Health Officer, Secretary, Treasurer, principal accounting officer, and Director	2023-02-07
0001669191-23-000128	3	Scott Kauffman	Principal Accounting Officer	2023-02-07
0001669191-23-000128	2	Scott Kauffman	Principal Financial Officer	2023-02-07
0001669191-23-000128	1	Scott Kauffman	Principal Executive Officer	2023-02-07
0001669191-23-000128	4	Scott Kauffman	Board Member	2023-02-07
0001746059-23-000037	1	John Ayars	Owner and President	2023-02-07
0001669191-23-000125	1	John  Lavin	Principal Executive Officer	2023-02-07
0001669191-23-000125	2	John  Lavin	Principal Financial Officer	2023-02-07
0001669191-23-000125	4	John  Lavin	Board Member	2023-02-07
0001669191-23-000125	3	John  Lavin	Principal Accounting Officer	2023-02-07
0001669191-23-000126	4	Mark  Newbauer	Board Member	2023-02-07
0001669191-23-000126	2	Mark  Newbauer	Principal Financial Officer	2023-02-07
0001669191-23-000126	1	Mark  Newbauer	Principal Executive Officer	2023-02-07
0001669191-23-000126	3	Mark  Newbauer	Principal Accounting Officer	2023-02-07
0001665160-23-000195	2	Mark Rossi	Chairman of the Board	2023-02-07
0001665160-23-000195	3	Ned Laubacher	Director	2023-02-07
0001665160-23-000195	1	William P. Malloy	CEO, Director, Principal Accounting Officer	2023-02-07
0001665160-23-000194	1	Ryan Morgan	CEO and CFO/Principal Accounting Officer	2023-02-07
0001665160-23-000194	2	Brandon Espy	Director	2023-02-07
0001665160-23-000193	1	Taro Koki	President, CEO and Principal Securities Holder	2023-02-07
0001665160-23-000193	2	Sam Mitani	VP of Content	2023-02-07
0001669191-23-000122	6	Yuichiro Takayanagi	Board Member	2023-02-07
0001669191-23-000122	5	Ericka Wojack	Board Member	2023-02-07
0001669191-23-000122	4	Bradley Larschan	Board Member	2023-02-07
0001669191-23-000122	3	Ericka Wojack	Principal Accounting Officer	2023-02-07
0001669191-23-000122	2	Ericka Wojack	Principal Financial Officer	2023-02-07
0001669191-23-000122	1	Bradley Larschan	Principal Executive Officer	2023-02-07
0001703982-23-000003	1	Jonathan Eaton	Director	2023-02-07
0001703982-23-000002	2	Daniel Fucich	Chief Scientific Officer	2023-02-07
0001703982-23-000002	1	Kelsey Abernathy	Chief Executive Officer	2023-02-07
0001703982-23-000001	3	Loic DeFontaubert	Director	2023-02-07
0001703982-23-000001	2	Kurt Kuhlmann	Co-CEO, CTO and Director	2023-02-07
0001703982-23-000001	4	Christophe Poline	Director	2023-02-07
0001703982-23-000001	1	Andrea Kleissner	Co-CEO and Director	2023-02-07
0001665160-23-000192	1	Steve Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-07
0001665160-23-000192	2	Jason Ross	Secretary	2023-02-07
0001956239-23-000001	1	Telha Ghanchi	Chief Executive Officer	2023-02-07
0001665160-23-000191	1	Joshua Resnick	CEO, CTO, Director	2023-02-07
0001665160-23-000191	2	Bobby Hulter	Director Software/Controls and Secretary of the Board	2023-02-07
0001665160-23-000191	3	David Adams	Director of Operations and Treasurer of the Board	2023-02-07
0001794805-23-000001	1	Kendrick Nguyen	CEO of OpenDeal Inc., the Manager of Republic Core LLC	2023-02-07
0001062993-23-002317	2	/s/Jungki Daniel Lee	Director	2023-02-06
0001670254-23-000080	1	Marek Hric	CFO	2023-02-06
0001670254-23-000080	2	Manish Seth	Founder and CEO	2023-02-03
0001670254-23-000078	2	John Harlow	Chief Financial Officer	2023-01-30
0001670254-23-000078	1	Lawrence M. LaMotte	CEO	2023-01-30
0001062993-23-002317	1	/s/Seki Steve Lee	Director	2023-02-06
0001669191-23-000117	6	Zachary Sadow	Board Member	2023-02-06
0001669191-23-000117	3	Bina Khan	Principal Accounting Officer	2023-02-06
0001669191-23-000117	4	Christopher Kelley	Board Member	2023-02-06
0001669191-23-000117	5	Cynthia Archer	Board Member	2023-02-06
0001669191-23-000117	2	Bina Khan	Principal Financial Officer	2023-02-06
0001669191-23-000117	1	Zachary Sadow	Principal Executive Officer	2023-02-06
0001665160-23-000189	3	David Kazynski	Executive VP of Sales and Marketing and Board of Directors Member	2023-02-06
0001665160-23-000189	2	Justin Cypert	Controller	2023-02-06
0001665160-23-000189	1	Mark Q. Niederauer	President, CEO and Board Member	2023-02-06
0001665160-23-000189	4	James W. DeYoung	Board Member	2023-02-06
0001665160-23-000189	5	Lewis Peter Smith	Chairman of the Board	2023-02-06
0001665160-23-000188	4	Davide Biggi	CFO	2023-02-06
0001665160-23-000188	3	Gabriele Colombo	Secretary	2023-02-06
0001665160-23-000188	2	Angelo D Anzi	Founder, CTO, Director	2023-02-06
0001665160-23-000188	1	John Davis	CEO, Treasurer	2023-02-06
0001665160-23-000186	1	Michael Canepa	CEO and Director	2023-02-06
0001665160-23-000186	2	Collette Canepa	CFO	2023-02-06
0001958910-23-000001	1	Lyneir Richardson	CEO of the manager, The Chicago TREND Corporation	2023-02-06
0001665160-23-000184	3	Wayne Hagan	Director	2023-02-06
0001665160-23-000184	2	Sean Kilgrow	Director	2023-02-06
0001665160-23-000184	1	Todd Thompson	CEO, CFO/Principal Accounting Officer	2023-02-06
0001747584-23-000005	1	Bryan Garcia	Duly Authorized	2023-02-06
0001954795-23-000002	1	Jeramie Mykisen	CEO	2023-02-03
0001962677-23-000003	1	Anthony Beaman	President	2023-02-06
0001903204-23-000003	2	Mohammad Hasan	Director	2023-02-06
0001903204-23-000003	1	Divyanshu Damani	Director	2023-02-06
0001903204-23-000002	1	Christopher J. McCoy	Founder/CEO/Director	2023-02-06
0001903204-23-000001	1	Lee King	Director	2023-02-06
0001722182-23-000007	1	Emily Dong	Founder and Chief Executive Officer	2023-02-06
0001955986-23-000002	1	Maranda Walker	CEO	2023-02-06
0001670254-23-000075	1	Antonio Agustn Mndez Delgado	Founder & CTO	2023-02-03
0001670254-23-000075	2	Akshay Bhuva	Founder & CEO	2023-02-03
0001938502-23-000002	5	Alex Wish	Director	2023-02-03
0001938502-23-000002	4	Randal Barton Howard	Director	2023-02-03
0001938502-23-000002	3	Mitchell McGehee	Director	2023-02-03
0001938502-23-000002	2	Felecia Battaglia	Comptroller	2023-02-03
0001938502-23-000002	6	Hunter Parra	Vice President, COO	2023-02-03
0001938502-23-000001	1	Bryan McGehee	Director, Chief Executive Officer, Secretary, and Treasurer	2023-02-03
0001938502-23-000001	2	Felecia Battaglia	Comptroller	2023-02-03
0001938502-23-000001	3	Mitchell McGehee	Director	2023-02-03
0001938502-23-000001	4	Randal Barton Howard	Director	2023-02-03
0001938502-23-000001	5	Alex Wish	Director	2023-02-03
0001938502-23-000001	6	Hunter Parra	Vice President, COO	2023-02-03
0001670254-23-000073	1	Tamar Blue	Founder & CEO	2023-02-01
0001670254-23-000077	1	Anthony Hughes	CEO	2023-02-03
0001938502-23-000002	1	Bryan McGehee	Director, Chief Executive Officer, Secretary, and Treasurer	2023-02-03
0001670254-23-000072	1	Anthony Hughes	CEO	2023-02-03
0001670254-23-000069	2	Joel Ponce	CEO, Co-Founder	2023-02-02
0001670254-23-000069	1	Joshua Stanley	Director / Board Member	2023-02-02
0001955986-23-000001	1	Maranda Walker	CEO	2023-02-02
0001669191-23-000114	2	Rodney  Herrington	Principal Financial Officer	2023-02-03
0001669191-23-000114	3	Rodney  Herrington	Principal Accounting Officer	2023-02-03
0001669191-23-000114	1	Gene  Rabent	Principal Executive Officer	2023-02-03
0001669191-23-000110	1	Zachary Sadow	Principal Executive Officer	2023-02-03
0001669191-23-000110	2	Bina Khan	Principal Financial Officer	2023-02-03
0001669191-23-000110	4	Christopher Kelley	Board Member	2023-02-03
0001669191-23-000110	5	Cynthia Archer	Board Member	2023-02-03
0001669191-23-000110	6	Zachary Sadow	Board Member	2023-02-03
0001669191-23-000110	3	Bina Khan	Principal Accounting Officer	2023-02-03
0001746059-23-000036	1	Jonathan Przybyl	Owner and CoFounder	2023-02-03
0001746059-23-000035	1	Jeffrey Brown	Owner and CoFounder	2023-02-03
0001849754-23-000002	3	Dylan Terrill	Director	2023-02-03
0001849754-23-000002	2	Anthony Leontiev	Director	2023-02-03
0001849754-23-000002	1	Kaivan Sattar	Director	2023-02-03
0001849754-23-000002	4	Edward Egwalu	Director	2023-02-03
0001849754-23-000001	1	Elimelech Packouz	Manager	2023-02-03
0001849754-23-000001	2	Ralf Raud	Manager	2023-02-03
0001722182-23-000005	1	Emily Dong	Founder and CEO	2023-02-01
0001722182-23-000005	2	Eric Choi	Founding Engineer	2023-02-01
0001669191-23-000108	5	Luigi Boschin	Board Member	2023-02-03
0001669191-23-000108	6	Andrea Mandel Mantello	Board Member	2023-02-03
0001669191-23-000108	4	Bruce  Riezenman	Board Member	2023-02-03
0001669191-23-000108	3	Luigi Boschin	Principal Accounting Officer	2023-02-03
0001669191-23-000108	2	Luigi Boschin	Principal Financial Officer	2023-02-03
0001669191-23-000108	1	Luigi Boschin	Principal Executive Officer	2023-02-03
0001669191-23-000107	1	Rhonda Stevenson	Principal Executive Officer	2023-02-03
0001669191-23-000107	2	Timothy Alatorre	Principal Financial Officer	2023-02-03
0001669191-23-000107	3	Timothy Alatorre	Principal Accounting Officer	2023-02-03
0001669191-23-000107	4	Timothy Alatorre	Board Member	2023-02-03
0001669191-23-000107	5	Jeffery Greenblatt	Board Member	2023-02-03
0001669191-23-000107	6	Rhonda Stevenson	Board Member	2023-02-03
0001669191-23-000107	7	Robert Miyake	Board Member	2023-02-03
0001670254-23-000067	2	Thomas Kim	Writer/Director	2023-01-31
0001855137-23-000002	1	Kelly Perkins	Director	2023-02-02
0001855137-23-000001	1	Kelly Perkins	Director	2023-02-02
0001670254-23-000067	1	Lauren Chen	Owner	2023-01-31
0001670254-23-000065	1	Natalia Barr	Founder & CEO	2023-01-24
0001665160-23-000178	1	Doron Merdinger	CEO, Director, Principal Financial Officer	2023-02-02
0001670254-23-000062	1	Kyle Bardouche	Founder & CEO	2023-01-19
0001964320-23-000002	1	Christopher Sharplin	Member/Manager	2023-02-02
0001912441-23-000002	1	Vicente Surraco	President	2023-02-02
0001952170-23-000001	2	Kristina Velkova	Co-CEO	2022-11-21
0001952170-23-000001	1	Sara Douglas	Co-CEO	2022-11-21
0001665160-23-000176	2	Waldi Harris	Director of Administration/Principal Accounting Officer	2023-02-01
0001665160-23-000176	1	Peter Harris	President, CEO, Director, and Corporate Treasurer	2023-02-01
0001644600-23-000030	2	Shidan Gouran	Chairman and DIrector	2023-02-01
0001644600-23-000030	1	Eddie Soleymani	CEO and Director	2023-02-01
0001904386-23-000001	1	Scottie Smith II	As Managing Member of the Manager, Oakwood Legacy Holdings, LLC	2023-02-01
0001665160-23-000177	1	Bakr A Ali	CEO and Director	2023-02-01
0001665160-23-000177	2	Omar Shalham	Principal accounting officer and Director	2023-02-01
0001709244-23-000001	1	/s/ Andrew Torba	Chief Executive Officer	2023-02-01
0001544597-23-000001	1	Amzy Hibler	Chief Financial Officer	2023-02-01
0001746059-23-000034	1	Gary Plassmeyer	Owner and Founder	2023-02-01
0001669191-23-000104	5	Nikita Ryjih	Board Member	2023-02-01
0001669191-23-000104	4	Marshall  Mayer	Board Member	2023-02-01
0001669191-23-000104	3	Nikita Ryjih	Principal Accounting Officer	2023-02-01
0001669191-23-000104	2	Nikita Ryjih	Principal Financial Officer	2023-02-01
0001669191-23-000104	1	Nikita Ryjih	Principal Executive Officer	2023-02-01
0001669191-23-000104	6	Eric Abdykalykov	Board Member	2023-02-01
0001669191-23-000103	2	Aman Stuppard	Principal Financial Officer	2023-02-01
0001669191-23-000103	3	Aman Stuppard	Principal Accounting Officer	2023-02-01
0001669191-23-000103	1	Aman Stuppard	Principal Executive Officer	2023-02-01
0001669191-23-000103	5	Andy  Stuppard	Board Member	2023-02-01
0001669191-23-000103	4	Betsy  Kruger	Board Member	2023-02-01
0001947821-23-000001	3	Rajesh Kumar Soundarapandian	Founder & Managing Director	2023-01-31
0001947821-23-000001	1	Jegan Vincent	Founder & CEO	2023-01-31
0001947821-23-000001	2	Amal Jesayen	Founder & COO	2023-01-31
0001644600-23-000028	5	Dori Tritt	CTO	2023-02-01
0001644600-23-000028	3	Debra Wohlrab	COO	2023-02-01
0001644600-23-000028	2	Dress Wedding	CSO and Director	2023-02-01
0001644600-23-000028	1	Michael W.K. Tsang	CEO and Director	2023-02-01
0001644600-23-000028	4	John Pfisterer	CFO	2023-02-01
0001644600-23-000025	2	Parker Smith	Chief Financial Officer, Chief Operating Officer, Director	2023-02-01
0001644600-23-000025	3	Travis Hook	Chief Information Officer, Secretary, and Director	2023-02-01
0001644600-23-000025	1	Matthew Belcher	Chief Executive Officer, President, and Director	2023-02-01
0001669191-23-000099	5	David Summers	Board Member	2023-02-01
0001669191-23-000099	4	Dusten Nelson	Board Member	2023-02-01
0001669191-23-000099	3	David Summers	Principal Accounting Officer	2023-02-01
0001669191-23-000099	1	Dusten Nelson	Principal Executive Officer	2023-02-01
0001669191-23-000099	2	David Summers	Principal Financial Officer	2023-02-01
0001747584-23-000004	1	Andrew Kellar	Member/Manager	2023-02-01
0001944929-23-000002	1	Brandy Wykes	President	2023-02-01
0001954890-23-000001	2	Jim Dowd	Co-founder & Advisor	2023-02-01
0001954890-23-000001	1	Sherwood Neiss	CEO	2023-02-01
0001946315-23-000001	1	Garrett Brown	CEO & Co-Founder	2023-02-01
0001665160-23-000174	2	Andrew Bernard Jones	Director and Co-CEO	2023-02-01
0001665160-23-000174	1	Ian Fitzhenry	Director, co-CEO, Principal Financial Officer	2023-02-01
0001665160-23-000171	1	David Mitlyng	CEO, Principal Accounting Officer, and Director	2023-01-31
0001670254-23-000059	1	Nayan Patel	Cheif Scientific Office	2023-01-19
0001670254-23-000061	3	Joshua Host	CEO, Co-Founder, Board Member	2023-01-19
0001620626-23-000001	1	Matthew Flannery	Manager	2023-01-31
0001670254-23-000058	1	Krish Sharma	CEO	2023-01-31
0001670254-23-000059	3	Joshua Host	CEO, Co-Founder, Board Member	2023-01-19
0001670254-23-000061	2	Rahula Kochar	CTO	2023-01-19
0001670254-23-000061	1	Nayan Patel	Cheif Scientific Office	2023-01-19
0001957946-23-000001	1	Azikiwee Anderson	Owner/Founder	2023-01-31
0001683168-23-000469	1	/s/ Christy J. Jepson	Manager	2023-01-31
0001670254-23-000059	2	Rahula Kochar	CTO	2023-01-19
0001644600-23-000020	1	Mark Graffagnini	Interim Chief Executive Officer, Chairman, Secretary	2023-01-31
0001644600-23-000020	5	Harold Callais	Director	2023-01-31
0001644600-23-000020	2	Nicholas Callais	Director	2023-01-31
0001644600-23-000020	4	Judy Sindecuse	Director	2023-01-31
0001644600-23-000020	3	Randall Howard	Director	2023-01-31
0001853669-23-000001	1	Timothy Lewis	Director and COO	2023-01-31
0001853669-23-000001	2	Kimberly Lewis	Director	2023-01-31
0001644600-23-000018	4	John Pfisterer	CFO	2023-01-31
0001644600-23-000018	3	Debra Wohlrab	COO	2023-01-31
0001644600-23-000018	2	Dress Wedding	CSO and Director	2023-01-31
0001644600-23-000018	1	Michael W.K. Tsang	CEO and Director	2023-01-31
0001644600-23-000018	5	Dori Tritt	CTO	2023-01-31
0001669191-23-000096	4	Boone Bergsma	Board Member	2023-01-31
0001669191-23-000096	3	Boone Bergsma	Principal Accounting Officer	2023-01-31
0001669191-23-000096	1	Boone Bergsma	Principal Executive Officer	2023-01-31
0001669191-23-000096	2	Boone Bergsma	Principal Financial Officer	2023-01-31
0001670254-23-000056	1	Stephanie Lathrop	COO	2023-01-27
0001670254-23-000056	2	Roger Shindell	Founder & CEO  MS, CHPS, CISA, CIPM	2023-01-27
0001665160-23-000166	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-31
0001665160-23-000167	1	Robert Gilbert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-31
0001630745-23-000001	1	/s/ Sean Mann	Chief Executive Officer	2023-01-31
0001821982-23-000001	1	Kurt Wallenborn	Managing Partner	2023-01-31
0001665160-23-000165	2	Dan Cedrone	COO, Co-Founder and Director	2023-01-31
0001665160-23-000165	1	William Hench	CEO, Co-Founder and Director	2023-01-31
0001746059-23-000033	1	Jeffrey Brown	Owner and CoFounder	2023-01-31
0001951952-23-000001	1	Elijah Bucher	Director	2023-01-31
0001876413-23-000004	1	Duane A. Quamina	President & CEO	2023-01-31
0001665160-23-000164	2	Adam Hamilton	COO and Director	2023-01-31
0001665160-23-000164	1	Joshua Velasquez	CEO and Director	2023-01-31
0001670254-23-000054	1	Hakim Bawa	CTO	2023-01-27
0001670254-23-000054	2	Winston Zin	Founder & CEO	2023-01-27
0001665160-23-000163	1	Wesley Montague	Founder, CEO and Manager	2023-01-31
0001665160-23-000163	2	Dan Barker	COO and Manager	2023-01-31
0001665160-23-000162	2	Evan Fisher	COO, President, Secretary, Director	2023-01-31
0001665160-23-000162	1	Aaron Basch	CEO, Treasurer and Director	2023-01-31
0001665160-23-000161	2	Gary Fleishman	President and Director	2023-01-31
0001665160-23-000161	1	Zack Fleishman	CEO, Secretary and Director	2023-01-31
0001665160-23-000159	6	Matthew Link	Director	2023-01-31
0001665160-23-000159	5	Victoria Niklas	Director	2023-01-31
0001665160-23-000159	4	Stacy Coen	Director	2023-01-31
0001665160-23-000159	2	Mark Andersen	CFO	2023-01-31
0001665160-23-000159	1	Peter O'Heeron	President, CEO and Chairman of the Board	2023-01-31
0001665160-23-000159	3	Richard Cilento Jr.	Director	2023-01-31
0001962564-23-000001	1	Mariah McLead	Managing Member	2023-01-31
0001905263-23-000001	2	Kevin Schneider	Manager	2023-01-31
0001905263-23-000001	1	Zachary Collins	Manager	2023-01-31
0001670254-23-000052	2	Michael Narea	Co-founder	2023-01-24
0001670254-23-000052	1	Alberto Martinez de Arenaza	Co-founder	2023-01-24
0001665160-23-000157	2	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2023-01-30
0001665160-23-000157	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2023-01-30
0001919337-23-000001	1	Charles J. Garris III	President & Founder	2023-01-30
0001932704-23-000001	1	/s/ STEELE WASIK	CEO	2023-01-30
0001932704-23-000001	2	/s/ JONATHAN ROCKLEN	DIRECTOR OF SUPPLY CHAIN	2023-01-30
0001746059-23-000032	1	Jeffrey Brown	Owner and CoFounder	2023-01-30
0001669191-23-000094	3	Timothy Alatorre	Principal Accounting Officer	2023-01-30
0001669191-23-000094	2	Timothy Alatorre	Principal Financial Officer	2023-01-30
0001669191-23-000094	6	Rhonda Stevenson	Board Member	2023-01-30
0001669191-23-000094	4	Timothy Alatorre	Board Member	2023-01-30
0001669191-23-000094	5	Jeffery Greenblatt	Board Member	2023-01-30
0001669191-23-000094	7	Robert Miyake	Board Member	2023-01-30
0001669191-23-000094	1	Rhonda Stevenson	Principal Executive Officer	2023-01-30
0001961604-23-000003	1	Jasmin-Ayana Moy	President	2023-01-30
0001669191-23-000092	4	Patrick Cahill	Board Member	2023-01-30
0001669191-23-000092	5	John Fanning Jr.	Board Member	2023-01-30
0001669191-23-000092	2	Shannon Carmody  Keyes	Principal Financial Officer	2023-01-30
0001669191-23-000092	3	Shannon Carmody  Keyes	Principal Accounting Officer	2023-01-30
0001669191-23-000092	1	Patrick Cahill	Principal Executive Officer	2023-01-30
0001961604-23-000002	1	Kyo Pang	CEO	2023-01-30
0001941217-23-000001	1	Rebecca Moller	Manager	2023-01-30
0001746059-23-000031	1	Ian Aarons	Managing Director	2023-01-30
0001746059-23-000030	1	Caitlin Sowers	Owner and Founder	2023-01-30
0001746059-23-000029	1	Vicente Pinpin	Founder and CEO	2023-01-30
0001962032-23-000003	1	Kelly Jackson	CEO	2023-01-30
0001626196-23-000006	4	Joseph Leibovich	Director	2023-01-30
0001626196-23-000006	3	Bastiaan Kools	Director	2023-01-30
0001626196-23-000006	2	Adam Bierschenk	Director	2023-01-30
0001626196-23-000006	1	Morgan Bierschenk	Director	2023-01-30
0001665160-23-000156	1	Jane Park	CEO and Director, Principal Accounting Officer	2023-01-30
0001626196-23-000004	2	Jose Montero Sr.	Director	2023-01-30
0001626196-23-000004	1	Jose Montero II	Director	2023-01-30
0001962032-23-000002	1	Simon Huntley	CEO	2023-01-30
0001962032-23-000001	1	Nikkita Randle	President	2023-01-30
0001876413-23-000003	1	Duane A. Quamina	President & CEO	2023-01-30
0001665160-23-000155	1	George Giovanis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-30
0001876413-23-000002	1	Duane A. Quamina	President & CEO	2023-01-30
0001805103-23-000001	1	Debra Driggers	Owner	2023-01-30
0000732935-23-000002	2	/s/ Mario Hernandez	Director	2023-01-30
0000732935-23-000002	1	/s/ Mark Richards	Director	2023-01-30
0001670254-23-000050	4	Brian Murphy	Co-founder, Co-CEO	2023-01-27
0001670254-23-000050	3	Quentin Cantu	Co-CEO	2023-01-27
0001670254-23-000050	2	Matt Molinari	COO	2023-01-27
0001670254-23-000050	1	William Rives	Director	2023-01-27
0001665160-23-000154	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-27
0001665160-23-000153	2	Cory Smith	CFO	2023-01-27
0001665160-23-000153	1	Emil Nnani	CEO and Director	2023-01-27
0001746059-23-000028	1	Deric Cahill	Owner and Founder	2023-01-27
0001961604-23-000001	1	Kyo Pang	CEO	2023-01-27
0001746059-23-000027	1	Elias Lehnert	Owner and CoFounder	2023-01-27
0001665160-23-000150	1	Eugene Arutyunyan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-27
0001665160-23-000150	3	Siranush Karoi	CMO and Director	2023-01-27
0001665160-23-000150	2	Avetik Bidzian	CTO and Director	2023-01-27
0001665160-23-000148	2	Maria OBryan	Secretary	2023-01-27
0001665160-23-000148	1	Kevin OBryan	CEO and CFO/Principal Accounting Officer	2023-01-27
0001665160-23-000148	3	Nick Agneto	Director	2023-01-27
0001746059-23-000026	1	Brad Zerman	Owner and CEO	2023-01-27
0001665160-23-000147	1	Steven Maxey	CEO, President, Director, and Principal Financial Officer	2023-01-27
0001665160-23-000147	2	James Dotter	CTO, COO and Director	2023-01-27
0001665160-23-000146	2	Rob S. Williams	President, Secretary, and Director	2023-01-27
0001665160-23-000146	1	Leslie C. Dotson	CEO CFO, and Director	2023-01-27
0001817102-23-000001	2	Marc Lopez	Director	2023-01-27
0001817102-23-000001	3	Jade Gabriel	Director	2023-01-27
0001817102-23-000001	1	Vanessa Gabriel	Director	2023-01-27
0001918617-23-000001	1	DawnMarin Dell	Attorney	2023-01-27
0001665160-23-000144	4	Dave Nolan	Director	2023-01-26
0001665160-23-000144	3	Farshid Guilak, PhD	Board Chairman	2023-01-26
0001665160-23-000144	2	Christine Estes	Director of Business and Finance, Secretary and Treasurer	2023-01-26
0001665160-23-000144	1	Bradley T. Estes, Ph.D.	CEO and Director	2023-01-26
0001665160-23-000145	1	David Colleen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-01-26
0001665160-23-000143	1	Arthur Lee Moye III	CEO and Managing Member	2023-01-26
0001644600-23-000016	3	Terri Lubaroff	Director	2023-01-26
0001644600-23-000016	2	Jeff Annison	President and Director	2023-01-26
0001644600-23-000016	1	Paul Scanlan	Chief Financial Officer and Treasurer	2023-01-26
0001665160-23-000141	3	Robert E Keith III	Director	2023-01-26
0001665160-23-000141	2	William Dever	Chief Strategy Officer, CFO and Director	2023-01-26
0001665160-23-000141	1	Derek Pew	Chairman, Chief Executive Officer, President and Director	2023-01-26
0001747584-23-000002	1	Matt Sweetwood	CEO	2023-01-26
0001747584-23-000002	3	Maurizio Sole Festa	COO	2023-01-26
0001747584-23-000002	2	Enrico Festa	CTO	2023-01-26
0001665160-23-000140	1	Kirill Gichunts	CEO, principal accounting officer, and Director	2023-01-26
0001746059-23-000025	1	Lauren VanCleave	Owner and CoFounder	2023-01-26
0001957968-23-000003	1	Christopher Salerno	CEO	2023-01-26
0001956270-23-000001	1	Guillermo Francisco Cornejo	Director	2023-01-26
0001956270-23-000001	2	David Stewart	Director	2023-01-26
0001954642-23-000002	2	Barbara Minuzzi	Manager	2023-01-26
0001954642-23-000002	1	Elena Guberman	Manager	2023-01-26
0001954642-23-000002	3	Noah Schnapp	Manager	2023-01-26
0001954642-23-000002	4	Mo Mostashari	Manager	2023-01-26
0001954642-23-000002	5	Karine Schnapp	Manager	2023-01-26
0001781955-23-000002	1	Ben White	Founder and CEO	2023-01-25
0001781955-23-000001	1	Ben White	Founder and CEO	2023-01-25
0001962967-23-000001	1	David Harroch	Founder & CEO	2023-01-25
0001670254-23-000049	1	Youngwon Lee	Founder, Chief Dokkaebi	2023-01-25
0001746059-23-000024	1	Michael Sullivan	Owner and CoFounder	2023-01-25
0001665160-23-000138	3	Thomas William Loveland	Board Member	2023-01-25
0001665160-23-000138	1	Bryant George Cruse	CEO, Chairman of the Board	2023-01-25
0001665160-23-000138	2	William Robert Bandy	Board Member	2023-01-25
0001670254-23-000048	1	John Debenedette	CEO	2023-01-24
0001665160-23-000136	1	Joshua Resnick	CEO	2023-01-25
0001669191-23-000090	4	Philip S.  Garza	Board Member	2023-01-25
0001669191-23-000090	1	Philip S.  Garza	Principal Executive Officer	2023-01-25
0001669191-23-000090	3	Philip S.  Garza	Principal Accounting Officer	2023-01-25
0001669191-23-000090	2	Philip S.  Garza	Principal Financial Officer	2023-01-25
0001669191-23-000089	4	Rajmony Pannu	Board Member	2023-01-25
0001669191-23-000089	7	Regan Thomson	Board Member	2023-01-25
0001669191-23-000089	6	William  Metcalf	Board Member	2023-01-25
0001669191-23-000089	5	Neil  Kelleher	Board Member	2023-01-25
0001669191-23-000089	3	Jack Kloeber	Principal Accounting Officer	2023-01-25
0001669191-23-000089	1	Jack Kloeber	Principal Executive Officer	2023-01-25
