ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-22-000826	2	Brian Enge	Co-Founder	2022-08-05
0001670254-22-000826	1	Raymond Faltinsky	Co-Founder	2022-08-08
0001812836-22-000001	2	Cornelius Fitzgerald	Director and Chief Financial Officer	2022-08-08
0001812836-22-000001	1	Kevin Wolf	Director	2022-08-05
0001670254-22-000826	4	Jay Mercer	CEO	2022-08-04
0001940414-22-000001	1	Tong Gao	Director	2022-08-09
0001930496-22-000001	1	Richard Machomba	Chief Executive Officer (CEO)	2022-08-09
0001930496-22-000001	2	Johnson Gituma	Managing Director and Head of Partnership	2022-08-09
0001665160-22-002180	1	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director	2022-08-09
0001941873-22-000001	1	/s/ Anita Erickson	Manager	2022-07-29
0001665160-22-002177	1	John F. Williams, II	Chairman and CEO	2022-08-09
0001665160-22-002177	2	Stephane Larocque	COO	2022-08-09
0001665160-22-002177	3	Eric Bill	Chief Economist	2022-08-09
0001665160-22-002177	8	Raffaela Dunne	Board Member	2022-08-09
0001665160-22-002177	7	J. Whitney Stevens	Board Member	2022-08-09
0001665160-22-002177	6	David Stoller	Board Member	2022-08-09
0001665160-22-002177	5	William Davis	Vice Chair and Treasurer of the Board	2022-08-09
0001665160-22-002177	4	Katelyn Lawson	VP Product Development and Digital Solutions	2022-08-09
0001670254-22-000824	1	Colin Finlay	Board Member	2022-08-08
0001670254-22-000824	2	Charles Taylor	CEO and Board Member	2022-08-03
0001665160-22-002175	1	Rajat Rajbhandari	Co-founder	2022-08-09
0001939729-22-000002	1	Sarah Doyel	Managing Partner	2022-08-09
0001939729-22-000001	1	Sarah Doyel	Managing Partner	2022-08-09
0001091818-22-000104	1	Paul Malec	President	2022-08-09
0001493152-22-021708	1	/s/ John Green	Manager	2022-08-08
0001493152-22-021708	2	/s/ Mauricio Delgado	Manager	2022-08-08
0001938684-22-000001	1	Audrey Ancelin	President	2022-08-09
0001930985-22-000004	1	Minta Carlson	Managing Member	2022-08-09
0001930985-22-000003	1	Kenyon Elliott	President	2022-08-09
0001937137-22-000001	1	Kortney Olson	Chief Executive Officer and President	2022-08-08
0001670254-22-000822	1	Charles Christie	Board Member	2022-07-31
0001670254-22-000822	2	Jeremy Smith	Director and Co-founder	2022-07-31
0001670254-22-000822	3	Shion Deysarkar	CEO & Co-Founder	2022-07-31
0001665160-22-002174	1	Korb Matosich	CEO and Director	2022-08-08
0001665160-22-002174	4	Lisa Behnke	Director	2022-08-08
0001665160-22-002174	3	David Hersom	Director	2022-08-08
0001665160-22-002174	2	Nicole Oishi	Chief Experience Officer	2022-08-08
0001665160-22-002170	2	Andrew Roiniotis	Vice President, Treasurer, Director, and Principal Accounting Officer	2022-08-08
0001665160-22-002170	3	Dionisios Trakas	Secretary, Director	2022-08-08
0001665160-22-002170	1	Isabelle Roiniotis	President, Director	2022-08-08
0001793460-22-000002	1	Roiston (Roy) DSouza	President	2022-08-08
0001930985-22-000002	1	Kenyon Elliott	President	2022-08-08
0001793460-22-000001	1	Roiston (Roy) DSouza	President	2022-08-08
0001940340-22-000008	1	Langston A Farmer	CEO	2022-08-08
0001670254-22-000821	1	Akemi K. Tosto	Executive Producer & Director	2022-06-06
0001670254-22-000819	1	Anya Marie Poppink Emerson	Co-Founder and CFO/COO	2022-08-05
0001670254-22-000819	2	Tierra Forte	CO-FOUNDER AND CEO	2022-08-05
0001940265-22-000002	1	Etricia Robinson	President	2022-08-08
0001666102-22-000018	1	Matthew Baron	President	2022-08-08
0001868109-22-000003	1	Michael Belkowski	Director	2022-08-08
0001669191-22-000783	4	Mark Sneed	Board Member	2022-08-08
0001669191-22-000783	3	Mark Sneed	Principal Accounting Officer	2022-08-08
0001669191-22-000783	2	Rob  Maiello	Principal Financial Officer	2022-08-08
0001669191-22-000783	5	Chelinde Edouard	Board Member	2022-08-08
0001669191-22-000783	1	Chelinde Edouard	Principal Executive Officer	2022-08-08
0001932175-22-000002	1	Christopher Bailey	Managing Member	2022-08-08
0001670254-22-000812	1	Aaron Polsky	CEO	2022-08-04
0001670254-22-000814	3	Maria Burns Ortiz	CEO & Co-Founder	2022-08-05
0001670254-22-000814	2	Dennis De Mars	Chief Technical Officer	2022-08-05
0001670254-22-000818	1	Bill Kerr	Founder & CEO	2022-08-04
0001670254-22-000814	1	AnnMaria De Mars	President	2022-08-05
0001731736-22-000001	2	Maya Kante	Director	2022-08-05
0001731736-22-000001	1	Bosco Kante	Director	2022-08-05
0001665160-22-002167	2	Andres Diego Langesfeld	Director	2022-08-05
0001665160-22-002167	1	Steve E. Tice	CEO, Director, Treasurer	2022-08-05
0001665160-22-002165	1	Eamon McDonald	CEO, Treasurer, CFO, Secretary, and Director	2022-08-05
0001665160-22-002165	2	David Spock	Director	2022-08-05
0001665160-22-002164	2	Steven Sablotsky	Director	2022-08-05
0001665160-22-002164	1	Mitchell Goldberg	President, Secretary, Treasurer, Principal Financial Officer and Director	2022-08-05
0001796828-22-000002	1	/Christopher Senegal/	Managing Executive	2022-04-01
0001855626-22-000005	1	Sean Peace	President/Founder/CEO	2022-08-02
0001669191-22-000781	4	Shannon Carmody Keyes	Board Member	2022-08-05
0001669191-22-000781	3	Shannon Carmody Keyes	Principal Accounting Officer	2022-08-05
0001669191-22-000781	2	Shannon Carmody Keyes	Principal Financial Officer	2022-08-05
0001669191-22-000781	1	Shannon Carmody Keyes	Principal Executive Officer	2022-08-05
0001670254-22-000810	1	Michelle Overmeyer	Treasurer	2022-08-01
0001670254-22-000810	2	Kurt Overmeyer	Co-Founder + CEO	2022-08-01
0001746059-22-000297	1	Amy Dannemiller	Owner and CEO	2022-08-04
0001669191-22-000778	3	R. Glenn Kirk	Principal Accounting Officer	2022-08-04
0001669191-22-000778	4	James Gaspard	Board Member	2022-08-04
0001669191-22-000778	7	John Honour	Board Member	2022-08-04
0001669191-22-000778	2	R. Glenn Kirk	Principal Financial Officer	2022-08-04
0001669191-22-000778	1	John Honour	Principal Executive Officer	2022-08-04
0001669191-22-000778	5	Charles Guillory	Board Member	2022-08-04
0001669191-22-000778	6	R. Glenn Kirk	Board Member	2022-08-04
0001669191-22-000777	3	Robbie DeBarros	Principal Accounting Officer	2022-08-04
0001669191-22-000777	5	Gerardo  Melendrez	Board Member	2022-08-04
0001669191-22-000777	6	Robbie DeBarros	Board Member	2022-08-04
0001669191-22-000777	2	Robbie DeBarros	Principal Financial Officer	2022-08-04
0001669191-22-000777	1	Glen DeBarros	Principal Executive Officer	2022-08-04
0001669191-22-000777	4	Glen DeBarros	Board Member	2022-08-04
0001669191-22-000776	4	Chris Wartko	Board Member	2022-08-04
0001669191-22-000776	3	Chris Wartko	Principal Accounting Officer	2022-08-04
0001669191-22-000776	2	Maya Bovshow	Principal Financial Officer	2022-08-04
0001669191-22-000776	1	Chris Wartko	Principal Executive Officer	2022-08-04
0001669191-22-000776	5	Maya Bovshow	Board Member	2022-08-04
0001746059-22-000296	1	James Cole	Executive Chairman, CEO	2022-08-04
0001746059-22-000296	2	Caleb Cole	President/COO	2022-08-04
0001665160-22-002163	1	Pharns Genece	CEO, President and Founder	2022-08-04
0001665160-22-002163	2	Jeff Cummings	CFO and Director	2022-08-04
0001746059-22-000295	1	Neil Takemoto	Interim Board Director	2022-08-04
0001746059-22-000295	3	Christina Trout	Founder, Original Steward	2022-08-04
0001746059-22-000295	2	Leah Gibbons	Interim Board Director	2022-08-04
0001916146-22-000003	2	Tyler Nielsen	COO	2022-08-04
0001916146-22-000003	1	Ryan Tillotson	Co-Founder	2022-08-04
0001665160-22-002162	1	Robert Schultz	CEO, President, Sole Director CFO/Principal Accounting Officer	2022-08-04
0001851385-22-000004	1	Gustavo De Greiff	CEO	2022-08-04
0001665160-22-002160	1	Harjinder (Harry) Singh	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-04
0001933912-22-000002	1	Johnathan Laguerre	Chairman	2022-08-04
0001860436-22-000002	1	Joshua Pigford	Director	2022-08-04
0001860436-22-000002	2	Travis Woods	Director	2022-08-04
0001935128-22-000003	1	Sarah Russo	President	2022-08-04
0001666102-22-000017	1	Tania Torres	CEO	2022-08-03
0001670254-22-000808	3	Christof Wittig	CEO and Founder	2022-08-02
0001670254-22-000808	1	Per Niklas Lindstrom	Director	2022-08-02
0001670254-22-000808	2	Damien Brenier	Secretary	2022-08-02
0001746059-22-000294	2	Neil Takemoto	Interim Board Director	2022-08-03
0001746059-22-000294	3	Leah Gibbons	Interim Board Director	2022-08-03
0001746059-22-000294	1	Christina Trout	Founder, Original Steward	2022-08-03
0001746059-22-000293	2	Neil Takemoto	Interim Board Director	2022-08-03
0001746059-22-000293	1	Christina Trout	Founder, Original Steward	2022-08-03
0001746059-22-000293	3	Leah Gibbons	Interim Board Director	2022-08-03
0001669191-22-000772	3	Archil  Cheishvili	Principal Accounting Officer	2022-08-03
0001669191-22-000772	4	Shota Shanidze	Board Member	2022-08-03
0001669191-22-000772	2	Archil  Cheishvili	Principal Financial Officer	2022-08-03
0001669191-22-000772	1	Archil  Cheishvili	Principal Executive Officer	2022-08-03
0001861670-22-000004	2	Andrew Peterson	Manager	2022-08-03
0001861670-22-000004	1	James Chris Wall	Manager	2022-08-03
0001775794-22-000005	1	Adam Fogerson by Sean Fuellhart POA	COO	2022-08-03
0001665160-22-002158	1	Anthony Thompson	CEO	2022-08-03
0001855626-22-000002	1	Sean Peace	President/Founder/CEO	2022-08-02
0001940077-22-000001	1	Krystal Pismai Harris	Owner	2022-08-03
0001666102-22-000015	1	Matthew Baron	President	2022-08-02
0001665160-22-002156	2	Peter Kaufman	Director	2022-08-02
0001665160-22-002156	1	Gilbert Dunham	Director, Treasurer, Secretary, principal accounting officer	2022-08-02
0001665160-22-002155	1	Lyle Gold	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-02
0001914734-22-000005	1	/s/ Tanya Vucetic	President & CEO	2022-08-02
0001784785-22-000001	3	Randall C. Huntsinger	CFO	2022-08-02
0001784785-22-000001	4	Jonathan R. Ganther	COO	2022-08-02
0001784785-22-000001	1	Randall C. Huntsinger	Director, Chairman of Board	2022-08-02
0001784785-22-000001	2	Randall C. Huntsinger	CEO	2022-08-02
0001665160-22-002154	2	Charles Fisher	CFO and Director	2022-08-02
0001665160-22-002154	1	Kelly Roman	CEO and Director	2022-08-02
0001665160-22-002153	1	Daren Houtaling	CEO, Director	2022-08-02
0001665160-22-002153	2	Christopher Kennedy	Secretary, Treasurer, Director	2022-08-02
0001665160-22-002151	2	Edward Shergalis	Director	2022-08-02
0001665160-22-002151	1	James Rhodes	CEO, Director, Principal Financial Officer and Principal Accounting Officer	2022-08-02
0001665160-22-002150	2	Ben Toews	Director	2022-08-02
0001665160-22-002150	1	JD Claridge	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-08-02
0001665160-22-002149	1	Max Filin	CEO	2022-08-02
0001665160-22-002149	3	Ilya Osipov	President and CTO	2022-08-02
0001665160-22-002149	2	Mikhail Soloviev	CFO	2022-08-02
0001746059-22-000292	1	Jason Van Keuren	Managing Member	2022-08-02
0001665160-22-002148	1	Arek Reeder	CEO, CFO and Founder	2022-08-02
0001665160-22-002148	2	Celine Ikeler	CMO, CPO, President, Chairman of the Board, and Founder	2022-08-02
0001918985-22-000004	1	Gregory LoPiccolo	Director	2022-08-02
0001918985-22-000003	1	Grant Powell	Chief Executive Officer	2022-08-02
0001932075-22-000004	1	Peter Jackson	President	2022-08-02
0001746059-22-000291	1	Matthew Hummel	Owner and Founder	2022-08-02
0001746059-22-000290	1	Matthew Hummel	Owner and Founder	2022-08-02
0001665160-22-002146	1	Lucinda Wright	CEO, President, Sole Director, and CFO	2022-08-01
0001421744-22-000007	4	Tracey Goeken	CEO & President	2022-04-06
0001421744-22-000007	5	Gordon Ramseier	CEO & President	2022-04-06
0001421744-22-000007	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-04-06
0001421744-22-000007	2	Joey Bose	CEO & President	2022-04-06
0001421744-22-000007	3	Phil LoGrasso	CEO & President	2022-04-06
0001863495-22-000001	1	Jessica Leonard	CEO	2022-08-01
0001863495-22-000002	1	Jessica Leonard	CEO	2022-08-01
0001863495-22-000003	1	Brian Brown	Owner	2022-08-01
0001665160-22-002144	4	Pam Hamlin	Director	2022-08-01
0001665160-22-002144	3	Tod A. Nestor	Director	2022-08-01
0001665160-22-002144	2	Joshua Leavitt	Chief Financial Officer & Director	2022-08-01
0001665160-22-002144	1	Pierre Rogers	CEO	2022-08-01
0001897215-22-000002	1	Niurka Castaneda	CEO	2022-08-01
0001863495-22-000004	1	Brian Brown	Owner	2022-08-01
0001897215-22-000001	1	Niurka Castaneda	CEO	2022-08-01
0001665160-22-002143	2	Kimberly A. Hoffman	Sr. VP & Director	2022-08-01
0001665160-22-002143	1	David R. Altshuler	CEO, CFO, & Chairman of the Board of Directors	2022-08-01
0001665160-22-002142	1	Earl T. Holsapple, III	CEO, President, Manager and Co-founder	2022-08-01
0001665160-22-002142	2	Andrew Stumpf	CFO	2022-08-01
0001665160-22-002141	1	Nicolas Guerrieri	Director, CEO, and CFO	2022-08-01
0001665160-22-002141	2	Roberto Guerrieri	Director, Lead Strategic Advisor	2022-08-01
0001910977-22-000005	1	Sam Payrovi	Director	2022-08-01
0001665160-22-002140	2	Hans King	Senior Vice President and Director	2022-08-01
0001665160-22-002140	3	Ryan Ceballos	Executive Vice President and Director	2022-08-01
0001665160-22-002140	1	Curtis Ceballos	CEO, President, and Director	2022-08-01
0001104659-22-084664	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-20
0001855423-22-000003	2	Jennifer Perron-Micek	Director	2022-08-01
0001855423-22-000003	1	Michael Mercier	Director	2022-08-01
0001855423-22-000003	3	Charles Andrew Fritz IV	Director	2022-08-01
0001665160-22-002139	1	Matthew Stack	CFO	2022-08-01
0001665160-22-002139	3	Ruola Ning	Founder and Chairman of the Board	2022-08-01
0001665160-22-002139	4	Dr. Rajesh Garg	Director	2022-08-01
0001665160-22-002139	5	Dr. Changhua Qiu	Director	2022-08-01
0001665160-22-002139	2	David Georges	US President	2022-08-01
0001926767-22-000003	1	Kyle Al-Rawi	Director	2022-08-01
0001665160-22-002138	1	Nikolaos Tezapsidis	CEO, President and Chairman of the Board of Directors	2022-08-01
0001665160-22-002136	4	Dr. Rajesh Garg	Director	2022-08-01
0001665160-22-002136	3	Ruola Ning	Founder and Chairman of the Board	2022-08-01
0001665160-22-002136	2	David Georges	US President	2022-08-01
0001665160-22-002136	1	Matthew Stack	CFO	2022-08-01
0001665160-22-002136	5	Dr. Changhua Qiu	Director	2022-08-01
0001746059-22-000289	1	Stephen Chouinard	Head of Business Operations	2022-08-01
0001665160-22-002135	2	Michael Sean Simmons	CEO and Director	2022-08-01
0001665160-22-002135	1	Oksana Simmons	CFO and Director	2022-08-01
0001665160-22-002134	1	Diana Ott	CFO	2022-08-01
0001828984-22-000005	1	Roberto Tepichin III	Founder & CEO	2022-07-25
0001665160-22-002129	1	Michael Alfaro	CEO	2022-07-29
0001670254-22-000807	1	Ajoa J Addae	Ms.	2022-07-29
0001670254-22-000807	2	Nina Tran Ngoc Huynh	Cofounder & CBO	2022-07-29
0001670254-22-000807	3	Mal Tayag	Chief Executive Officer	2022-07-29
0001665160-22-002132	1	Elisa Lewis	President and Co-Founder, CEO and Head of Brand	2022-07-29
0001665160-22-002132	2	Jose Camilo Velasquez	Founder, Head of Brand and Director	2022-07-29
0001665160-22-002131	1	Nicholas A. Williams	CEO	2022-07-29
0001665160-22-002128	1	Emil Nnani	CEO & Director	2022-07-29
0001665160-22-002128	2	Cory Smith	CFO	2022-07-29
0001665160-22-002128	3	Christiana Winfrey	COO	2022-07-29
0001665160-22-002130	1	Charles Sutera III	Chief Executive Officer and Director	2022-07-29
0001742162-22-000004	1	Tanen Andrews	Founder/CEO	2022-07-29
0001665160-22-002130	2	Janna Melzer Sutera	Chief Clinical Officer and Director	2022-07-29
0001746059-22-000288	1	Stephen Reece Scelfo	Owner and Founder	2022-07-29
0001665160-22-002127	1	Jason Richards	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-29
0001665160-22-002126	1	Adam Colton	CEO, CFO and Director	2022-07-29
0001665160-22-002126	2	Kurt Hanson	Director	2022-07-29
0001669191-22-000770	6	Maria Romina Talabucon	Board Member	2022-07-29
0001669191-22-000770	7	Joel  Carter	Board Member	2022-07-29
0001669191-22-000770	8	Andrew Dillard	Board Member	2022-07-29
0001669191-22-000770	9	Alfonso Paisley	Board Member	2022-07-29
0001669191-22-000770	5	Gary Rushin	Board Member	2022-07-29
0001669191-22-000770	1	Andrew Dillard	Principal Executive Officer	2022-07-29
0001669191-22-000770	2	Gary Rushin	Principal Financial Officer	2022-07-29
0001669191-22-000770	3	Andrew Dillard	Principal Accounting Officer	2022-07-29
0001669191-22-000770	4	Angel Jose	Board Member	2022-07-29
0001665160-22-002123	2	Erik Vadeson	CFO	2022-07-29
0001665160-22-002123	1	John Terry	CEO and Director	2022-07-29
0001924902-22-000013	1	Jeral Clyde II	Chief Executive Officer	2022-07-29
0001763150-22-000006	1	Paul L. Burroughs, III	Director	2022-07-29
0001763150-22-000006	2	Thomas Gutierrez	Director	2022-07-29
0001665160-22-002121	2	Robert N. Blair	Board Member	2022-07-29
0001665160-22-002121	3	Drue Freeman	Board Member	2022-07-29
0001665160-22-002121	1	David Colleen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-29
0001746059-22-000287	1	Damaris Aponte	Owner and CEO	2022-07-29
0001669191-22-000768	4	James Applebach	Board Director	2021-02-18
0001669191-22-000768	5	Gerard S. O'Connor MD, FACS, AOA	Board Director	2021-02-18
0001669191-22-000768	3	Jane Scaccetti	Board Director	2021-02-18
0001669191-22-000768	1	John C. Matthews	Board Director	2021-02-18
0001669191-22-000768	2	Saul Reibstein	Board Director	2021-02-18
0001670254-22-000805	1	Josh Booty	Secretary	2022-07-28
0001670254-22-000805	2	Jack Booty	Co-Founder	2022-07-28
0001670254-22-000804	2	Chandra Gundlapalli	Chief Systems Architect	2022-07-28
0001670254-22-000804	1	Kennedy Ross	Chief of Staff	2022-07-28
0001670254-22-000804	3	Edward Mbeche	Founder and CEO	2022-07-28
0001665160-22-002119	1	George Andrew Ochoa	Chief Executive Officer, Director, Chairman	2022-07-29
0001665160-22-002118	2	Ryan Ouzounian	Company Treasurer and Chief Information Officer	2022-07-29
0001665160-22-002118	1	Ryan Burningham	CEO and Director	2022-07-29
0001891254-22-000003	1	Tabraiz Khan	Tabraiz Khan	2022-07-29
0001891254-22-000002	1	Sarah Daigneault	President	2022-07-29
0001746059-22-000286	1	Matthew Hummel	Owner and Founder	2022-07-29
0001587317-22-000006	1	Jeremy McCool	Director	2022-07-29
0001665160-22-002117	1	Jason Meltzer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-29
0001939688-22-000002	1	Phil Kim	Manager	2022-07-29
0001763150-22-000002	1	Paul L. Burroughs, III	Director	2022-07-27
0001763150-22-000002	2	Thomas Gutierrez	Director	2022-07-27
0001669191-22-000765	1	Andrew Dillard	Principal Executive Officer	2022-07-29
0001669191-22-000765	2	Gary Rushin	Principal Financial Officer	2022-07-29
0001669191-22-000765	9	Alfonso Paisley	Board Member	2022-07-29
0001669191-22-000765	4	Angel Jose	Board Member	2022-07-29
0001669191-22-000765	5	Gary Rushin	Board Member	2022-07-29
0001669191-22-000765	6	Maria Romina Talabucon	Board Member	2022-07-29
0001669191-22-000765	7	Joel  Carter	Board Member	2022-07-29
0001669191-22-000765	8	Andrew Dillard	Board Member	2022-07-29
0001669191-22-000765	3	Andrew Dillard	Principal Accounting Officer	2022-07-29
0001936495-22-000002	1	Stephen Gates	President	2022-07-29
0001665160-22-002114	3	Jeff Milkie	Director	2022-07-28
0001665160-22-002114	4	Jim Lockhart	Director	2022-07-28
0001670254-22-000800	1	Ben Fisher	CEO and Founder	2022-07-27
0001670254-22-000803	1	Mallory Keller	COO	2022-07-28
0001670254-22-000803	2	Brenton Strine	CTO	2022-07-28
0001670254-22-000803	3	Luke Keller	CEO	2022-07-28
0001670254-22-000802	1	Ben Fisher	CEO and Founder	2022-07-27
0001665160-22-002113	1	Daniel Davis	VP of RandD, Co-Founder, and Director	2022-07-28
0001665160-22-002113	2	Tom Tefft	Director	2022-07-28
0001665160-22-002113	3	Kim Mageau	Vice Chair of the Board of Directors	2022-07-28
0001665160-22-002113	4	George Arida	Chief Financial Officer, Chief Operating Officer and Director	2022-07-28
0001665160-22-002113	5	Curt Christensen	Vice President of Manufacturing, Cofounder, and Director	2022-07-28
0001665160-22-002114	1	Christie Covarrubias	Co-Founder, CEO and Chairman of the Board	2022-07-28
0001665160-22-002114	2	Mark Hoiland	Director	2022-07-28
0001821982-22-000008	1	Kyle Sims	Manager	2022-07-28
0001669191-22-000761	5	Dan Cox	Board Member	2022-07-28
0001669191-22-000761	4	Mike Ortega	Board Member	2022-07-28
0001669191-22-000761	3	Gary  Levine	Principal Accounting Officer	2022-07-28
0001669191-22-000761	2	Gary  Levine	Principal Financial Officer	2022-07-28
0001669191-22-000761	1	Mike Ortega	Principal Executive Officer	2022-07-28
0001669191-22-000760	3	Ganga Bathula	Principal Accounting Officer	2022-07-28
0001669191-22-000760	5	Ganga Bathula	Board Member	2022-07-28
0001669191-22-000760	4	Kranthi Bathula	Board Member	2022-07-28
0001669191-22-000760	2	Kranthi Bathula	Principal Financial Officer	2022-07-28
0001669191-22-000760	1	Ganga Bathula	Principal Executive Officer	2022-07-28
0001746059-22-000285	1	Bobby McAfee-Leason	Owner and Founder	2022-07-28
0001746059-22-000284	1	Rebecca Colette	Owner and CEO	2022-07-28
0001746059-22-000283	1	Tracy Pointer	Owner and Founder	2022-07-28
0001746059-22-000282	1	Ibraheem Abdul-Malik	Owner and Founder	2022-07-28
0001746059-22-000281	1	Joseph Price	Owner and Founder	2022-07-28
0001746059-22-000280	1	Ricardo h. Correia	Owner	2022-07-28
0001871367-22-000004	1	Nicole Accetta	CFO/COO, Vice president Secretary Director	2022-07-15
0001928129-22-000003	2	Amy Wells	Member	2022-07-27
0001928129-22-000003	1	Cameron Wells	Member	2022-07-27
0001928129-22-000003	3	Chris Archer	Member	2022-07-27
0001670254-22-000798	1	Jay Byam	Founder & CEO	2022-07-27
0001670254-22-000796	1	Chris Bauman	Co-Founder and CEO	2022-07-26
0001746059-22-000279	1	Seth Hunter	Owner and CoFounder	2022-07-28
0001665160-22-002112	3	Sumeet Murarka	Chief Technology Officer	2022-07-28
0001665160-22-002112	1	Claudio Randal Serafini	Chief Executive Officer	2022-07-28
0001665160-22-002112	2	Randal Alexander Serafini	Chief Operating Officer and President	2022-07-28
0001665160-22-002111	1	Rajini Anachi	CEO and President	2022-07-28
0001665160-22-002111	2	Bala Jana	Vice President, Treasurer, and Secretary	2022-07-28
0001670254-22-000795	1	H. Michele Cole	President & Director	2022-07-28
0001670254-22-000795	2	David Coho	Officer, CFO	2022-07-28
0001670254-22-000795	3	Ross O. Youngs	Founder, Inventor, & Chairman	2022-07-27
0001746059-22-000278	1	Jeffrey Brown	Owner and CoFounder	2022-07-28
0001665160-22-002109	1	John D Terry	CEO	2022-07-28
0001746059-22-000277	1	Shera Fournier	Owner and Founder	2022-07-28
0001931510-22-000001	1	Eric Knight	President, CEO	2022-07-27
0001931510-22-000001	2	Joseph Rosa	Co-Founder, Board Member	2022-07-27
0001670254-22-000791	1	Bill Kerr	Founder & CEO	2022-07-26
0001670254-22-000794	3	Anthony Spina	Co-Founder	2022-07-22
0001670254-22-000794	1	Matt Sievers	Co-founder	2022-07-25
0001670254-22-000790	1	Arati Bhosale	Co-Founder & CEO	2022-07-26
0001670254-22-000794	2	Anthony Spina	Co-Founder	2022-07-22
0001931510-22-000001	3	Robert Pellatier	Board Member	2022-07-27
0001665160-22-002108	1	Frederic Speed Bancroft	CEO/Chairman	2022-07-27
0001665160-22-002108	7	Ozzie Fernandez	Director	2022-07-27
0001665160-22-002108	6	Juliana Hernandez	CFO	2022-07-27
0001665160-22-002108	5	Chris Meaux	Director	2022-07-27
0001665160-22-002108	4	Luis Garcia	Director	2022-07-27
0001665160-22-002108	2	Mitch Rotolo	Director	2022-07-27
0001665160-22-002108	3	Ross Ford	Director	2022-07-27
0001665160-22-002107	1	John Danny Dubuk	CEO, CFO, Director, President	2022-07-27
0001665160-22-002105	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-27
0001665160-22-002104	1	Harmen van Kamp	Senior VP of Global Sales and Director	2022-07-27
0001665160-22-002104	2	Mark Keenan	Director	2022-07-27
0001746059-22-000276	1	Kenneth VanHouten	Owner and CoFounder	2022-07-27
0001921426-22-000003	1	Josh Wilbur	Director	2022-07-27
0001891254-22-000001	1	Melinda Durham	President	2022-07-27
0001940018-22-000003	2	Melissa Kay Hargis	Chief Technology Officer (&quot;CTO&quot;) & Secretary	2022-07-26
0001940018-22-000003	1	James McGibney	Chief Executive Officer (&quot;CEO&quot;) and President	2022-07-26
0001840948-22-000005	1	Vernon Jones	CEO	2022-07-27
0001746059-22-000275	1	Lilian Wilborne	Owner and Founder	2022-07-26
0001669191-22-000757	4	Uri Stern	Board Member	2022-07-26
0001669191-22-000757	1	David Young	Principal Executive Officer	2022-07-26
0001669191-22-000757	2	David Young	Principal Financial Officer	2022-07-26
0001669191-22-000757	3	David Young	Principal Accounting Officer	2022-07-26
0001669191-22-000757	5	Michael Herr	Board Member	2022-07-26
0001669191-22-000756	4	Thomas Carmody	Board Member	2022-07-26
0001669191-22-000756	3	Manuel Teixeira	Principal Accounting Officer	2022-07-26
0001669191-22-000756	1	Manuel Teixeira	Principal Executive Officer	2022-07-26
0001669191-22-000756	2	Manuel Teixeira	Principal Financial Officer	2022-07-26
0001665160-22-002101	1	Cara Bucciferro	Founder, CEO, President and Director	2022-07-26
0001670254-22-000788	3	Cris Cantolla	CEO & Co-founder	2022-07-25
0001670254-22-000788	2	Prithwi Thakuria	Founder, President & Chairman	2022-07-25
0001670254-22-000788	1	Lekha Mishra	CTO & Co-founder	2022-07-26
0001670254-22-000786	2	Kumar Sundaresan	Founder and CEO	2022-07-25
0001670254-22-000786	1	Gayatri Kumar Sundaresan	Vice President	2022-07-25
0001079973-22-000893	1	/s/ Ted Thomas	CEO & President	2022-07-26
0001665160-22-002098	2	Rahul Shendure	Chairman, Board of Directors	2022-07-26
0001665160-22-002098	1	Balakrishnan Nair	CEO & President	2022-07-26
0001665160-22-002098	3	Kristin Martinez	Board Member	2022-07-26
0001935379-22-000001	1	Saul Lehigh Nadler	CEO/CFO	2022-07-26
0001665160-22-002096	3	Eric Thompson	COO, Director	2022-07-26
0001665160-22-002096	4	Richard Buck	CSO, Chairman	2022-07-26
0001665160-22-002096	1	Judah Ben Hur	CEO, CTO, Secretary, Director	2022-07-26
0001665160-22-002096	2	Dan Thomas	CFO, Director	2022-07-26
0001937967-22-000001	1	Doris Valdivia	President	2022-07-26
0001872052-22-000003	1	Lydie Livolsi	Founder and CEO	2022-07-26
0001665160-22-002093	1	Adrian Nicholas Solgaard Janzen	Founder & CEO	2022-07-25
0001590498-22-000003	1	Stephan Paternot	Chairman of the Board	2022-07-25
0001590498-22-000003	2	Tim Wesley	Director	2022-07-25
0001590498-22-000003	3	Michael Joe	Director	2022-07-25
0001590498-22-000003	5	David Wertheimer	Director	2022-07-25
0001590498-22-000003	4	Yair Landau	Director	2022-07-25
0001665160-22-002091	2	Bob Rutter	Director	2022-07-25
