ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-23-000592	4	Carolyn Price	Board Member	2023-06-16
0001665160-23-001410	1	Jason Carlson	CEO and Principal financial officer	2023-06-16
0001665160-23-001410	2	Mary Carlson	Chairman of the Board	2023-06-16
0001828649-23-000004	1	Neil Littman	President and CEO	2023-06-16
0001828649-23-000004	2	Richard Gibb	COO	2023-06-16
0001665160-23-001409	1	Adrian Nicholas Solgaard Janzen	Founder and CEO	2023-06-16
0001665160-23-001406	1	Cody Alfar	CEO	2023-06-16
0001746059-23-000160	1	Sara Ingle	Owner and Founder	2023-06-16
0001665160-23-001403	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2023-06-16
0001665160-23-001403	1	Daniel Rubenstein	Chief Operating Officer	2023-06-16
0001665160-23-001401	1	Nicolas Guerrieri	CEO/Founder	2023-06-16
0001665160-23-001401	2	Roberto Guerrieri	Director, Lead Strategic Advisor	2023-06-16
0001981130-23-000001	1	Carlin Farner	CMO	2023-06-16
0001746059-23-000159	1	Ian Rushing	General Partner	2023-06-16
0001746059-23-000158	1	Stephen Rogacki	Owner and CoFounder	2023-06-16
0001981122-23-000001	1	Leah Culley	CEO	2023-06-16
0001670254-23-000647	2	Carlos Robles-Shanahan	Co-founder	2023-06-15
0001670254-23-000647	1	Rafael Robles	Co-Founder	2023-06-15
0001670254-23-000645	1	Santiago Capurro	CFO	2023-06-15
0001670254-23-000645	2	Pablo Capurro	CSO	2023-06-15
0001670254-23-000645	3	Gonzalo Rodriguez	CEO	2023-06-14
0001746059-23-000157	1	Kathryn Read	Owner and Founder	2023-06-15
0001665160-23-001399	2	Justin Cypert	Controller	2023-06-15
0001665160-23-001399	5	Lewis Peter Smith	Chairman of the Board	2023-06-15
0001665160-23-001399	4	James W. DeYoung	Board Member	2023-06-15
0001665160-23-001399	3	David Kazynski	Executive VP of Sales and Marketing and Board of Directors Member	2023-06-15
0001665160-23-001399	1	Mark Q. Niederauer	President, CEO and Board Member	2023-06-15
0001665160-23-001397	1	Scott Hansen	CEO and Principal Financial Executive	2023-06-15
0001665160-23-001397	5	Brandon Perry	Director	2023-06-15
0001665160-23-001397	2	Jay Ward	Director	2023-06-15
0001665160-23-001397	3	Michael Kane	Director	2023-06-15
0001665160-23-001397	4	Michael Horn	Director	2023-06-15
0001665160-23-001396	1	Jason Parker	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-15
0001972790-23-000001	1	Arnoldus Smit	Director	2023-06-15
0001972790-23-000001	2	Faris Zacina	Director	2023-06-15
0001670254-23-000643	1	Timothy Pettee	Director	2023-06-15
0001670254-23-000643	2	Matt Venturi	CEO & Founder	2023-06-14
0001665160-23-001395	1	Frances Maier	Founder and Chief Executive Officer	2023-06-14
0001665160-23-001395	2	Joseph Maier	Chief Technology Officer	2023-06-14
0001981028-23-000001	1	Hasan Siber	CEO	2023-06-15
0001890811-23-000003	1	Jacob Gutstein	Sole Director	2023-06-15
0001978085-23-000001	2	Chris Freeman	Director	2023-06-15
0001978085-23-000001	1	Adetokumboh M'Cormack	Director	2023-06-15
0001665160-23-001393	1	Warren Vandever	CEO	2023-06-14
0001665160-23-001393	2	David Soileau	Chief Revenue Officer, Secretary	2023-06-14
0001665160-23-001390	3	Robert Aaron Hoffman	Chief Brand and Product Manager, Director	2023-06-14
0001665160-23-001390	2	Michelle Kimbrell Hoffman	Director of Manufacturing, Director	2023-06-14
0001665160-23-001390	1	Dean Tyler Jenks	CEO, Director, CFO/Principal Accounting Officer	2023-06-14
0001665160-23-001388	2	Michael Jacobs	Director	2023-06-14
0001665160-23-001388	1	Arkadiy Okhman	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2023-06-14
0001746059-23-000156	1	Katherine Redman	Program Director	2023-06-14
0001669191-23-000588	1	Carolyn Price	Principal Executive Officer	2023-06-14
0001669191-23-000588	3	Carolyn Price	Principal Accounting Officer	2023-06-14
0001669191-23-000588	4	Carolyn Price	Board Member	2023-06-14
0001669191-23-000588	2	Carolyn Price	Principal Financial Officer	2023-06-14
0001958449-23-000011	1	Milan Martin	Founder, President/CEO, Treasurer/CFO, Secretary and Director	2023-06-14
0001981118-23-000002	1	Bradley Keiller	CEO	2023-06-14
0001962006-23-000004	3	/s/ BRENDA LILIANA QUIROZ SALAS	CHIEF MARKETING OFFICER	2023-06-14
0001962006-23-000004	2	/s/ JORGE LUIS RANGEL PERALTA	CHIEF TECHNOLOGY OFFICER	2023-06-14
0001962006-23-000004	1	/s/ JONATAN VAZQUEZ PINA	CEO	2023-06-14
0001958686-23-000002	1	/s/ BEN HUDSON	CO-FOUNDER, CEO	2023-06-14
0001963136-23-000006	1	/s/ AARON GEVAIS	CEO	2023-06-14
0001665160-23-001386	1	Collin Taylor	CEO, Principal Accounting Officer, Sole Director	2023-06-14
0001665160-23-001383	1	SEBASTIEN GADDINI	PRESIDENT	2023-06-14
0001979976-23-000001	1	/s/ Todd Hagopian	Chief Operating Officer	2023-06-06
0001746059-23-000155	1	Scott Kirkpatrick	Managing Member	2023-06-14
0001746059-23-000154	1	Stephen Rogacki	Owner and CoFounder	2023-06-14
0001978317-23-000002	1	Michael Aboujamra	CEO	2023-06-14
0001978317-23-000001	1	Cynthia Hernandez	CEO	2023-06-14
0001665160-23-001380	3	Zane Hardin	Vice President of Marketing	2023-06-13
0001665160-23-001380	1	Sean Luangrath	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-13
0001665160-23-001380	2	Bradley Barrott	Director	2023-06-13
0001959407-23-000004	1	Michael Anise	CEO	2023-06-13
0001644600-23-000115	3	John Stahl	CFO and Director	2023-06-13
0001644600-23-000115	2	Leigh Steinberg	Co-CEO and Director	2023-06-13
0001644600-23-000115	1	Ray Powers	CEO and Director	2023-06-13
0001971313-23-000004	1	Deb Driggers	Managing Member	2023-06-13
0001971313-23-000003	1	Monique Hayward	CEO	2023-06-13
0001977958-23-000001	1	Emily H. Rudman	Director	2023-06-13
0001644600-23-000113	2	Chase Larson	Chief Operating Officer	2023-06-13
0001644600-23-000113	1	Reid Covington	Chief Executive Officer, Principal Financials Officer, Principal Accounting Officer, and Director	2023-06-13
0001644600-23-000113	3	Claire Miles	Chief Creative Officer	2023-06-13
0001952625-23-000001	1	Anurag Goel	CEO	2023-06-13
0001670254-23-000641	2	Luca Zambello	Founder & CEO	2023-06-12
0001670254-23-000641	1	John G. Waller	Director	2023-06-13
0001981118-23-000001	1	Bradley Keiller	CEO	2023-06-13
0001979363-23-000004	1	Michael Le	Manager	2023-06-12
0001669191-23-000585	1	Francisco Jose Martin	Principal Executive Officer	2023-06-12
0001669191-23-000585	4	Francisco Jose Martin	Board Member	2023-06-12
0001669191-23-000585	6	Javier Placer	Board Member	2023-06-12
0001669191-23-000585	2	Francisco Jose Martin	Principal Financial Officer	2023-06-12
0001669191-23-000585	3	Francisco Jose Martin	Principal Accounting Officer	2023-06-12
0001669191-23-000585	5	Poul Petersen	Board Member	2023-06-12
0001670254-23-000640	2	Sada Wane	Co-Founder, CEO	2023-06-10
0001670254-23-000640	1	Ahmadou Diop	Co-Founder, COO	2023-06-10
0001979363-23-000003	1	Michael Le	Manager	2023-06-12
0001669191-23-000583	1	John Godbout	Principal Executive Officer	2023-06-12
0001669191-23-000583	3	John Godbout	Principal Accounting Officer	2023-06-12
0001669191-23-000583	2	John Godbout	Principal Financial Officer	2023-06-12
0001669191-23-000583	4	John Godbout	Board Member	2023-06-12
0001963859-23-000005	1	Herman Edwin Cruz	Director	2023-06-12
0001746059-23-000153	1	Omar Pereney	Owner and Founder	2023-06-12
0001644600-23-000111	1	Nelson Del Rio	Co CEO	2023-06-12
0001644600-23-000111	2	Aaron Holm	Co CEO / CFO / Secretary	2023-06-12
0001665160-23-001379	1	Scott Larson	CEO and Director, Principal Accounting Officer	2023-06-12
0001665160-23-001379	2	Fred Northup Jr.	Director	2023-06-12
0001665160-23-001379	3	Joshua James	Director	2023-06-12
0001979171-23-000002	1	James Arabatzis	CEO	2023-06-12
0001665160-23-001376	4	Neil Roseman	Director	2023-06-12
0001665160-23-001376	2	Zevi Kramer	Director of Engineering, Director	2023-06-12
0001665160-23-001376	1	Mary Ellen Kramer	CEO, Principal Accounting Officer, Director	2023-06-12
0001665160-23-001376	3	Shawn Groce	CTO, Director	2023-06-12
0001746059-23-000152	1	Catherine Pollard	Co-Owner and CoFounder	2023-06-12
0001979700-23-000001	1	Michael Kamau Ferguson	CEO	2023-06-12
0001670254-23-000638	2	Sada Wane	Co-Founder, CEO	2023-06-08
0001670254-23-000638	1	Ahmadou Diop	COO	2023-06-08
0001665160-23-001374	1	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-09
0001140361-23-029108	2	/s/ Mark Bruning	Manager	2023-06-09
0001140361-23-029108	3	/s/ Arthur Kanowitz	Manager	2023-06-09
0001140361-23-029108	5	/s/ Troy Noem	Manager	2023-06-09
0001140361-23-029108	1	/s/ Elyse Blazevich	Manager	2023-06-09
0001140361-23-029108	4	/s/ Bruno Darre	Manager	2023-06-09
0001669191-23-000580	4	Paul Gendrolis	Board Member	2023-06-09
0001669191-23-000580	3	Paul Gendrolis	Principal Accounting Officer	2023-06-09
0001669191-23-000580	2	Paul Gendrolis	Principal Financial Officer	2023-06-09
0001669191-23-000580	1	Paul Gendrolis	Principal Executive Officer	2023-06-09
0001669191-23-000577	4	Daniel Waterman	Board Member	2023-06-09
0001669191-23-000577	3	Daniel Waterman	Principal Accounting Officer	2023-06-09
0001669191-23-000577	2	Daniel Waterman	Principal Financial Officer	2023-06-09
0001669191-23-000577	1	Daniel Waterman	Principal Executive Officer	2023-06-09
0001746059-23-000151	1	Cortney Kaczmarek	Owner and CoFounder	2023-06-09
0001665160-23-001372	1	Andrew Christodoulides	CEO, President, Director, and principal accounting officer	2023-06-09
0001665160-23-001372	2	Laurence Levi	Chief Strategy Officer, Secretary, and Director	2023-06-09
0001670254-23-000635	1	Stephen Musumeci	Writer/Director	2023-06-08
0001979363-23-000001	1	Michael Le	Manager	2023-06-08
0001670254-23-000634	1	Mirabel Vranjkovic	Managing Partner	2023-06-07
0001670254-23-000632	3	Jeremy McCool	Founder & CEO	2023-05-31
0001670254-23-000632	1	Wanda Lopuch	Board Director	2023-06-03
0001670254-23-000632	2	David Chait	Board Member	2023-06-01
0001665160-23-001370	1	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director	2023-06-08
0001746059-23-000150	1	Mark Snyder	Owner and President	2023-06-08
0001746059-23-000149	1	Heath Wessling	Owner and Founder	2023-06-08
0001669191-23-000567	6	Yuichiro Takayanagi	Board Member	2023-06-08
0001669191-23-000567	5	Ericka Wojack	Board Member	2023-06-08
0001669191-23-000567	3	Ericka Wojack	Principal Accounting Officer	2023-06-08
0001669191-23-000567	2	Ericka Wojack	Principal Financial Officer	2023-06-08
0001669191-23-000567	1	Bradley Larschan	Principal Executive Officer	2023-06-08
0001669191-23-000567	4	Bradley Larschan	Board Member	2023-06-08
0001669191-23-000568	2	Archil  Cheishvili	Principal Financial Officer	2023-06-08
0001669191-23-000568	3	Archil  Cheishvili	Principal Accounting Officer	2023-06-08
0001669191-23-000568	4	Levan  Silagadze	Board Member	2023-06-08
0001669191-23-000568	5	Archil  Cheishvili	Board Member	2023-06-08
0001669191-23-000568	1	Archil  Cheishvili	Principal Executive Officer	2023-06-08
0001669191-23-000566	4	Scott Kauffman	Board Member	2023-06-08
0001669191-23-000566	3	Scott Kauffman	Principal Accounting Officer	2023-06-08
0001669191-23-000566	1	Scott Kauffman	Principal Executive Officer	2023-06-08
0001669191-23-000566	2	Scott Kauffman	Principal Financial Officer	2023-06-08
0001669191-23-000565	1	John Dinusson	Board Member	2023-06-08
0001669191-23-000565	2	Irene Waldridge	Board Member	2023-06-08
0001934516-23-000004	1	Stephanie LaFlora	CEO	2023-06-08
0001979171-23-000001	1	James Arabatzis	CEO	2023-06-08
0001670254-23-000630	1	Sammy Moir	Director & SVP Marketing	2023-06-06
0001670254-23-000630	2	Michael Machat	Founder & CEO michael@vampire.com	2023-06-06
0001665160-23-001369	1	Arnold Leitner	CEO, Director	2023-06-08
0001665160-23-001369	2	Bob Rutter	Director	2023-06-08
0001665160-23-001368	1	William Haugland	Chief Executive Officer and President	2023-06-07
0001665160-23-001368	2	Richard Harris	Co-Founder, Treasurer, and Board Member	2023-06-07
0001665160-23-001368	3	Stuart I Harris	Co-Founder, Board Member, and Secretary	2023-06-07
0001670254-23-000628	1	Craig Tobin	Investor	2023-06-06
0001670254-23-000628	2	Jay Carl Allen	CEO	2023-06-06
0001670254-23-000628	3	Mark L Hansard	Investor	2023-06-06
0001670254-23-000628	4	Brad Fehn	Board Member and President	2023-06-05
0001834218-23-000001	2	David Nguyen	CEO	2023-05-26
0001834218-23-000001	1	Harini Kumar	CFO	2023-05-26
0001669191-23-000560	5	Joel Steinmetz	Board Member	2023-06-07
0001669191-23-000560	4	Shari Noonan	Board Member	2023-06-07
0001669191-23-000560	2	Shari Noonan	Principal Financial Officer	2023-06-07
0001669191-23-000560	1	Shari Noonan	Principal Executive Officer	2023-06-07
0001669191-23-000560	6	Max  Hooper	Board Member	2023-06-07
0001669191-23-000560	7	Sarah  Biller	Board Member	2023-06-07
0001669191-23-000560	3	Shari Noonan	Principal Accounting Officer	2023-06-07
0001670254-23-000626	1	Corey Ashton Walters	CEO	2023-06-06
0001815564-23-000001	1	Mark Holland	CEO	2023-06-07
0001973422-23-000007	1	Zachariah C Holzapfel	CEO	2023-06-07
0001973422-23-000006	1	Anna Li	CEO	2023-06-07
0001670254-23-000624	1	Lorena de la Maza Krzeptowsky	Vice President	2023-06-02
0001670254-23-000624	2	Daniela Gomez de la Maza	Treasurer	2023-06-01
0001670254-23-000624	3	Luis Gomez Sanchez	President	2023-06-01
0001670254-23-000624	4	Luis Fernando Gomez	Co Founder & CEO	2023-06-01
0001062993-23-013076	1	/s/ Carlos Cruz	Director	2023-05-26
0001973422-23-000005	1	Dianna Palmer	CEO	2023-06-07
0001973422-23-000004	1	Marissa Childers	CEO	2023-06-07
0001665160-23-001367	2	Corey Nickels	CFO	2023-06-07
0001665160-23-001367	1	Maryse Williams	Founder, CEO and Director	2023-06-07
0001973422-23-000003	1	Anna Li	CEO	2023-06-07
0001670254-23-000623	1	Josh Terry	Co Founder - Head of Marketing and Implementation	2023-06-05
0001979136-23-000001	1	Desmond Hayes	President	2023-06-07
0001665160-23-001365	2	David Lin Wen	Chief of Engineering	2023-06-06
0001665160-23-001365	1	Ilya Polokhin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-06
0001670254-23-000616	2	Roderick de Rode	CEO	2023-06-05
0001670254-23-000618	1	Emma Payne	CEO	2023-06-01
0001934804-23-000005	1	Ashley Bratcher	Manager of the Manager	2023-06-06
0001670254-23-000616	1	Serge De Warrimont	CIO	2023-06-05
0001670254-23-000620	2	Rebekah Jasso Jensen	Founder & Visionary	2023-06-02
0001670254-23-000621	1	Robert MacNaughton	Coach	2023-06-05
0001670254-23-000619	1	Erik Bork	Writer-Director-Producer	2023-06-06
0001670254-23-000621	2	Shelby Robbins	Founder & CEO	2023-06-05
0001670254-23-000620	1	Espen Jensen	COO	2023-06-02
0001746059-23-000148	1	Jeffrey Smith	Owner and Founder	2023-06-06
0001665160-23-001362	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-06
0001953427-23-000004	1	Mark McNally	Director	2023-06-06
0001979165-23-000003	1	Rachel Klemek	CEO	2023-06-06
0001821982-23-000006	1	Kyle Sims	Manager	2023-06-06
0001665160-23-001358	3	John Chopack	Director	2023-06-06
0001665160-23-001358	5	George Shahin	Director	2023-06-06
0001665160-23-001358	4	Dave Watson	Chief of Operations and Director	2023-06-06
0001665160-23-001358	2	Jeff Jacobs	Director	2023-06-06
0001665160-23-001358	1	Leigh Colby	President and CEO	2023-06-06
0001979200-23-000002	1	/s/ Mark Sutherland	Manager	2023-06-06
0001968645-23-000003	1	/s/ CEO	Matthew Schneider	2023-06-06
0001670254-23-000614	2	Robert Lee Habian	Founder & CEO	2023-06-05
0001670254-23-000614	1	Kenneth Lee Buckler	Chief Financial Officer	2023-06-05
0001665160-23-001357	1	David Obasiolu	CEO, Director and Principal Accounting Officer	2023-06-06
0001980112-23-000001	1	Danielle Mullen	CEO	2023-06-06
0001391267-23-000005	1	Russ Kendall	Manager	2023-06-06
0001391267-23-000005	2	Matt Whitaker	Manager	2023-06-06
0001669191-23-000555	6	Robbie DeBarros	Board Member	2023-06-06
0001669191-23-000555	1	Glen DeBarros	Principal Executive Officer	2023-06-06
0001669191-23-000555	2	Glen DeBarros	Principal Financial Officer	2023-06-06
0001669191-23-000555	3	Robbie DeBarros	Principal Accounting Officer	2023-06-06
0001669191-23-000555	4	Glen DeBarros	Board Member	2023-06-06
0001669191-23-000555	5	Gerardo  Melendrez	Board Member	2023-06-06
0001213900-23-046248	3	/s/ Mindy Rex	Director	2023-05-26
0001213900-23-046248	4	/s/ Stephen James	Director	2023-05-30
0001213900-23-046248	5	/s/ Chris Loeffler	Director	2023-05-31
0001213900-23-046248	2	/s/ Connie Carras	Director	2023-05-27
0001213900-23-046248	1	/s/ Robert M. Worsley	Director, CEO, CFO	2023-05-27
0001746059-23-000147	1	Aurelio Ramirez	Owner and Founder	2023-06-05
0001746059-23-000146	1	Cullen Farrell	Owner and CoFounder	2023-06-05
0001669191-23-000553	3	Robert Waterman	Principal Accounting Officer	2023-06-05
0001669191-23-000553	2	Robert Waterman	Principal Financial Officer	2023-06-05
0001669191-23-000553	1	Robert Waterman	Principal Executive Officer	2023-06-05
0001669191-23-000553	4	Robert Waterman	Board Member	2023-06-05
0001665160-23-001355	1	Nicholas Bernardini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-06-05
0001979200-23-000001	1	/s/ Mark Sutherland	Manager	2023-06-05
0001665160-23-001354	2	Lawrence Walton	Secretary; Board Member	2023-06-05
0001665160-23-001354	1	Luke Schneider	CEO	2023-06-05
0001665160-23-001354	4	Glenn Zemel	Board Member, Chief Scientific Officer	2023-06-05
0001665160-23-001354	3	Jeffrey Fahrenwald	Board Member and Acting Chief Financial Officer	2023-06-05
0001665160-23-001354	5	Jason Patton	Vice President, Board Member	2023-06-05
0001665160-23-001354	6	Mark Schneider	Board Member	2023-06-05
0001665160-23-001352	3	Norb Seufert	President and Marketing Director	2023-06-05
0001665160-23-001352	2	Lawrence E. Goldenthal	Director, COO, and General Counsel	2023-06-05
0001665160-23-001352	4	Jim Chase	Board Director	2023-06-05
0001665160-23-001352	1	Stephen D Rosen	Board Chairman, CEO and Principal Accounting Officer	2023-06-05
0001665160-23-001351	1	Jason Carlson	CEO and Principal financial officer	2023-06-05
0001665160-23-001351	2	Mary Carlson	Chairman of the Board	2023-06-05
0001746059-23-000145	1	Marcus Hamblin	Owner and CEO	2023-06-05
0001665160-23-001350	3	Eva Doss	Director	2023-06-05
0001665160-23-001350	2	Danny Barnes	Chief Pharmacy Officer, Director	2023-06-05
0001665160-23-001350	1	Eddison Hudson	CEO, CTO, Director and principal accounting officer	2023-06-05
