ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001746059-23-000070	1		Issuer is extending the deadline to make an investment.	Dabrie Holdings, LLC	Limited Liability Company		RI	2022-03-21	106 BLACKSTONE BLVD		PROVIDENCE	RI	02906	https://www.facebook.com/Rhode-Island-Pickleball-103022742383481	MainVest, Inc.	N	0001746059	007-00162	
0001665160-23-000466	0			CANNECHT, INC.															
0001508594-23-000003	0		Includes financials statements and clerical errors corrections.	THC Farmaceuticals, Inc.	Corporation		UT	2005-04-14	2789 RIO VISTA DR	SUITE 3	ST. GEORGE	UT	84790	www.cbdg.com	ChainRaise Portal LLC	N	0001870874	007-00314	316068
0001821982-23-000005	0		Adjusting the end date of the offering and an updated offering page.	J. Johnson & Company, LLC	Limited Liability Company		NC	2019-03-29	1129 CORPORATION PARKWAY	SUITE 181/199	RALEIGH	NC	27610	https://www.hubbkitchens.com/	Vicinity LLC	N	0001798542	007-00223	307772
0001932704-23-000002	0	$67,301.00 IN INVESTMENTS MADE		EV Solar Kits LLC	Limited Liability Company		TX	2021-08-10	6112 SEVILLE DR		AUSTIN	TX	78724	https://www.evsolarkits.com	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001665160-23-000465	0	At the close of the offering, the issuer closed on $24,635.37 and 30,803 number of securities.		YOV, Inc.	Corporation		DE	2020-10-19	108 S. CLARK DRIVE, APT #404	PMB 6105	LOS ANGELES	CA	90048	https://www.myyov.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000464	0	At the close of the offering, the issuer closed on $414,995.60 and 439,635 number of securities.		Metric Medical Devices, Inc.	Corporation		TX	2009-04-13	846 SILVER SPRINGS		HELOTES	TX	78063	http://metricmd.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001958996-23-000001	0	The Offering closed successfully on 3/12/2023, having received investment commitments of $183,270, although a final accounting has not taken place.		Golightly, Inc.	Corporation		DE	2018-08-27	1835 E. HALLANDALE BEACH BLVD	STE. 351	HALLANDALE	FL	33009	https://www.wegolightly.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000463	0	At the close of the offering, the issuer closed on $58,887.44 and 27,246 number of securities.		Calibre Biometrics Inc.	Corporation		DE	2022-02-18	35 WALNUT STREET, SUITE 100	SUITE 100	WELLESLEY HILLS	MA	02481	https://calibrebio.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000462	0	At the close of the offering, the issuer closed on $21,720.16 and 5,709 number of securities.		STRANDSMART INC	Corporation		DE	2017-09-27	501 W. BROADWAY SUITE 800		SAN DIEGO	CA	92101	https://strandsmart.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000461	0	At the close of the offering, the issuer closed on $101,002.10 and 82,994 number of securities.		Eva Medtec, Inc	Corporation		MN	2016-07-07	6300 W. OLD SHAKOPEE ROAD, STE 140		BLOOMINGTON	MN	55438	http://evamedtec.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000254	0			AmeriNor, LLC	Limited Liability Company		TX	2016-01-01	2225 Ambush Canyon		Leander	TX	78641	https://www.sanaraskincare.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001942453-23-000001	0			Phone2 Inc.	Corporation		DE	2022-04-13	5151 CALIFORNIA AVENUE		IRVINE	CA	92617	https://phone2.io		N			
0001665160-23-000459	0			iHealthScreen, Inc.	Corporation		DE	2015-05-20	132-02 89th Av, Suite 214		Richmond Hill	NY	11418	https://www.ihealthscreen.org/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000274	0			Metaiye Media Inc	Corporation		WY	2019-08-30	600 Fifth Avenue	2nd	New York	NY	10020	www.metaknyts.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001954278-23-000002	0	The Offering closed successfully on 3/18/2023, having received investment commitments of $35,126, although a final accounting has not taken place.		Pylons Inc.	Corporation		DE	2019-05-31	228 PARK AVE S	PMB 94225	NEW YORK	NY	10013	https://pylons.tech	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000457	1		Issuer is extending their end date	AEV Charging, Inc	Corporation		DE	2021-05-19	2417 N Lincoln St		Burbank	CA	91504	https://aevcharging.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000252	0			We're So Dead Movie LLC	Limited Liability Company		GA	2022-09-01	5169 Sheridan Lane		Dunwoody	GA	30338	www.killerkarenmovie.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001956568-23-000003	0			Churn on Harts Run Road LLC	Limited Liability Company		PA	2019-11-12	2819 RIDGE DRIVE		ALLISON PARK	PA	15101	www.churngetsme.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001956568-23-000002	1		Target end date updated	Corinne's Place Holdings LLC	Corporation		NJ	2007-12-07	1254 HADDON AVE		CAMDEN	NJ	08103	http://corinnesplace.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001914364-23-000001	0			Adun Inc	Corporation		DE	2021-11-30	16305 WESTHEIMER ROAD	SUITE 106A	HOUSTON	TX	77082	www.getadun.com		N			
0001970241-23-000002	0			Spitz MN	Corporation		MN	2015-12-07	518 E. HENNEPIN AVE		MINNEAPOLIS	MN	55414	www.spitzrestaurant.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001970241-23-000001	0			Young Kobras LLC	Limited Liability Company		CA	2019-05-06	940 COMMERCIAL ST	STE D	SAN CARLOS	CA	94070	www.youngkobras.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001794222-23-000002	0			New World Savings, Inc.	Corporation		CA	2017-08-21	33831 GRANADA DRIVE	DANA POINT	CA	CA	92629	https://Joinguac.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001943286-23-000004	0			Revero Inc	Corporation		DE	2019-07-11	3031 STEINER STREET	UNIT 2	SAN FRANCISCO	CA	94123	www.revero.com		N			
0001943286-23-000003	0			Revero Inc	Corporation		DE	2019-07-11	3031 STEINER STREET	UNIT 2	SAN FRANCISCO	CA	94123	www.revero.com		N			
0001669191-23-000271	0		the issuer extended the offering deadline.	Nebulai Corp	Corporation		DE	2021-07-07	651 N Broad St	Ste 205 #6067	Middletown	DE	33317	https://nebulai.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000270	0		the issuer extended the offering deadline.	CureLab Veterinary Inc.	Corporation		DE	2020-10-19	417 Greenlodge Steet		Dedham	MA	02026	https://www.curelabveterinary.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001185185-23-000243	0	At the offering close, the issuer received investment commitments of $327,356. The funds are currently being processed, subject to clearing procedures of the issuer's intermediary, escrow agent and payment processors. Thus, the final amount may be lower.		Aurox Holdings Inc.	Corporation		NV	2021-11-30	4514 COLE AVENUE, SUITE 600		DALLAS	TX	75205	https://getaurox.com	TZERO MARKETS, LLC	N	0001779408	008-70355	000304537
0001943286-23-000002	0			Kencko Foods, Inc.	Corporation		DE	2017-07-14	16192 COASTAL HWY		LEWES	DE	19958-3608	www.kencko.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001903596-23-000211	0			Nano Mobile Healthcare, Inc.	Corporation		DE	2010-04-21	ONE BOSTON PLACE,	SUITE 2600	BOSTON	MA	62108	www.vnthotc.com		N			
0001781955-23-000004	0		Campaign will be extended to May 15th, 2023.	Dome Audio Inc.	Corporation		DE	2019-04-16	47 US HIGHWAY 46	UNIT 7	HACKETTSTOWN	NJ	07840	www.domeaudioinc.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-23-000456	1		Issuer is extending their end date	Full Circle Brewing Co. Ltd., LLC	Limited Liability Company		CA	1998-05-01	620 F Street		Fresno	CA	93706	https://www.fullcirclebrewing.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001864861-23-000002	0			OhmniLabs, Inc.	Corporation		DE	2015-06-19	2367 BERING DR.		SAN JOSE	CA	95131	https://ohmnilabs.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001969703-23-000001	0			Elevare Technologies, Inc.	Corporation		DE	2022-03-30	100 ILLINOIS STREET	SUITE 200	ST. CHARLES	IL	60174	www.elevaretechnologies.com	NETSHARES FINANCIAL SERVICES LLC	N	0001805615	008-70502	000307532
0001746059-23-000069	0			Lola Granola Bar	Corporation		NY	2012-08-23	186 MILLS ROAD		NORTH SALEM	NY	10560	http://Lolasnacks.com	MainVest, Inc.	N	0001746059	007-00162	
0001945889-23-000001	0			FRONTMAN Inc.	Corporation		DE	2020-09-21	175 PEARL STREET		BROOKLYN	NY	11201	https://befrontman.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000454	0			SineWatts, Inc.	Corporation		DE	2011-06-14	4900 California Ave Ste 210B		Bakersfield	CA	93309	www.sinewatts.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001477932-23-001661	1		Updated Target & Maximum Offering Amounts	Next Dynamics, Inc.	Corporation		TX	2003-09-03	226 N. FRONT ST.	SUITE 143	WILMINGTON	NC	28401	www.nextdynamicscorp.com	CASTLE PLACEMENT, LLC	N	0001638202	008-69612	000189511
0001665160-23-000452	0			ScriptCo Inc.	Corporation		DE	2019-05-08	6916 Woodway Dr		Woodway	TX	76712	www.scriptco.com		N			
0001942207-23-000003	0			Purpose8 Real Estate, LLC	Limited Liability Company		MI	2018-12-26	19815 NEGAUNEE		REDFORD	MI	48240	www.kornrstore.com		N			
0001942207-23-000002	0			Purpose8 Real Estate, LLC	Limited Liability Company		MI	2018-12-26	19815 NEGAUNEE		REDFORD	MI	48240	www.kornrstore.com		N			
0001942207-23-000001	0	100% of minimum target raised Offering closed on March 21, 2023.		Venture on 12th Place, LLC	Limited Liability Company		AZ	2022-06-14	5227 N 7TH STREET		PHOENIX	AZ	85014	https://neighborhood.ventures/	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001967437-23-000002	1		The Amendment extends the offering deadline. This amendment is material but no investments have been received in this offering as of the date of filing.	Super Crowd, Inc.	Corporation		DE	2022-11-22	4342 EDGEWATER CROSSING DR		JACKSONVILLE	FL	32257	https://thesupercrowd.com/	MiTec, PBC	N	0001690300	007-00133	292759
0001968221-23-000001	1		Update to target end date	Rockfish Collective, LLC	Limited Liability Company		OH	2022-05-12	2600 DETROIT AVE		CLEVELAND	OH	44113	https://www.hingetowngrocery.com/menu	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001967859-23-000001	0			Rockfish Collective, LLC	Limited Liability Company		OH	2022-05-12	2600 Detroit Ave		Cleveland	OH	44113	https://www.hingetowngrocery.com/menu	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001918617-23-000003	1		update ownership percentage of founder, bankruptcy information, updates to use of proceeds, updates to medfire team, pitch deck and use of proceeds exhibit, formatting and other minor changes	MedFire Innovations Inc.	Corporation		CA	2016-06-22	2425 CAMINO DEL RIO SOUTH, STE. 125		SAN DIEGO	CA	92108	www.medfire.com	MiTec, PBC	N	0001690300	007-00133	292759
0001665160-23-000450	0			Eventnoire, Inc	Corporation		DE	2017-09-17	222 Merchandise Mart Plaza #1212		Chicago	IL	60654	www.eventnoire.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000267	0		the issuer extended the offering deadline.	Artificial Intelligence Economic Development Corporation	Corporation		DE	2017-05-01	6242 Warner Avenue	Suite 7-F	Huntington Beach	CA	92647	www.Aiedc.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000448	1		Issuer is extending their end date	Bombarda Rum USA, Inc.	Corporation		FL	2020-04-20	13300 SW 98TH PL		Miami	FL	33176	https://bombardarum.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001185185-23-000236	0		Correction to maximum offering amount to match Form C part 2 data.	Above: Space Development Corp	Corporation		DE	2022-06-16	4100 MARKET STREET SW	SUITE 100	HUNTSVILLE	AL	35808	Orbitalassembly.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001956784-23-000001	0			Von Perry, Inc	Corporation		DE	2021-04-05	7410 DELTA DRIVE		ROWLETT	TX	75088	https://www.vonperrybuild.com/	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001794805-23-000003	1		Update the Audited Financial Statements (which have been restated), update the target number of securities to be offered to 5M, and make various updates to the Risk Factors. See Form C/A for additional disclosures.	Republic Core LLC	Limited Liability Company		DE	2019-03-08	149 5TH AVENUE	FLOOR 10	NEW YORK	NY	10010	www.republic.co/note	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000447	0	At the close of the offering, the issuer closed on $13,137.21 and 9,387 number of securities.		Macrofit, Inc.	Corporation		DE	2018-10-03	4946 BELLAIRE AVE		LOS ANGELES	CA	91607	https://www.joinfitapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001943902-23-000001	0			Boundless Robotics Inc.	Corporation		MA	2019-09-18	12 Channel Street	Suite 202 (C/o MassRobotics)	BOSTON	MA	02210	https://boundlessrobotics.com/		N			
0001665160-23-000446	1		Issuer is increasing their offering maximum	Fanbase Social Media, Inc.	Corporation		DE	2019-10-01	976 Jefferson St. NW Suite I		Atlanta	GA	30318	fanbase.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000444	1		Issuer is extending campaign end date	Cann-Ade Corp	Corporation		NV	2019-11-27	2598 E. SUNRISE BLVD. SUITE 2104		FORT LAUDERDALE	FL	33304	https://www.cann-ade.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000443	0	At the close of the offering, the issuer closed on $1,051,851.18 and 1,501,643 number of securities.		YouSolar, Inc.	Corporation		DE	2010-05-11	292 BROKAW ROAD		SANTA CLARA	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-23-000044	0			Virtuix Holdings Inc.	Corporation		DE	2013-12-20	1826 KRAMER LANE STE H	SUITE H	AUSTIN	TX	78758	www.virtuix.com	DEALMAKER SECURITIES LLC	Y	0001872856	008-70756	000315324
0001669191-23-000265	0		the issuer extended the offering deadline.	Solib Solutions LLC	Limited Liability Company		NC	2022-01-06	232 High House Rd		Cary	NC	27513	https://www.solibsolutions.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000264	0		the issuer extended the offering deadline.	EFIS Products, Inc.	Corporation		DE	2019-03-04	392 Central Park W		New York	NY	10025	http://fitjab.io	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000263	0		the issuer extended the offering deadline.	FanShark, Inc.	Corporation		DE	2019-02-28	68 Southfield Avenue	Suite 100	Stamford	CT	06902	https://fanshark.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000262	0		the issuer extended the offering deadline.	Blockchain Laboratories, Inc.	Corporation		DE	2021-04-26	1309 Coffeen Ave	Suite 4853	Sheridan	WY	82801	https://blockchainlaboratories.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001185185-23-000232	0			Above: Space Development Corp	Corporation		DE	2022-06-16	4100 MARKET STREET SW	SUITE 100	HUNTSVILLE	AL	35808	Orbitalassembly.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001669191-23-000261	0		the issuer extended the offering deadline.	Above & Beyond Studios, Inc.	Corporation		DE	2020-11-06	20 Glade Ave		Jamaica Plain	MA	02368	https://shopfreedom.io/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001952562-23-000001	0			Fierce Technology, Inc.	Corporation		DE	2021-08-04	14 WALL STREET	20TH FLOOR	NY	NY	10005	https://www.getfierce.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001855384-23-000004	0			Mobile Medical Doctors Holding Company, Inc.	Corporation		DE	2017-08-21	MAGHARIBI PLACE, GB18	MAI MAHIU ROAD	NAIROBI WEST, NAIROBI	M3	MRP 8HV	https://www.tibu.africa/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000441	0			Capsaicin Holdings, Inc.	Corporation		DE	2019-09-17	1111 Brickell Ave, Suite 2000		Miami	FL	33131	http://drinksandinista.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000440	0			PittMoss LLC	Limited Liability Company		DE	2015-01-06	2603 Duss Avenue		Ambridge	PA	15003	www.pittmoss.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000438	1		Issuer is extending their campaign end date	TransSiP, Inc.	Corporation		CA	2014-02-20	52 FULL MOON		IRVINE	CA	92618	https://transsip.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000437	1		Issuer updated their page and is extending their end date	AtomBeam Technologies Inc.	Corporation		DE	2017-08-17	1036 Country Club Dr, Suite 200		Moraga	CA	94556	https://atombeamtech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001969045-23-000002	0		(Revised for material changes on March 20, 2023) Amendment for: a) change of offering close date from April 27, 2023, to April 13, 2023 and b) change in Maximum Target Offering Amount to $124,000	MISE LLC	Limited Liability Company		OR	2020-05-26	9808 N EDISON ST		PORTLAND	OR	97203	https://misefootwear.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001670254-23-000250	0			Recompose, PBC	Other	Public Benefit Corporation	DE	2017-05-10	4 South Idaho	Suite 101	Seattle	WA	98134	http://www.recompose.life	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-23-000255	0		the issuer extended the offering deadline.	HiveSkill LLC	Limited Liability Company		DE	2020-04-30	745 Atlantic Ave		Boston	MA	02111	https://hiveskill.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-23-000248	0		Increasing Early Bird by 5k.	Prolific Brewing Company, LLC	Limited Liability Company		CA	2020-09-09	39595 Calle San Clemente		Murrieta	CA	92562	http://prolificbrewingcompany.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000247	0		Updating financials to fix clerical error.	Zero Cheating, Inc	Corporation		DE	2022-11-22	3200 N Federal Hwy	#206-18	Boca Raton	FL	33431	https://zerocheating.com/index.html	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001967939-23-000002	1		(Revised for material changes on March 17, 2023) Amendment for: a) change of offering close date from April 18, 2023, to April 5, 2023 and b) change in Maximum Target Offering Amount to $124,000	Het Say LLC	Limited Liability Company		CA	2021-09-27	907 DELTA WAY		SAN JOSE	CA	95122	www.hetsaycali.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001670254-23-000249	0		Raising Early Bird	Qnetic Corporation	Corporation		DE	2022-09-20	276 5th Avenue	Suite 704 - 3137	New York	NY	10001	http://www.qnetic.energy	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000433	1		Issuer is extending their campaign and updating their financials to 2021 2022	Alpha Motor Corporation	Corporation		DE	2020-08-20	9551 Irvine Center Drive		Irvine	CA	92618	https://www.alphamotorinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000432	1		Issuer is extending their end date, updating the team, and updating the page	Foresyte, Inc	Corporation		IL	2022-03-29	3021 N Southport Avenue Apt 4A		Chicago	IL	60657	http://foresyteapp.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000430	0			Earth Merchant, Inc	Corporation		DE	2022-10-18	13813 NE 51st st		Vancouver	WA	98682	https://earthmerchant.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001941873-23-000001	1		Extend Offering End Date	Marketplace Austin LLC	Limited Liability Company		TX	2021-01-22	5900 BALCONES DRIVE, SUITE 100		AUSTIN	TX	78731	https://www.themarketplaceatx.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
