ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-22-000998	0			BYGMusic LLC	Limited Liability Company		CA	2015-04-23	1140 Highland Avenue #169		Manhattan Beach	CA	90266	http://www.BYGMusic.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000997	1		Adding a lead investor for their raise.	Airthium Inc.	Corporation		DE	2017-05-17	14425 Falcon Head Blvd	BUILDING E - Suite 100	Austin	TX	78738	https://www.airthium.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002492	1		Issuer is extending campaign end date.	Shark Wheel, Inc.	Corporation		DE	2018-12-21	22600 LAMBERT STREET 704-A	704-A	LAKE FOREST	CA	92630	www.sharkwheel.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001940265-22-000003	1		Target end date and target amount updated	Gumbo to Geaux Corportate Catering	Limited Liability Company		AL	2022-07-20	2211 PUP RUN		HELENA	AL	35080	www.gumbotogeaux.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-22-000356	0	At the close of the offering, the issuer closed on $37,600.00. The funds are currently being processed. The actual amount may be lower.		PUPS Pet Club LLC	Limited Liability Company		IL	2022-04-25	350 N ORLEANS ST STE 9000N		CHICAGO	IL	60654	http://www.pupspetclub.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000355	0	At the close of the offering, the issuer closed on $35,200.00. The funds are currently being processed. The actual amount may be lower.		WharfLB LLC	Limited Liability Company		DC	2021-07-08	843 UPSHUR STREET NW		WASHINGTON	DC	20011	http://www.luckybuns.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000354	0	At the close of the offering, the issuer closed on $24,000.00. The funds are currently being processed. The actual amount may be lower.		Catalillies Play Cafe LLC	Limited Liability Company		VA	2022-06-27	2014 GENEVIEVE TRL		WILLIAMSBURG	VA	23185	http://catalilliesplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002491	1		Issuer is extending campaign end date.	BANCROFT AUTOMATED RESTAURANT SYSTEMS, INC.	Corporation		DE	2019-03-26	7117 FLORIDA BLVD		BATON ROUGE	LA	70806	https://speedy-eats.net/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001944708-22-000002	0		Correction to Target Offering Amount.	Bob's Famous BBQ Inc	Corporation		FL	2018-05-09	8030 SIERRA GARDENS DR		JACKSONVILLE	FL	32219	www.bobsfamousbbq.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002490	1		Issuer is extending campaign end date.	Beach Box Safe, Inc.	Corporation		DE	2019-02-13	1300 MEMORIAL DRIVE SOUTHEAST, UNIT 18		ATLANTA	GA	30317	www.beachbox.co	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002489	1		Issuer is extending campaign end date.	Revel Energy, Inc.	Corporation		DE	2017-10-09	2323 MAIN ST.		IRVINE	CA	92614	https://revel-energy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001902271-22-000002	0	The Offering closed successfully on 9/24/2022, having received investment commitments of $150,920.26, although a final accounting has not taken place.		Capsule Social, Inc.	Corporation		DE	2021-01-11	651 N BROAD ST	SUITE 206	MIDDLETOWN	DE	19709	https://capsule.social	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001920911-22-000002	0	The Offering closed successfully on 9/26/2022, having received investment commitments of $66,970, although a final accounting has not taken place.		Growmotely, Inc.	Corporation		DE	2020-08-17	2810 N CHURCH STREET	PMB 71440	WILMINGTON	DE	19802-4447	https://growmotely.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001719122-22-000006	0			Halo Lifestyle LLC															
0001669191-22-000927	0		the issuer extended the offering deadline.	MassGenie	Corporation		CA	2016-04-01	3943 Irvine Blvd.	#170	Irvine	CA	92602	https://powerbuy.app	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000926	0		the issuer extended the offering deadline.	Demand Derivatives Corp.	Corporation		DE	2017-08-08	99 Wall Street	Suite 3901	New York	NY	10005	https://demandderivatives.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000925	0		the issuer extended the offering deadline.	Cust Corp.	Corporation		DE	2021-11-22	745 Atlantic Ave.		Boston	MA	02110	https://custcorp.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001937968-22-000001	0	Total raised $92,250		Pharmara Labs LLC	Limited Liability Company		TX	2019-10-01	1511 JUSTIN RD	STE 106A	LEWISVILLE	TX	75077	www.formulationrx.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001896757-22-000005	0			Halen Technologies Inc	Corporation		DE	2022-04-01	651 N Broad St	STE 205	MIDDLETOWN	DE	19709	gethalen.com	Akemona, Inc.	N	0001748730	007-00173	000299685
0001665160-22-002487	0			Reaper Robs, Inc.															
0001665160-22-002486	0			Statum Systems Inc.															
0001665160-22-002488	0			VOOSH TECHNOLOGIES, INC															
0001670254-22-000995	0			SliceSpace Inc.	Corporation		DE	2022-05-18	18000 Commerce Parkway	Unit A-S	Mt. Laurel	NJ	08054	http://SliceSpace.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001942452-22-000001	0			This App Saves Lives, Inc.	Corporation		DE	2020-10-27	40 E Montgomery Ave	4th Floor	Ardmore	PA	19003	https://thisappsaveslives.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-002484	0			OOTIFY, INC.															
0001665160-22-002482	0	At the close of the offering, the issuer closed on $41,006.71 and 8,828 number of securities.		Skeptic Distillery Co.	Corporation		IL	2014-10-12	2525 W LE MOYNE ST.		MELROSE PARK	IL	60160	https://www.skepticdistillery.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002485	0			Speranza Therapeutics, Inc.															
0001665160-22-002483	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $309,756.42 and 57,418 number of securities.		Satellite Displays, Inc.	Corporation		DE	2018-02-26	480 OCEAN AVENUE	UNIT 6K	LONG BRANCH	NJ	07740	satellitedisplay.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000994	0			EX Venture Inc.	Corporation		FL	2021-01-22	13314 E Las Olas Blvd. #727		Fort Lauderdale	FL	33301	http://www.exventure.co/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001946213-22-000001	0			et Oliva LLC	Limited Liability Company		DC	2021-03-09	1140 3RD STREET NE FL-1		WASHINGTON	DC	20002	https://www.etoliva.com	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-002481	1		Issuer is extending campaign end date.	SapientX Inc.	Corporation		DE	2016-04-06	4600 SMITH GRADE ROAD		SANTA CRUZ	CA	95060	https://www.sapientx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000991	0			Homepro Toolbox LLC	Limited Liability Company		AZ	2022-01-14	44 West Monroe Street	#3105	Phoenix	AZ	85003	http://www.homeprotoolbox.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000920	0			Community Musician, Inc.	Corporation		DE	2018-03-22	1920 McKinney Avenue	7th Floor	Dallas	TX	75201	https://investors.communitymusician.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000916	0			Digital Direct IR, Inc.	Corporation		NY	1998-02-25	61-21 183rd Street		Fresh Meadows	NY	11365	https://digitaldirectir.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001892733-22-000001	0			Pneumeric, Inc.	Corporation		DE	2021-07-19	823 4th Street SW		Rochester	MN	55902	www.pneumeric-medical.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001665160-22-002480	0		minimum investment amount update	AWOL Outdoors, Inc.	Corporation		WI	2009-07-15	7640 Washington Avenue South		Eden Prairie	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002479	0			AWOL Outdoors, Inc.	Corporation		WI	2009-07-15	7640 Washington Avenue South		Eden Prairie	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000353	1		Issuer is updating the pro-forma projections on the Offering Memorandum.	Glow Worm Play Cafe, LLC	Limited Liability Company		KY	2021-04-09	962 BARRET AVE		LOUISVILLE	KY	40204	https://www.glowwormplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001017386-22-000430	0			China Solar & Clean Energy Solutions, Inc.	Corporation		NV	1983-03-21	2 VALLEY VIEW DRIVE	SUITE 2000	AVON	NY	14414	www.csol.pro	truCrowd	N	0001667145	007-00015	283063
0001746059-22-000352	1		Intermediary is correcting a typographical error.	Busy Bee Play Cafe, LLC	Limited Liability Company		IN	2022-03-11	10304 LEMBERGER BLVD		ZIONSVILLE	IN	46077	www.thebusybeeplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000351	0			Busy Bee Play Cafe, LLC	Limited Liability Company		IN	2022-03-11	10304 LEMBERGER BLVD		ZIONSVILLE	IN	46077	www.thebusybeeplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001091818-22-000138	0			QUEST OIL CORP	Corporation		WY	2021-04-22	19 BALDWIN PATH	BLDG. #12, SUITE #100	DEER PARK	NY	11729	www.questoil.net	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-22-000350	0			Hen LLC	Limited Liability Company		CO	2022-08-01	302 G ST		SALIDA	CO	81201	https://www.littleredhensalida.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002478	0			Certaintio Inc	Corporation		DE	2018-05-01	41 Sawyer Road		Wellesley	MA	02481	https://www.certaintio.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-22-000121	0			PVP International, Inc.	Corporation		DE	2019-01-08	1240 ROSECRANS AVE STE 120	STE. 120	MANHATTAN BEACH	CA	90266	pvp.com	DEALMAKER SECURITIES LLC	N	0001872856	008-70756	000315324
0001665160-22-002476	0			LitonRx, Inc.	Corporation		DE	2022-07-08	2080 N Dobson Road # 3		Chandler	AZ	85226	www.litonrx.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000989	0			HEVO Inc.	Corporation		DE	2011-11-01	147 PRINCE ST.	BROOKLYN	NEW YORK	NY	11201	http://www.hevo.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000988	0		Non-material amendment extending the Early Bird terms to apply to investors in the first $178,100 of the raise.	Resolution 8 Technologies, Inc.	Corporation		DE	2019-01-19	8336 Paseo Vista Dr		Las Vegas	NV	89128	https://www.blissdivorce.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001946995-22-000001	0			Emerald Island Kitchen LLC	Limited Liability Company		PA	2020-08-11	711 ROCKWOOD DR		GIBSONIA	PA	15044	https://www.threebrothersbagels.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001017386-22-000427	0			PEGASUS TEL, INC.	Corporation		DE	2002-02-19	BLOEMENDALLSEWEG 69, 2061 CC	SUITE 707	BLOEMENDAALSEWEG, NETHERLANDS	P7	2061	pegasus-tel.com	truCrowd	N	0001667145	007-00015	283063
0001665160-22-002474	0			Fanbase Social Media, Inc.	Corporation		DE	2019-10-01	976 Jefferson St. NW Suite I		Atlanta	GA	30318	fanbase.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002472	0	At the close of the offering, the issuer closed on $122,492.25 and 14,117 number of securities.		StarchTek Corp.	Corporation		DE	2020-10-27	3911 CONCORD PIKE #8030, SMB 12973		WILMINGTON	DE	19803	https://starchtek.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000986	0			Happy Hippie Brewing Company, LLC	Limited Liability Company		TX	2017-10-15	607 S Cottonwood Dr		Richardson	TX	75080	http://www.happyhippiebeer.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000982	0			EX Venture Inc.	Corporation		FL	2021-01-22	13314 E Las Olas Blvd. #727		Fort Lauderdale	FL	33301	http://www.exventure.co/		N			
0001795749-22-000001	0			FIRST BITCOIN CAPITAL CORP.	Corporation		PR	2022-08-18	165 Ave Ponce De Leon,	Suite 201	san Juan	PR	00917	www.firstbitcoin.io	ChainRaise Portal LLC	N	0001870874	007-00314	316068
0001665160-22-002471	0	At the close of the offering, the issuer closed on $42,946.51 and 7,399 number of securities.		TargaZyme, Inc	Corporation		CA	2005-11-02	2100 PALOMAR AIRPORT ROAD, SUITE 214-219		CARLSBAD	CA	92011	http://targazyme.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002470	0	At the close of the offering, the issuer closed on $182,342 and 162,258 number of securities.		Kettlebread Franchising Corp	Corporation		DE	2022-03-10	491 COLLEGE HIGHWAY		SOUTHWICK	MA	01077	https://www.kettlebread.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000980	0			Fathom Video Inc.	Corporation		DE	2020-08-19	950 Emerald Bay Rd. #8729		South Lake Tahoe	CA	96150	https://fathom.video	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001853811-22-000001	0		Extension of Deadline to reach the Target Offering Amount	Opus Squared LLC	Limited Liability Company		CA	2021-03-19	952 SCHOOL STREET #102		NAPA	CA	94559	https://www.mikebolen.com/	EquityDoor, LLC	N	0001726368	007-00139	
0001929145-22-000002	0	The Offering closed successfully on 9/22/2022, having received investment commitments of $385,447.55, although a final accounting has not taken place.		Hire Runner Co	Corporation		DE	2022-03-15	6121 SUNSET BOULEVARD		LOS ANGELES	CA	90028	https://www.hirerunner.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000912	0		the issuer has extended the offering deadline.	Tahiti's Breeze, Inc.	Corporation		TX	2020-09-18	5570 Fm 423	Suite 250-2067	Frisco	TX	75034	https://tahitisbreeze.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002469	0	At the close of the offering, the issuer closed on $14,007.50 and 1,395 number of securities.		Here Today Brewing LLC	Limited Liability Company		WA	2019-06-21	2505 2ND AVE, SUITE 103		SEATTLE	WA	98109	https://www.heretodayseattle.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002468	0	At the close of the offering, the issuer closed on $17,746.68 and 21,703 number of securities.		Plover Animation Inc.	Corporation		SC	2022-03-02	2848 OPHELIA WAY		MYRTLE BEACH	SC	29577	http://ploveranimation.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002467	0		Minimum Funding Amount adjusted	The Conscious Good, Inc	Corporation		DE	2022-08-24	1450 2nd Street Suite 112		Santa Monica	CA	90401	www.ConsciousGood.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001930889-22-000005	0	Scrimmage has closed their offering and raised $87,569 through their SAFE agreement. A total of 87,569 securities have been sold.		Scrimmage Co.	Corporation		DE	2021-07-27	6401 CONESTOGA WAGON WAY		DEL VALLE	TX	78617	https://scrimmage.co	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-002466	0		Update maximum investment amount/min investment amount	Immergo Labs, Inc.	Corporation		DE	2022-03-04	250 Natural Bridges Dr		Santa Cruz	CA	95060	http://immergolabs.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001930889-22-000004	0		Minimum investment amount decreased to $252.	TrialSite Inc.	Corporation		DE	2021-04-30	159 W BROADWAY	SUITE 200	SALT LAKE CITY	UT	84101	http://trialsitenews.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-002464	0			The Conscious Good, Inc	Corporation		DE	2022-08-24	1450 2nd Street Suite 112		Santa Monica	CA	90401	www.ConsciousGood.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002462	0			Immergo Labs, Inc.	Corporation		DE	2022-03-04	250 Natural Bridges Dr		Santa Cruz	CA	95060	http://immergolabs.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000977	0			Payroll4Free.com, Inc.	Corporation		DE	2019-01-02	23297 COMMERCE PARK		BEACHWOOD	OH	44122	http://www.payroll4free.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000978	0			You:Flourish PBC	Other	Public Benefit Corporation	CO	2021-10-06	3100 N Downing St	Ste A	Denver	CO	80205	https://you-flourish.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000349	0			SEVEN POINT OF ILLINOIS LLC	Limited Liability Company		IL	2019-10-29	3360 N ELSTON AVE		CHICAGO	IL	60618	http://www.sevenpoint.org	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-000976	0			Payroll4Free.com, Inc.	Corporation		DE	2019-01-02	23297 Commerce Park		Beachwood	OH	44122	http://www.payroll4free.com		N			
0001665160-22-002459	0			TrueGen Health, Inc.	Corporation		DE	2021-12-01	932 S BRUNER ST		HINSDALE	IL	60521	https://www.addyourlabs.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002458	0		Issuer is updating team section	StrideTech Medical, Inc.	Corporation		DE	2019-06-25	1614 Timber Ln.		Boulder	CO	80304	https://www.stridetechgo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-000910	0		issuer updated cover image and subtitle on the offering page.	Famwisely, Inc.	Corporation		DE	2020-03-04	5414 West Daybreak Pkwy	C-4432	South Jordan	UT	84009	https://www.parentplaybook.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002456	1		Clarification that the issuer may disburse if less than $250k is raised	Steiner's Coffee Cake of New York, Inc.	Corporation		DE	2021-10-19	65 Sea Cliff Ave Suite 1A		Glen Cove	NY	11542	https://steinerscoffeecakeofnewyork.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001944708-22-000001	0			Bob's Famous BBQ Inc	Corporation		FL	2018-05-09	8030 SIERRA GARDENS DR		JACKSONVILLE	FL	32219	www.bobsfamousbbq.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001947027-22-000001	0			Luxvest 1 LLC	Limited Liability Company		FL	2022-09-07	1065 NE 125th Street		North Miami	FL	33161	casaboga.com/kelly28	Bananafina LLC.	N	0001808307	007-00235	
0001670254-22-000974	0			Athlete Plus Inc.	Corporation		DE	2021-10-01	84 Glacier Hills Center Dr.	#260163	Martin City	MT	59926	http://www.athleteplus.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000972	0			Apsy Inc	Corporation		DE	2020-07-28	8871 Burton Way		West Hollywood	CA	90048	https://www.apsy.io	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000971	1		Removing remaining early bird	Joulez, Inc.	Corporation		SD	2021-05-24	1100 Grand Concourse	Apt 1L	Bronx	NY	10456	http://www.drivejoulez.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000348	1		Intermediary is correcting a typographical error on Note Agreement and Offering Memorandum.	Glow Worm Play Cafe, LLC	Limited Liability Company		KY	2021-04-09	962 BARRET AVE		LOUISVILLE	KY	40204	https://www.glowwormplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001644600-22-000118	0	The offering is closed and the issuer raised $1,587,703 and issued 1,742,297 shares of Class B Common Stock.		PVP International, Inc.	Corporation		DE	2019-01-08	1240 ROSECRANS AVE STE 120	STE. 120	MANHATTAN BEACH	CA	90266	pvp.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
