ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-22-001025	1	Brad Gouldthorpe	Principal Executive Officer	2022-10-28
0001669191-22-001025	2	Brad Gouldthorpe	Principal Financial Officer	2022-10-28
0001669191-22-001025	3	Brad Gouldthorpe	Principal Accounting Officer	2022-10-28
0001665160-22-002828	3	Kirbi Isaac	COO	2022-10-28
0001665160-22-002828	2	David W. Hines	Exec. Vice President	2022-10-28
0001665160-22-002828	1	Jacques E. Shalo	President, CEO	2022-10-28
0001665160-22-002825	2	William Robert Bandy	Board Member	2022-10-28
0001665160-22-002825	1	Bryant George Cruse	CEO, Chairman of the Board	2022-10-28
0001665160-22-002825	3	Thomas William Loveland	Board Member	2022-10-28
0001781955-22-000012	1	Ben White	Founder and CEO	2022-10-28
0001747584-22-000040	1	Bryan Garcia	Duly Authorized	2022-10-28
0001670254-22-001127	1	Christopher Bils	Co-Founder and Senior Writer	2022-10-27
0001670254-22-001129	3	Shuchi Sarkar	Chief Marketing Officer	2022-10-26
0001670254-22-001129	2	Daniel Hawksley	Chief Financial Officer	2022-10-27
0001670254-22-001129	1	Alastair James	Chief Operating Officer	2022-10-27
0001670254-22-001127	2	Cornelis Van De Zande	Director	2022-10-27
0001670254-22-001127	3	Roberto Silva	Executive Director and Co-Founder	2022-10-27
0001670254-22-001129	4	Roy Lipski	CEO	2022-10-26
0001665160-22-002822	1	Lucinda Wright	CEO, President, Sole Director, and CFO	2022-10-27
0001099910-22-000209	1	Jane Burnes Leverenz	President & CEO	2022-10-27
0001644600-22-000129	1	Barry Buchholtz	Chief Executive Officer and Director	2022-10-27
0001644600-22-000129	2	Kaila Harter	Vice President and General Counsel, Secretary	2022-10-27
0001644600-22-000129	3	Joe Patterson	Director	2022-10-27
0001669191-22-001023	2	Timur Akilov	Principal Financial Officer	2022-10-27
0001669191-22-001023	3	Timur Akilov	Principal Accounting Officer	2022-10-27
0001669191-22-001023	1	James  O'Loughlin	Principal Executive Officer	2022-10-27
0001669191-22-001023	5	Timur Akilov	Board Member	2022-10-27
0001669191-22-001023	4	James  O'Loughlin	Board Member	2022-10-27
0001669191-22-001020	4	Leslie Peters	Board Member	2022-10-27
0001669191-22-001020	3	Brooks Bash	Principal Accounting Officer	2022-10-27
0001669191-22-001020	2	Brooks Bash	Principal Financial Officer	2022-10-27
0001669191-22-001020	1	Leslie Peters	Principal Executive Officer	2022-10-27
0001669191-22-001020	5	Brooks Bash	Board Member	2022-10-27
0001669191-22-001019	6	Bruce  Weber	Board Member	2022-10-27
0001669191-22-001019	4	Dennis  Dresser	Board Member	2022-10-27
0001669191-22-001019	5	Xugang Li	Board Member	2022-10-27
0001669191-22-001019	3	Bruce  Weber	Principal Accounting Officer	2022-10-27
0001669191-22-001019	2	Bruce  Weber	Principal Financial Officer	2022-10-27
0001669191-22-001019	1	Dennis  Dresser	Principal Executive Officer	2022-10-27
0001669191-22-001021	5	James Harris	Board Member	2022-10-27
0001669191-22-001021	4	Nikolaos Tezapsidis	Board Member	2022-10-27
0001669191-22-001021	3	Nikolaos Tezapsidis	Principal Accounting Officer	2022-10-27
0001669191-22-001021	7	John Wesson Ashford	Board Member	2022-10-27
0001669191-22-001021	1	Nikolaos Tezapsidis	Principal Executive Officer	2022-10-27
0001669191-22-001021	2	Nikolaos Tezapsidis	Principal Financial Officer	2022-10-27
0001669191-22-001021	6	Thomas Humphries	Board Member	2022-10-27
0001669191-22-001018	7	Regan Thomson	Board Member	2022-10-27
0001669191-22-001018	6	William  Metcalf	Board Member	2022-10-27
0001669191-22-001018	4	Rajmony Pannu	Board Member	2022-10-27
0001669191-22-001018	3	Jack Kloeber	Principal Accounting Officer	2022-10-27
0001669191-22-001018	2	Jack Kloeber	Principal Financial Officer	2022-10-27
0001669191-22-001018	1	Jack Kloeber	Principal Executive Officer	2022-10-27
0001669191-22-001018	5	Neil  Kelleher	Board Member	2022-10-27
0001665160-22-002821	4	Alex Diggins	CTO	2022-10-27
0001665160-22-002821	2	William Diggins Senior	Chairman	2022-10-27
0001665160-22-002821	3	Matt Jerrild	Chief Financial Officer	2022-10-27
0001665160-22-002821	1	William Diggins II	CEO	2022-10-27
0001665160-22-002820	1	Donald Read Spear	President and Director	2022-10-27
0001665160-22-002820	2	Steven J. Adelkoff	Director	2022-10-27
0001665160-22-002819	1	Matt Eau Claire	CEO and Manager	2022-10-27
0001746059-22-000384	1	Willy Wu Jye Hwa	Owner and CoFounder	2022-10-27
0001665160-22-002818	1	Ryan Morgan	CEO and CFO/Principal Accounting Officer	2022-10-27
0001665160-22-002818	2	Brandon Espy	Director	2022-10-27
0001665160-22-002817	1	Lutao Ning	CEO and Director	2022-10-27
0001665160-22-002817	5	Lee Fan	Director	2022-10-27
0001665160-22-002817	2	Matthew Stack	CFO	2022-10-27
0001665160-22-002817	6	Dr. Rajesh Garg	Director	2022-10-27
0001665160-22-002817	4	Ruola Ning	Founder and Chairman of the Board	2022-10-27
0001665160-22-002817	3	David Georges	US President	2022-10-27
0001942218-22-000005	1	Allen Kaplun	Director	2022-10-27
0001942218-22-000005	2	Irina Faybusovich	Director	2022-10-27
0001952295-22-000001	1	Eric Shampine	Managing Partner	2022-10-27
0001793079-22-000012	1	Edward Lerner	Director	2022-10-27
0001951831-22-000001	1	Sharon Maxwell	CEO	2022-10-26
0001665160-22-002816	1	Aaron Oppenheimer	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-26
0001665160-22-002816	2	Jacob Lampack	Co-CEO, Director	2022-10-26
0001948668-22-000001	1	Rosalind Maureen McCallard	CEO & Co-Founder	2022-10-26
0001665160-22-002813	2	Thomas Marchard	Chairman	2022-10-26
0001665160-22-002813	4	Phil Howarth	Director	2022-10-26
0001665160-22-002813	3	Constantin Pellissier	Director	2022-10-26
0001665160-22-002813	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-10-26
0001665160-22-002814	3	Farshid Guilak, PhD	Board Chairman	2022-10-26
0001665160-22-002814	2	Christine Estes	Director of Business and Finance, Secretary and Treasurer	2022-10-26
0001665160-22-002814	1	Bradley T. Estes, Ph.D.	CEO and Director	2022-10-26
0001665160-22-002814	4	Dave Nolan	Director	2022-10-26
0001746059-22-000383	1	Alexander White	Owner and CoFounder	2022-10-26
0001949056-22-000001	1	Meww Gomez	President	2022-10-26
0001746059-22-000382	1	Shelby Odies	Owner and CoFounder	2022-10-26
0001670254-22-001126	1	Diego Belbussi	Co-Founder	2022-10-24
0001670254-22-001126	2	Martin Moresco	Co-Founder & Chief Executive Officer	2022-10-24
0001670254-22-001124	1	Audrey Wu	Co-Founder + COO	2022-10-25
0001670254-22-001124	2	Alison Greenberg	Co-Founder + CEO	2022-10-25
0001666102-22-000022	1	Saraya Scott	Founder & CEO	2022-10-25
0001670254-22-001123	4	Dave Lauer	CEO	2022-10-18
0001670254-22-001123	3	Alex Cohen	COO	2022-10-18
0001670254-22-001123	2	Jon Flynn	Data	2022-10-18
0001670254-22-001123	1	Zachary Hoff	CTO	2022-10-18
0001665160-22-002810	1	Jon Stone	CEO, Secretary, Director, Treasurer and Founder	2022-10-25
0001746059-22-000381	1	Kyle Mayer	Owner and Founder	2022-10-25
0001747584-22-000038	1	Peter Krajsa	Managing Member	2022-10-25
0001942452-22-000003	1	Ryan Frankel	Founder & CEO	2022-10-25
0001943732-22-000003	1	Paul Syrstad	CEO, President, & Secretary	2022-10-25
0001391267-22-000004	1	Russ Kendall	Manager	2022-10-25
0001391267-22-000004	2	Matt Whitaker	Manager	2022-10-25
0001391267-22-000002	2	Matt Whitaker	Manager	2022-10-25
0001391267-22-000002	1	Russ Kendall	Manager	2022-10-25
0001746059-22-000380	1	Brian Keith	Owner and COO	2022-10-25
0001665160-22-002808	2	Bob Rutter	Director	2022-10-25
0001665160-22-002808	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer	2022-10-25
0001923348-22-000007	1	Christopher Sanders	Manager of MV Management, LLC	2022-04-28
0001923348-22-000007	3	Timothy Willie	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000007	4	John Raymond	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000007	5	Richard Reeve	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000007	2	Daniel Asbury	Class M Member of MVManagement, LLC	2022-04-28
0001670254-22-001121	3	Michael Stern	SVP Finance	2022-10-18
0001670254-22-001121	2	Marious Sjulsen	CIO	2022-10-18
0001670254-22-001121	1	J Stephen Emery, Jr.	Board of Directors	2022-10-18
0001670254-22-001121	4	Charles Clinton	CEO	2022-10-18
0001943732-22-000002	1	Paul Syrstad	CEO, President, & Secretary	2022-10-25
0001943732-22-000001	1	Paul Syrstad	CEO, President, & Secretary	2022-10-25
0001670254-22-001120	2	Martin Moresco	Co-Founder & Chief Executive Officer	2022-10-24
0001670254-22-001120	1	Diego Belbussi	Co-Founder	2022-10-24
0001670254-22-001117	1	Mark Titus	Founder, CEO	2022-10-24
0001670254-22-001113	2	Michael Cunha	Chief Financial Officer	2022-10-21
0001670254-22-001113	1	Maurice Kemp	CEO/President	2022-10-21
0001670254-22-001119	1	Alex MacCaw	CEO	2022-10-24
0001669191-22-001012	1	Leslie Peters	Principal Executive Officer	2022-10-24
0001669191-22-001012	2	Brooks Bash	Principal Financial Officer	2022-10-24
0001669191-22-001012	3	Brooks Bash	Principal Accounting Officer	2022-10-24
0001669191-22-001012	5	Brooks Bash	Board Member	2022-10-24
0001669191-22-001012	4	Leslie Peters	Board Member	2022-10-24
0001871367-22-000006	1	Nicole Accetta	CFO/COO, Vice president Secretary Director	2022-07-15
0001669191-22-001008	2	Peter  Goodman	Principal Financial Officer	2022-10-24
0001669191-22-001008	1	Peter  Goodman	Principal Executive Officer	2022-10-24
0001669191-22-001008	3	Peter  Goodman	Principal Accounting Officer	2022-10-24
0001669191-22-001008	4	Peter  Goodman	Board Member	2022-10-24
0001868902-22-000006	1	Nathan S Jacobs	CEO	2022-10-24
0001644600-22-000127	5	Luisa Fernanda Sugisawa Gil	Secretary of the Board, Director	2022-10-24
0001644600-22-000127	4	Richard Joye	Chairman, Director	2022-10-24
0001644600-22-000127	3	Alejandro Sanchez	Chief Marketing Officer	2022-10-24
0001644600-22-000127	2	Jean-Daniel Sciboz	Chief Administrative Officer and Interim Chief Operating Officer	2022-10-24
0001644600-22-000127	1	Jose Escuredo Roldan	Chief Executive Officer	2022-10-24
0001644600-22-000125	1	Christopher A. Scott-Ford	CEO	2022-10-24
0001670254-22-001110	2	Wei Chyuan Winston Wu	COO	2022-10-14
0001670254-22-001110	3	Stephen Lehman	Investor	2022-10-14
0001670254-22-001110	4	Thomas Ashley	CEO	2022-10-14
0001670254-22-001111	1	Enrique Balderas	Chief Operating and Business Development Officer	2022-10-20
0001670254-22-001111	2	Arshia Noori	CEO	2022-10-20
0001670254-22-001110	1	Thomas D Beers	Board member	2022-10-19
0001670254-22-001108	2	Samantha Boucher	Co-founder & CEO	2022-10-19
0001670254-22-001108	1	Edward Monical-Vuylsteke	Co-Founder & CTO	2022-10-19
0001941761-22-000005	1	John Ross Salcido	Co-President/ Executive Producer	2022-10-21
0001670254-22-001098	2	Steve Burton	CEO and Founder	2022-10-20
0001670254-22-001098	1	Judy Morley	President	2022-10-20
0001665160-22-002806	2	Conrad Smith	CRO	2022-10-21
0001665160-22-002806	1	Peter Griscom	CEO & Director	2022-10-21
0001670254-22-001106	2	Jeannine Davison	Founder/CEO	2022-10-20
0001670254-22-001106	1	Sven Davison	Co-Founder/COO	2022-10-20
0001670254-22-001104	1	Henry Lihn	CEO and Founder, Better World	2022-10-21
0001670254-22-001100	3	Thomas Ashley	CEO	2022-10-14
0001670254-22-001100	2	Thomas D Beers	Board member	2022-10-19
0001670254-22-001100	1	Steve Lehman	Board Member	2022-10-19
0001670254-22-001102	4	Alex Ruhter	CEO	2022-10-19
0001670254-22-001102	3	Christophe Dessaigne	President	2022-10-19
0001670254-22-001102	1	Mitchell Friesen	CFO	2022-10-21
0001670254-22-001102	2	Nathaniel H. Bocock	Board Member	2022-10-20
0001665160-22-002805	2	Harmen van Kamp	Senior VP of Global Sales and Director	2022-10-21
0001665160-22-002805	1	Zoltan Kemeny	CEO, President, Treasurer and Director	2022-10-21
0001665160-22-002805	3	Jan Lorant	Director	2022-10-21
0001669191-22-001006	1	Shannon Carmody Keyes	Principal Executive Officer	2022-10-21
0001669191-22-001006	2	Shannon Carmody Keyes	Principal Financial Officer	2022-10-21
0001669191-22-001006	3	Shannon Carmody Keyes	Principal Accounting Officer	2022-10-21
0001669191-22-001006	4	Shannon Carmody Keyes	Board Member	2022-10-21
0001669191-22-001005	5	Philip Anderson	Board Member	2022-10-21
0001669191-22-001005	4	Bruce Hymas	Board Member	2022-10-21
0001669191-22-001005	3	Bruce Hymas	Principal Accounting Officer	2022-10-21
0001669191-22-001005	2	Bruce Hymas	Principal Financial Officer	2022-10-21
0001669191-22-001005	1	Philip Anderson	Principal Executive Officer	2022-10-21
0001665160-22-002804	4	Kevin Tsujihara	Director	2022-10-21
0001665160-22-002804	1	Jeffrey Morin	Principal Executive officer and CEO	2022-10-21
0001665160-22-002804	2	Steve Bell	Chief Financial Officer (CFO), Principal Financial Officer and Principal Accounting Officer or Controller	2022-10-21
0001665160-22-002804	3	Todd Dagres	Director	2022-10-21
0001669191-22-001002	5	Bruce  Goldblatt	Board Member	2022-10-21
0001669191-22-001002	6	Ivana Sears	Board Member	2022-10-21
0001669191-22-001002	4	Charles  Grady	Board Member	2022-10-21
0001669191-22-001002	3	Ivana Sears	Principal Accounting Officer	2022-10-21
0001669191-22-001002	2	Ivana Sears	Principal Financial Officer	2022-10-21
0001669191-22-001002	1	Bruce  Goldblatt	Principal Executive Officer	2022-10-21
0001948385-22-000001	1	Steven Day	Owner and Manager	2022-10-20
0001877837-22-000005	4	William Felix, III	Managing Member	2022-10-20
0001877837-22-000005	3	Nicholas Ozuna	Managing Member	2022-10-20
0001877837-22-000005	2	Ishme Allah	Managing Member	2022-10-20
0001877837-22-000005	1	Ulysses Grant, IV	Managing Member	2022-10-20
0001947634-22-000003	1	Sarah Russo	President	2022-10-21
0001947634-22-000002	1	Lauren Hoheusle	President	2022-10-21
0001947634-22-000001	1	Chandra Davis	CEO	2022-10-21
0001665160-22-002803	1	James Iversen	CEO and Director	2022-10-20
0001670254-22-001092	2	Dariusz Lewandowski	CEO	2022-09-28
0001670254-22-001092	1	Eva Budnik	Secretary	2022-09-28
0001544597-22-000001	1	Amzy Hibler	Chief Financial Officer	2022-10-20
0001670254-22-001094	1	Trevor Klee	President	2022-10-20
0001665160-22-002800	3	James Fendt	Director	2022-10-20
0001665160-22-002800	1	Andrew Schmertz	CEO, Assistant Director of Operations, and CFO/Principal Accounting Officer	2022-10-20
0001665160-22-002800	2	Douglas Okin	Director	2022-10-20
0001746059-22-000379	1	Alissa Jubelirer	Owner and CEO	2022-10-20
0001746059-22-000378	1	Thomas Euhara	Owner and CEO	2022-10-20
0001746059-22-000377	1	Yu Ling Mark Davis	Owner and Founder	2022-10-20
0001670254-22-001090	3	Dennis Loebs	Co-founder, General Manager	2022-10-19
0001670254-22-001090	1	Sinead FitzGibbon	Director	2022-10-20
0001670254-22-001090	2	Dennis Loebs	Co-founder, General Manager	2022-10-20
0001746059-22-000376	1	Jonathan Przybyl	Owner and CoFounder	2022-10-20
0001670254-22-001088	1	Robert Velarde	Co-Founder and Board Member	2022-10-09
0001670254-22-001088	2	Dustin Robinson	Co-founder and Board Member	2022-10-08
0001670254-22-001088	3	Logan Lenz	CEO	2022-10-07
0001669191-22-001000	5	Cynthia Archer	Board Member	2022-10-20
0001669191-22-001000	4	Christopher Kelley	Board Member	2022-10-20
0001669191-22-001000	3	Bina Khan	Principal Accounting Officer	2022-10-20
0001669191-22-001000	2	Bina Khan	Principal Financial Officer	2022-10-20
0001669191-22-001000	1	Zachary Sadow	Principal Executive Officer	2022-10-20
0001669191-22-001000	6	Zachary Sadow	Board Member	2022-10-20
0001669191-22-000998	3	Cynthia Archer	Board Director	2022-10-19
0001669191-22-000998	2	Christopher Kelley	Board Director	2022-10-19
0001669191-22-000998	1	Zachary Sadow	Board Director	2022-10-19
0001592234-22-000003	1	Patricia Dine	Managing Member	2022-10-20
0001920756-22-000002	1	Alexandra Kaminetsky	Director	2022-10-20
0001840495-22-000006	1	Robert Cefail	President	2022-10-19
0001665160-22-002798	2	Michael Boone	COO and Director	2022-10-19
0001665160-22-002798	1	Tyler Boone	CEO, President, CFO, and Director	2022-10-19
0001665160-22-002796	1	Dr. Keith Dressler	CEO	2022-10-19
0001746059-22-000374	1	Kathryn Read	Owner and Founder	2022-10-19
0001665160-22-002797	1	Barry Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-19
0001213900-22-065042	1	/s/ Leonard Ralph Wanger	President	2022-10-19
0001665160-22-002795	1	Prem Sundaram	Director	2022-10-19
0001669191-22-000993	1	Yuan Wang	Principal Executive Officer	2022-10-19
0001669191-22-000993	2	Yuan Wang	Principal Financial Officer	2022-10-19
0001669191-22-000993	3	Yuan Wang	Principal Accounting Officer	2022-10-19
0001669191-22-000993	4	Yuan Wang	Board Member	2022-10-19
0001669191-22-000993	6	Liang  Chang	Board Member	2022-10-19
0001669191-22-000993	5	Xiangwu Zhang	Board Member	2022-10-19
0001669191-22-000992	9	Alfonso Paisley	Board Member	2022-10-19
0001669191-22-000992	8	Andrew Dillard	Board Member	2022-10-19
0001669191-22-000992	7	Joel  Carter	Board Member	2022-10-19
0001669191-22-000992	5	Gary Rushin	Board Member	2022-10-19
0001669191-22-000992	6	Maria Romina Talabucon	Board Member	2022-10-19
0001669191-22-000992	4	Angel Jose	Board Member	2022-10-19
0001669191-22-000992	3	Andrew Dillard	Principal Accounting Officer	2022-10-19
0001669191-22-000992	2	Gary Rushin	Principal Financial Officer	2022-10-19
0001669191-22-000992	1	Andrew Dillard	Principal Executive Officer	2022-10-19
0001669191-22-000991	2	Steve Wilcenski	Principal Financial Officer	2022-10-19
0001669191-22-000991	3	Steve Wilcenski	Principal Accounting Officer	2022-10-19
0001669191-22-000991	4	Jason  Taylor	Board Member	2022-10-19
0001669191-22-000991	5	Steve Wilcenski	Board Member	2022-10-19
0001669191-22-000991	1	Steve Wilcenski	Principal Executive Officer	2022-10-19
0001817102-22-000004	1	Vanessa Gabriel	Director	2022-10-19
0001817102-22-000004	2	Marc Lopez	Director	2022-10-19
0001817102-22-000004	3	Jade Gabriel	Director	2022-10-19
0001821982-22-000011	1	Kyle Sims	Manager	2022-10-19
0001947813-22-000002	1	Matthew Segal	Owner	2022-10-19
0001665160-22-002793	4	Shane Cook	Board Member	2022-10-19
0001665160-22-002793	3	Mike Mouvet	Board Member	2022-10-19
0001665160-22-002793	1	Keith Barnes	President, COO, Board Chairman	2022-10-19
0001665160-22-002793	2	Kimberly Stanley	CFO	2022-10-19
0001665160-22-002789	2	Lindsay Tyrpien	Director	2022-10-19
0001665160-22-002789	1	Matthew Melton Hassett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-19
0001915356-22-000002	1	Arthur Colker	Director	2022-10-19
0001665160-22-002788	4	Jenny Posey	Director, Controller	2022-10-19
0001665160-22-002788	3	Marc Haugen	Director	2022-10-19
0001665160-22-002788	2	Vincent Bryan Jr.	Director	2022-10-19
0001665160-22-002788	1	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director	2022-10-19
0001665160-22-002786	2	Kevin Muldoon	Director	2022-10-18
0001665160-22-002784	2	Roger Dorf	Director	2022-10-18
0001665160-22-002786	1	Shital Patel	CFO	2022-10-18
0001665160-22-002782	1	Aadeel Akhtar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-18
0001670254-22-001085	1	Stephen P DeGrazia	Founder	2022-10-14
0001670254-22-001087	1	Kostyantyn Yun	CEO & Co-Founder	2022-10-16
0001665160-22-002784	1	Nicholas Williams	Secretary, Director	2022-10-18
0001665160-22-002779	1	Robert Schultz	CEO, President, Sole Director CFO/Principal Accounting Officer	2022-10-18
0001746059-22-000373	1	Jeffrey Brown	Owner and CoFounder	2022-10-18
0001670254-22-001084	1	Naikie Reeves	Founder / CEO	2022-10-17
0001669191-22-000987	4	John  Lavin	Board Member	2022-10-18
0001669191-22-000987	1	John  Lavin	Principal Executive Officer	2022-10-18
0001669191-22-000987	2	John  Lavin	Principal Financial Officer	2022-10-18
0001669191-22-000987	3	John  Lavin	Principal Accounting Officer	2022-10-18
0001951080-22-000001	1	/s/ Hemant Shah	CEO	2022-10-13
0001746059-22-000372	1	Perry Romero	Owner and Founder	2022-10-18
0001746059-22-000371	1	Anthony Croson	Owner and CoFounder	2022-10-18
0001665160-22-002777	2	Jayson Pearson	CFO, Secretary, and Director	2022-10-18
0001665160-22-002777	1	Seth Yudof	CEO and Director	2022-10-18
0001665160-22-002776	1	Justin Kantor	CEO, CFO, and Director	2022-10-18
0001665160-22-002775	7	David Hintzsche	Chairman of the Board	2022-10-18
0001665160-22-002775	6	Makeva Phelps	COO	2022-10-18
0001665160-22-002775	5	Dr. Rhonda Alexander	Chief Regulatory Officer, Director	2022-10-18
0001665160-22-002775	4	Kristin Perez	Chief Marketing Officer, Director	2022-10-18
0001665160-22-002775	3	Ryan Westphal	Chief Engineer, Secretary of the Board	2022-10-18
0001665160-22-002775	1	Jennifer Westphal	CEO	2022-10-18
0001665160-22-002775	2	Matthew Croll	CFO	2022-10-18
0001670254-22-001083	2	Wanda R. Lopuch	Director, Chair of Nom.,Gov &ESG Com	2022-10-17
0001670254-22-001083	1	David Chait	Director	2022-10-17
0001670254-22-001083	3	Jeremy McCool	Founder & CEO	2022-10-17
0001665160-22-002773	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-10-17
0001665160-22-002773	2	Thomas Marchard	Chairman	2022-10-17
0001665160-22-002773	3	Constantin Pellissier	Director	2022-10-17
0001665160-22-002773	4	Phil Howarth	Director	2022-10-17
0001669191-22-000985	3	Troy Howe	Principal Accounting Officer	2022-10-17
0001669191-22-000985	4	Troy Howe	Board Member	2022-10-17
0001669191-22-000985	2	Troy Howe	Principal Financial Officer	2022-10-17
0001669191-22-000985	1	Troy Howe	Principal Executive Officer	2022-10-17
0001669191-22-000984	6	Arlene  Dodds	Board Member	2022-10-17
0001669191-22-000984	7	Clifford Martin	Board Member	2022-10-17
0001669191-22-000984	1	Dale Amon	Principal Executive Officer	2022-10-17
0001669191-22-000984	2	Sunil Ahuja	Principal Financial Officer	2022-10-17
0001669191-22-000984	3	Sunil Ahuja	Principal Accounting Officer	2022-10-17
0001669191-22-000984	5	Dale Amon	Board Member	2022-10-17
0001669191-22-000984	4	Sunil Ahuja	Board Member	2022-10-17
0001669191-22-000983	5	Zuoyu (Jerry) Shi	Board Member	2022-10-17
0001669191-22-000983	4	Warren  Lynn	Board Member	2022-10-17
0001669191-22-000983	3	Joseph (Marc) McConnaughey	Principal Accounting Officer	2022-10-17
0001669191-22-000983	2	Joseph (Marc) McConnaughey	Principal Financial Officer	2022-10-17
0001669191-22-000983	1	Joseph (Marc) McConnaughey	Principal Executive Officer	2022-10-17
0001669191-22-000983	6	Joseph (Marc) McConnaughey	Board Member	2022-10-17
0001669191-22-000982	4	Mark  Newbauer	Board Member	2022-10-17
0001669191-22-000982	1	Mark  Newbauer	Principal Executive Officer	2022-10-17
0001669191-22-000982	2	Mark  Newbauer	Principal Financial Officer	2022-10-17
0001669191-22-000982	3	Mark  Newbauer	Principal Accounting Officer	2022-10-17
0001669191-22-000981	5	Andy  Stuppard	Board Member	2022-10-17
0001669191-22-000981	1	Aman Stuppard	Principal Executive Officer	2022-10-17
0001669191-22-000981	2	Aman Stuppard	Principal Financial Officer	2022-10-17
0001669191-22-000981	3	Aman Stuppard	Principal Accounting Officer	2022-10-17
0001669191-22-000981	4	Betsy  Kruger	Board Member	2022-10-17
0001665160-22-002772	1	Michael Fischer	CEO and Principal Financial Officer	2022-10-17
0001665160-22-002772	2	Terrence Gaskin	Board Member	2022-10-17
0001665160-22-002772	3	Antoinette Gaskin	Board Member	2022-10-17
0001665160-22-002771	1	Brandon Lewin	CEO and Director	2022-10-17
0001665160-22-002770	1	Oleg Giiazov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-17
0001665160-22-002769	1	Lee King	CEO	2022-10-17
0001918745-22-000004	3	Casey Dunn	Chief Financial Officer and Director	2022-10-14
0001918745-22-000004	1	Finn Van Donkelaar	Chief Executive Officer and Director	2022-10-14
0001918745-22-000004	2	James Penna	Chief Operating Officer and Director	2022-10-14
0001421744-22-000012	4	Tracey Goeken	CEO & President	2022-04-06
0001421744-22-000012	5	Gordon Ramseier	CEO & President	2022-04-06
0001421744-22-000012	2	Joey Bose	CEO & President	2022-04-06
0001421744-22-000012	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-04-06
0001421744-22-000012	3	Phil LoGrasso	CEO & President	2022-04-06
0001590498-22-000005	2	Ann Nguyen	Director	2022-10-17
0001590498-22-000005	1	Stephan Paternot	Chairman of the Board	2022-10-17
0001590498-22-000004	2	Luke Peterson	Treasurer	2022-10-17
0001590498-22-000004	3	Matthias Thoemmes	Secretary	2022-10-17
0001590498-22-000004	1	Ryan Byrne	Chief Executive Officer	2022-10-17
0001670254-22-001081	2	Greg Bekkers	Producer	2022-10-12
0001670254-22-001074	1	Timothy Allen	Board Member	2022-10-14
0001670254-22-001074	2	John E. Barbella	Board Member	2022-10-14
0001670254-22-001074	3	Mark Allen Payne	CFO	2022-10-14
0001670254-22-001074	4	Jeff Bennett	CEO and Founder	2022-10-14
0001670254-22-001072	1	Byron Wurdeman	Founder of ResBed	2022-10-14
0001670254-22-001076	1	Bradley Hopper	Co-Founder/CTO	2022-10-12
0001670254-22-001076	2	Nick Love	Co-Founder and CEO	2022-10-12
0001670254-22-001077	1	Mario Cambardella	CEO & Founder	2022-10-13
0001670254-22-001081	1	Zachary Koepp	Director	2022-10-12
0001670254-22-001080	1	Sean Worthington	CEO	2022-10-11
0001817102-22-000002	1	Vanessa Gabriel	Director	2022-10-14
0001817102-22-000002	2	Marc Lopez	Director	2022-10-14
0001817102-22-000002	3	Jade Gabriel	Director	2022-10-14
0001949052-22-000001	1	Guordan Banks	Manager	2022-10-14
0001746059-22-000370	1	James Cole	Executive Chairman, CEO	2022-10-14
0001746059-22-000369	1	Stephen Reece Scelfo	Owner and Founder	2022-10-14
0001746059-22-000368	1	Jason Van Keuren	Managing Member	2022-10-14
0001746059-22-000367	1	Tonisha Gilliard	Owner and CEO	2022-10-14
0001670254-22-001071	2	Dave Nguyen	Co-Founder & CEO	2022-09-30
0001670254-22-001071	1	Harini Kumar	Co-Founder & COO	2022-09-30
0001670254-22-001070	1	Alok Jain	Co-founder, CEO	2022-10-14
0001846988-22-000006	2	Michael Puscar	Director	2022-10-14
0001846988-22-000006	1	Cameron Madani	Director	2022-10-14
0001665160-22-002768	1	Alex Malagon	CEO	2022-10-14
0001897616-22-000002	3	Avi Glijansky	Director	2022-10-14
0001897616-22-000002	2	Dominique Ferrari	Director	2022-10-14
0001897616-22-000002	1	Stacey Book	Director	2022-10-14
0001670254-22-001069	3	Miles Penn	Founder	2022-10-12
0001670254-22-001069	1	Tal Shachar	Director	2022-10-12
0001670254-22-001069	2	Rafael witten	Board member	2022-10-12
0001665160-22-002766	1	Kyle Cunningham	CEO, Director, Treasurer, Secretary	2022-10-14
0001946263-22-000004	1	John Molinaro	Manager	2022-10-07
0001947605-22-000001	1	Michelle Heilman	President	2022-10-14
